Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er_trans[1]	er_trans[2]	er_trans[3]	er_trans[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
46610	-3547533	-3547559	26.67062	0.00209929	0.00189412	0.021195	0.00427388	0.0998638	0.0341035	0.0111921	0.0890867	0.0499014	0.00826723	0.16328	0.00379925	0.00182645	0.0175165	0.648359	0.0157063	0.0135405	0.0054982	0.00522896	0.00828392	0.0272341	0.112059	0.00798411	0.00594504	0.00670342	0.0184233	0.00885706	0.00680144	6.6589e-08	0.270897	0	0.229385	0.229203	0	0.270515	0.270897	0.229385	0.229203	0.270515	0.283214	0.216369	0.216243	0.284173	1.398924
46620	-3547525	-3547552	26.71914	0.00211979	0.00194301	0.0207723	0.00438386	0.0996926	0.0341583	0.0116372	0.0882299	0.0504635	0.00847474	0.161545	0.00387005	0.00180671	0.0174518	0.646203	0.0152029	0.0133084	0.00538545	0.00530967	0.00816183	0.0272306	0.112449	0.00754137	0.00606643	0.00681495	0.0184616	0.00889723	0.00648745	3.76221e-06	0.270745	0	0.228486	0.229792	0	0.270978	0.270745	0.228486	0.229792	0.270978	0.283871	0.216037	0.216355	0.283737	1.394072
46630	-3547537	-3547564	26.72456	0.00222885	0.00198691	0.0206631	0.00454762	0.0986523	0.0334465	0.0112968	0.0889976	0.0497892	0.00850044	0.161282	0.0037751	0.00187529	0.0172773	0.646894	0.0154602	0.0131801	0.00556371	0.00544576	0.0083305	0.0270105	0.112118	0.00767092	0.00599746	0.00691738	0.0185344	0.00916996	0.00684409	7.31164e-05	0.270244	0	0.228063	0.229367	0	0.272325	0.270244	0.228063	0.229367	0.272325	0.284019	0.215993	0.21631	0.283679	1.39353
46640	-3547533	-3547560	26.64658	0.00204604	0.00187174	0.0210735	0.00446421	0.0997217	0.0339225	0.0114331	0.0890191	0.0505565	0.00862898	0.16291	0.00370929	0.00179537	0.0174466	0.649765	0.0157009	0.0133696	0.00547537	0.00516723	0.00810402	0.0275092	0.112716	0.007699	0.00604377	0.00662126	0.0189459	0.00878494	0.00681756	9.02571e-06	0.270187	0	0.228227	0.229318	0	0.272268	0.270187	0.228227	0.229318	0.272268	0.283462	0.216161	0.216478	0.283899	1.401328
46650	-3547527	-3547554	26.7045	0.00222421	0.00186036	0.0210049	0.00437336	0.0999917	0.0340141	0.0114128	0.088234	0.0503632	0.00838151	0.160555	0.00382952	0.0018586	0.0174875	0.647573	0.0155479	0.0133539	0.00535855	0.00525276	0.00810344	0.0273982	0.112654	0.00787953	0.00588676	0.00643294	0.0186851	0.00902481	0.00676028	3.41944e-05	0.271464	0	0.229018	0.228869	0	0.27065	0.271464	0.229018	0.228869	0.27065	0.283462	0.216161	0.216478	0.283899	1.395536
46660	-3547530	-3547557	26.7196	0.00208785	0.00189183	0.0210421	0.00457281	0.0992546	0.0339573	0.0112955	0.0885552	0.0499812	0.00872147	0.162944	0.00385493	0.00173993	0.0174104	0.64534	0.0150871	0.0127131	0.00547753	0.00537294	0.00824226	0.0274785	0.111877	0.00766591	0.00589007	0.00684089	0.0188331	0.00905843	0.00683375	6.7483e-06	0.271986	0	0.228853	0.228705	0	0.270456	0.271986	0.228853	0.228705	0.270456	0.282378	0.216509	0.216796	0.284317	1.394026
46670	-3547536	-3547562	26.70675	0.00237353	0.00188194	0.0208666	0.00440431	0.0999627	0.0339573	0.0114165	0.0888524	0.050876	0.00848638	0.162778	0.00383304	0.0018062	0.0172499	0.644424	0.0150954	0.013531	0.00567108	0.00525889	0.00809091	0.0274793	0.112189	0.00760487	0.00602994	0.00684089	0.0184358	0.00900911	0.00685346	5.30971e-05	0.272011	0	0.228846	0.228697	0	0.270447	0.272011	0.228846	0.228697	0.270447	0.282378	0.216509	0.216796	0.284317	1.395311
46680	-3547527	-3547554	26.72794	0.00224361	0.00180166	0.0207168	0.00424869	0.0999714	0.033944	0.0115302	0.0894176	0.0502653	0.0082772	0.162433	0.00394338	0.00183636	0.0174887	0.644179	0.0153349	0.0130887	0.00538553	0.00517146	0.00817991	0.027296	0.112544	0.00755028	0.00589265	0.00659157	0.0184684	0.00883687	0.00655237	1.90037e-06	0.270815	0	0.229965	0.228732	0	0.270488	0.270815	0.229965	0.228732	0.270488	0.282843	0.216435	0.217031	0.28369	1.393192
46690	-3547528	-3547555	26.71353	0.00223047	0.00187136	0.0209111	0.00444469	0.0998159	0.0337102	0.011522	0.0882294	0.0502653	0.00856676	0.162118	0.00383576	0.00186761	0.017485	0.646608	0.0153063	0.0129954	0.00538402	0.00545114	0.00848284	0.0276275	0.111637	0.00754523	0.00592805	0.00642259	0.018587	0.00921916	0.00656362	2.41577e-06	0.270483	0	0.229683	0.228451	0	0.271383	0.270483	0.229683	0.228451	0.271383	0.282843	0.216435	0.217031	0.28369	1.394634
46700	-3547528	-3547554	26.69221	0.00224642	0.00177861	0.0208433	0.00447486	0.0992514	0.0336011	0.0114686	0.0896987	0.0506603	0.008348	0.16157	0.00382577	0.00181983	0.0179234	0.64681	0.0157495	0.013028	0.00556794	0.00545931	0.00824771	0.0272888	0.112359	0.00768962	0.00609968	0.0067472	0.0185461	0.00886497	0.00679461	2.41577e-06	0.270562	0	0.229458	0.228518	0	0.271462	0.270562	0.229458	0.228518	0.271462	0.283104	0.216635	0.216718	0.283544	1.396766
46710	-3547523	-3547550	26.68612	0.00223704	0.00188239	0.0207987	0.00441512	0.0996967	0.0338268	0.0114241	0.0889114	0.0503573	0.00851976	0.16198	0.00394764	0.0017943	0.0175397	0.646925	0.0155823	0.0132926	0.00549721	0.00537832	0.00834923	0.0275453	0.113249	0.00777538	0.00598781	0.00663237	0.0180344	0.00895512	0.00683647	2.69531e-06	0.27103	0	0.229855	0.228913	0	0.270202	0.27103	0.229855	0.228913	0.270202	0.28316	0.216479	0.216761	0.2836	1.397374
46720	-3547526	-3547553	26.73062	0.00218637	0.0018913	0.0209787	0.00455079	0.0987307	0.0336113	0.0112074	0.0889396	0.0503957	0.00846426	0.161597	0.00388912	0.00176708	0.0176943	0.644839	0.0154205	0.0129854	0.00548917	0.00528755	0.00833359	0.0270362	0.112889	0.00766958	0.00606005	0.00683407	0.0180926	0.00898353	0.00709743	2.14996e-06	0.270799	0	0.229659	0.229571	0	0.269972	0.270799	0.229659	0.229571	0.269972	0.283124	0.216498	0.216754	0.283624	1.392924
46730	-3547528	-3547555	26.70344	0.00224447	0.00191001	0.0209585	0.00448717	0.0992678	0.0336279	0.0111784	0.0886984	0.0502677	0.00868476	0.162468	0.00386365	0.00186668	0.0170671	0.647178	0.0157169	0.0132243	0.00520197	0.00534586	0.00799955	0.0275069	0.112093	0.00759564	0.00592579	0.00656637	0.0188134	0.00901289	0.00683198	3.92132e-05	0.271264	0	0.229359	0.229495	0	0.269883	0.271264	0.229359	0.229495	0.269883	0.283121	0.216496	0.21676	0.283622	1.395642
46740	-3547531	-3547557	26.70883	0.0021875	0.00187105	0.0207619	0.00450325	0.100162	0.034142	0.0117744	0.0886247	0.0502325	0.0084631	0.162572	0.00392095	0.00176818	0.0175616	0.644864	0.0155523	0.0127678	0.00550174	0.00524094	0.0081531	0.0267245	0.113071	0.00758366	0.00591688	0.00656637	0.0188134	0.00889289	0.00687	4.00298e-05	0.270729	0	0.228907	0.229042	0	0.271322	0.270729	0.228907	0.229042	0.271322	0.283121	0.216496	0.21676	0.283622	1.395103
46750	-3547525	-3547552	26.74788	0.00217105	0.00182452	0.0210868	0.00439916	0.0989846	0.0342956	0.0112937	0.0887678	0.0500941	0.00856647	0.16105	0.0037414	0.00178933	0.0174964	0.644864	0.0153179	0.0128911	0.00542749	0.00533189	0.00837444	0.0272148	0.111607	0.00758366	0.00590311	0.00649251	0.0187755	0.00894198	0.00689477	1.74899e-05	0.271548	0	0.229349	0.228412	0	0.270692	0.271548	0.229349	0.228412	0.270692	0.283085	0.216468	0.216861	0.283586	1.391198
46760	-3547526	-3547553	26.6962	0.00220516	0.00186869	0.0208657	0.00456694	0.0988617	0.0338527	0.0114767	0.0888581	0.0502241	0.0086434	0.161999	0.00384371	0.00187154	0.0173286	0.648027	0.0158167	0.0129663	0.00538069	0.00533288	0.00814436	0.0274692	0.112433	0.007734	0.00594563	0.0068289	0.0182683	0.00894198	0.00661168	1.41382e-07	0.271221	0	0.227796	0.229969	0	0.271013	0.271221	0.227796	0.229969	0.271013	0.283772	0.216261	0.216653	0.283314	1.396366
46770	-3547532	-3547558	26.7306	0.00210709	0.00188585	0.0205096	0.00450789	0.099518	0.0339447	0.0116035	0.088293	0.0501083	0.00823443	0.161719	0.0038188	0.00176188	0.0173272	0.645178	0.0153505	0.0131732	0.00542248	0.00530659	0.00848086	0.0273536	0.112916	0.00753941	0.00605996	0.00664354	0.0184903	0.0089068	0.00676457	5.65803e-07	0.271264	0	0.227567	0.230112	0	0.271056	0.271264	0.227567	0.230112	0.271056	0.283856	0.216325	0.216582	0.283237	1.392926
46780	-3547531	-3547558	26.72769	0.00212764	0.00184051	0.0210072	0.00440876	0.0992224	0.0340691	0.0114872	0.0892642	0.0501419	0.00848897	0.160773	0.00380991	0.00192219	0.0175285	0.644478	0.015525	0.0131038	0.00539515	0.00526989	0.00817857	0.0279475	0.112058	0.00770129	0.00587194	0.00680714	0.0187252	0.00894885	0.00711133	3.38845e-06	0.271261	0	0.227565	0.229686	0	0.271488	0.271261	0.227565	0.229686	0.271488	0.283786	0.216517	0.216529	0.283167	1.393217
46790	-3547533	-3547560	26.74004	0.0021533	0.0018497	0.020681	0.00468312	0.0996696	0.0339047	0.0115382	0.0889807	0.0497481	0.00865941	0.162471	0.00375581	0.00185672	0.0175992	0.643578	0.0154021	0.0131004	0.00550125	0.00548502	0.00819509	0.0273854	0.111754	0.00780356	0.00568966	0.00643858	0.0186427	0.00876265	0.00668321	9.91509e-06	0.271417	0	0.227695	0.229545	0	0.271343	0.271417	0.227695	0.229545	0.271343	0.283477	0.216281	0.216293	0.283948	1.391982
46800	-3547525	-3547551	26.68512	0.00219678	0.00186966	0.0210203	0.00449294	0.0990459	0.0342052	0.0115382	0.0892631	0.0509178	0.00854543	0.16276	0.00369324	0.00190385	0.017405	0.646855	0.0156263	0.0132188	0.00557064	0.00524457	0.00818136	0.0272893	0.112265	0.00779385	0.00598838	0.00670783	0.018299	0.00868815	0.00688464	4.67399e-06	0.270252	0	0.228671	0.229919	0	0.271158	0.270252	0.228671	0.229919	0.271158	0.28344	0.216253	0.216397	0.283911	1.397474
46810	-3547523	-3547550	26.69702	0.00218605	0.00178909	0.0210554	0.00452078	0.0992795	0.0333465	0.0113666	0.0887876	0.0504861	0.00852916	0.162346	0.00396267	0.00187366	0.0176527	0.647063	0.0154873	0.013092	0.00566509	0.00522474	0.00826755	0.0272388	0.112492	0.00754524	0.0059001	0.006655	0.018821	0.00876633	0.00688256	1.81717e-06	0.270252	0	0.228671	0.229919	0	0.271158	0.270252	0.228671	0.229919	0.271158	0.28363	0.216398	0.216542	0.28343	1.396284
46820	-3547525	-3547552	26.71778	0.00220843	0.00189249	0.0209611	0.00453728	0.100351	0.0338234	0.0111817	0.0895692	0.0502207	0.00854197	0.161444	0.0039701	0.00177467	0.01713	0.644648	0.0156071	0.0131755	0.00547168	0.00526644	0.00842408	0.0276085	0.112024	0.007757	0.00587453	0.00671254	0.0183899	0.00889771	0.00673771	7.32137e-06	0.27102	0	0.22843	0.229677	0	0.270872	0.27102	0.22843	0.229677	0.270872	0.283386	0.21607	0.216355	0.284189	1.394208
46830	-3547522	-3547549	26.72566	0.00212135	0.00191401	0.0208158	0.00432165	0.0998623	0.0338952	0.0112789	0.0886656	0.0507636	0.00854147	0.162759	0.00374603	0.00185385	0.017645	0.643855	0.0154031	0.0129508	0.0055476	0.00519116	0.00826798	0.0275355	0.112363	0.00770033	0.00588312	0.0065847	0.0184019	0.00878244	0.00676634	4.1712e-06	0.271156	0	0.228545	0.229793	0	0.270506	0.271156	0.228545	0.229793	0.270506	0.283558	0.216202	0.216487	0.283753	1.393421
46840	-3547532	-3547559	26.70683	0.002278	0.00187155	0.0209404	0.00428187	0.100215	0.0335155	0.0114605	0.0893286	0.0506426	0.00862864	0.162995	0.00384221	0.00186168	0.0171978	0.644842	0.0154771	0.0130848	0.00551328	0.00511519	0.00816308	0.0276007	0.111086	0.00770033	0.00603984	0.00681043	0.0190796	0.00893101	0.00680008	3.67233e-07	0.271696	0	0.228999	0.229576	0	0.269729	0.271696	0.228999	0.229576	0.269729	0.283108	0.216338	0.216623	0.283931	1.395303
46850	-3547526	-3547553	26.69854	0.00213698	0.00183849	0.0214339	0.00457168	0.0993031	0.0342718	0.0112631	0.0887162	0.0504134	0.00856321	0.162876	0.003883	0.00189045	0.0172945	0.645527	0.0155644	0.013253	0.00547714	0.00516433	0.00822174	0.027011	0.11258	0.00764287	0.00613017	0.00680108	0.0183919	0.0090815	0.0068236	6.66747e-06	0.271173	0	0.229203	0.229134	0	0.27049	0.271173	0.229203	0.229134	0.27049	0.283193	0.216403	0.216388	0.284016	1.396132
46860	-3547523	-3547550	26.72821	0.00220198	0.00193099	0.0209765	0.0044926	0.0992809	0.0335099	0.0114759	0.0886973	0.0498626	0.00833471	0.161716	0.00380366	0.00185339	0.017392	0.645542	0.0154967	0.0129794	0.00551009	0.00543456	0.00833892	0.0275367	0.112115	0.00751682	0.00603252	0.00684177	0.0185266	0.00893182	0.00680094	3.24594e-05	0.271516	0	0.22899	0.228921	0	0.270573	0.271516	0.22899	0.228921	0.270573	0.283193	0.216403	0.216388	0.284016	1.393165
46870	-3547524	-3547551	26.7002	0.00210672	0.00196198	0.0207678	0.00466727	0.0994049	0.0338913	0.0116524	0.0883808	0.0505359	0.00839481	0.162578	0.00378497	0.00187927	0.017586	0.646093	0.0156369	0.0131095	0.00544983	0.0051703	0.00817746	0.0275208	0.112181	0.00785745	0.00582728	0.00677175	0.018887	0.00888578	0.00679829	8.04829e-06	0.271625	0	0.229082	0.229013	0	0.27028	0.271625	0.229082	0.229013	0.27028	0.283397	0.215839	0.216543	0.284221	1.395967
46880	-3547529	-3547556	26.72131	0.00212111	0.00189792	0.0209582	0.00445908	0.0991909	0.0334931	0.0115985	0.088618	0.0504547	0.00836995	0.162224	0.00381472	0.00185639	0.0177663	0.646093	0.0154781	0.0128125	0.00556072	0.00529026	0.007902	0.0278627	0.112086	0.00775915	0.00577083	0.00672736	0.0182884	0.0087688	0.00661998	1.26144e-05	0.27172	0	0.228814	0.229092	0	0.270374	0.27172	0.228814	0.229092	0.270374	0.28305	0.216128	0.216948	0.283873	1.393856
46890	-3547519	-3547545	26.7118	0.00223376	0.00188911	0.0209345	0.00445908	0.0994427	0.0337873	0.0112782	0.0885207	0.0504809	0.00866982	0.162383	0.00380941	0.00179002	0.0171774	0.645712	0.015219	0.0130943	0.00545565	0.00534963	0.00821686	0.0274722	0.112562	0.00791686	0.00598609	0.00665678	0.0185049	0.00893306	0.00686537	5.60372e-06	0.271184	0	0.228952	0.229292	0	0.270572	0.271184	0.228952	0.229292	0.270572	0.283067	0.216081	0.216961	0.28389	1.394806
46900	-3547525	-3547552	26.71633	0.00222367	0.00191708	0.0209796	0.00447067	0.0988982	0.0341275	0.0112284	0.0889562	0.0505869	0.00862139	0.162636	0.00403416	0.00177636	0.0171955	0.644738	0.0155011	0.013075	0.00533394	0.00533781	0.00830436	0.0273763	0.112345	0.00768163	0.00586491	0.0068239	0.0184257	0.0090326	0.00684354	1.78531e-05	0.270337	0	0.228945	0.230153	0	0.270565	0.270337	0.228945	0.230153	0.270565	0.283067	0.216081	0.216961	0.28389	1.394353
46910	-3547528	-3547555	26.6773	0.00221804	0.00191686	0.0205804	0.00439162	0.0998886	0.0344225	0.0114597	0.0894567	0.0504972	0.00864936	0.161728	0.00394031	0.00178742	0.0173618	0.647858	0.0155223	0.0129331	0.00549428	0.00547365	0.00809471	0.0271026	0.112846	0.00757004	0.00572653	0.00682853	0.0186289	0.0090326	0.00684151	4.54592e-06	0.271615	0	0.229348	0.228971	0	0.270065	0.271615	0.229348	0.228971	0.270065	0.283132	0.216158	0.216762	0.283949	1.398256
46920	-3547521	-3547548	26.72878	0.00215791	0.00187327	0.0209487	0.00451526	0.0992984	0.0336343	0.0113037	0.0892291	0.0498715	0.00870226	0.161923	0.00383678	0.00181486	0.017563	0.644689	0.0152837	0.0133073	0.00533335	0.00535055	0.0082114	0.0273476	0.112284	0.00756574	0.00584234	0.0066063	0.0186397	0.0090329	0.00690488	3.80187e-05	0.271318	0	0.229459	0.228721	0	0.270502	0.271318	0.229459	0.228721	0.270502	0.283132	0.216158	0.216762	0.283949	1.393109
46930	-3547530	-3547557	26.7095	0.00232779	0.00177448	0.0207036	0.00442539	0.0996181	0.0338183	0.0114772	0.089915	0.0502976	0.0084437	0.162166	0.00389875	0.00189396	0.0171878	0.6452	0.0155367	0.0133073	0.00540266	0.0052633	0.00810901	0.0275119	0.111908	0.00787564	0.00575162	0.00670325	0.0185853	0.00903272	0.00689722	3.48625e-06	0.271141	0	0.229348	0.22861	0	0.270901	0.271141	0.229348	0.22861	0.270901	0.28284	0.215935	0.217568	0.283657	1.395036
46940	-3547528	-3547554	26.70187	0.00221577	0.00192188	0.0211714	0.00445369	0.0999456	0.0338539	0.0113727	0.0896269	0.049988	0.0084437	0.161947	0.00393722	0.00183273	0.0174596	0.645984	0.0150542	0.0132616	0.00556338	0.0052918	0.00808006	0.0275121	0.112356	0.00781819	0.00566906	0.00672966	0.0186513	0.00879855	0.00682434	3.52005e-05	0.270954	0	0.229878	0.228453	0	0.270715	0.270954	0.229878	0.228453	0.270715	0.283577	0.216498	0.216705	0.28322	1.395799
46950	-3547528	-3547555	26.71121	0.0021806	0.00177606	0.0206551	0.00459989	0.0998329	0.0338176	0.0115883	0.0888023	0.0506634	0.00846013	0.161989	0.00382987	0.00184465	0.0176404	0.645984	0.0154162	0.0132677	0.00527389	0.005108	0.00808006	0.0273905	0.111697	0.00751675	0.00599241	0.00681827	0.0186527	0.00901072	0.00693588	4.02025e-05	0.271501	0	0.230144	0.228717	0	0.269638	0.271501	0.230144	0.228717	0.269638	0.282876	0.216853	0.216613	0.283658	1.394865
46960	-3547531	-3547558	26.70468	0.00221627	0.0019373	0.020845	0.00447975	0.0995347	0.0340401	0.0111029	0.0892708	0.0502883	0.00846013	0.162163	0.00396026	0.00189335	0.0178455	0.645985	0.0154032	0.0134252	0.00541283	0.00541498	0.00841673	0.0273905	0.111744	0.00751675	0.00597668	0.0068467	0.0182654	0.00878634	0.0068518	4.55646e-05	0.271432	0	0.229335	0.227912	0	0.271321	0.271432	0.229335	0.227912	0.271321	0.28325	0.216368	0.216792	0.283591	1.395518
46970	-3547528	-3547555	26.72166	0.00228067	0.00183272	0.0207804	0.00444449	0.0992554	0.0341877	0.0115255	0.088576	0.0501992	0.00845183	0.16181	0.00385915	0.00181612	0.0175199	0.644785	0.0152162	0.0132193	0.00541283	0.00530148	0.00852156	0.0273905	0.112296	0.00789447	0.00597667	0.0067494	0.0186699	0.00897288	0.0068111	6.37149e-05	0.271424	0	0.229424	0.227906	0	0.271246	0.271424	0.229424	0.227906	0.271246	0.283243	0.216995	0.216177	0.283584	1.39382
46980	-3547528	-3547555	26.75081	0.00209623	0.00191498	0.020925	0.00463468	0.0992543	0.0341877	0.0111794	0.0887067	0.0505783	0.00837198	0.161257	0.00377295	0.00182542	0.0173955	0.642796	0.015441	0.0132193	0.00545888	0.00526963	0.00794994	0.0273193	0.112328	0.00778027	0.0059083	0.00671009	0.0186592	0.00902234	0.00694016	2.10423e-06	0.271661	0	0.228752	0.228105	0	0.271483	0.271661	0.228752	0.228105	0.271483	0.283152	0.216925	0.216108	0.283815	1.390906
46990	-3547535	-3547562	26.68932	0.00225509	0.00191498	0.0207162	0.00447924	0.0991508	0.0337929	0.0116324	0.0889865	0.0502453	0.0086896	0.16238	0.00394061	0.00177774	0.0177893	0.647006	0.0153518	0.013287	0.00508847	0.00537035	0.00819877	0.0271765	0.112714	0.00750877	0.00601729	0.00660547	0.0186788	0.00936333	0.00690566	3.1672e-05	0.270689	0	0.229057	0.228409	0	0.271845	0.270689	0.229057	0.228409	0.271845	0.283123	0.216904	0.216185	0.283787	1.397054
47000	-3547533	-3547559	26.71707	0.00216938	0.00190053	0.0210688	0.00427103	0.0995091	0.0336915	0.0113268	0.0893825	0.0502139	0.00845446	0.162717	0.00372519	0.00181685	0.0179615	0.64493	0.0153846	0.0128508	0.00555897	0.00525724	0.00836816	0.0277523	0.111594	0.00754111	0.00584586	0.00664364	0.0183126	0.00936333	0.00666483	2.53894e-06	0.270499	0	0.228896	0.229562	0	0.271044	0.270499	0.228896	0.229562	0.271044	0.283033	0.216761	0.216043	0.284163	1.394279
47010	-3547533	-3547560	26.68819	0.00228652	0.0018995	0.0211313	0.0045987	0.0998749	0.0342151	0.0112875	0.0883806	0.0504754	0.00866828	0.163034	0.00388685	0.0018793	0.0172026	0.646256	0.0151869	0.0131977	0.00531089	0.00525944	0.00832296	0.0272463	0.113085	0.00786024	0.00566529	0.00661514	0.0183126	0.00904693	0.00695412	2.72157e-05	0.269854	0	0.22926	0.229927	0	0.270959	0.269854	0.22926	0.229927	0.270959	0.28288	0.216644	0.216607	0.283869	1.397167
47020	-3547537	-3547564	26.73352	0.00212566	0.00189981	0.0212084	0.00469591	0.0995872	0.0339249	0.0115997	0.0884469	0.0507638	0.00824173	0.163253	0.0036309	0.00183684	0.0177943	0.643745	0.0152969	0.0131302	0.0053063	0.00525847	0.0082743	0.027006	0.111661	0.00745275	0.00596338	0.00662901	0.0183984	0.00870858	0.00677368	2.09349e-05	0.270117	0	0.229483	0.230151	0	0.27025	0.270117	0.229483	0.230151	0.27025	0.28288	0.216644	0.216607	0.283869	1.392634
47030	-3547523	-3547550	26.6939	0.00221287	0.00183382	0.0206894	0.00450914	0.0998864	0.0342391	0.0113441	0.0888688	0.0502299	0.0086082	0.16228	0.00386241	0.00184267	0.0173479	0.647385	0.0154187	0.0132328	0.00560998	0.00530627	0.00806239	0.0272795	0.112131	0.00761821	0.00600351	0.00651106	0.0185019	0.00897236	0.00680561	2.63385e-06	0.269364	0	0.229337	0.229861	0	0.271437	0.269364	0.229337	0.229861	0.271437	0.282881	0.216645	0.216608	0.283866	1.396596
47040	-3547528	-3547554	26.69428	0.00211886	0.00186699	0.020835	0.00446549	0.0996565	0.0338511	0.0114563	0.0892254	0.0496769	0.0084998	0.162245	0.00395859	0.00193594	0.0175342	0.64776	0.0153182	0.013326	0.0054523	0.00532153	0.00808918	0.0273237	0.112476	0.00759292	0.00576896	0.0066853	0.0185979	0.00892598	0.0065834	1.15849e-05	0.269364	0	0.229337	0.229861	0	0.271437	0.269364	0.229337	0.229861	0.271437	0.283135	0.216839	0.216802	0.283223	1.396559
47050	-3547539	-3547566	26.70285	0.00213198	0.00182115	0.0213114	0.00450262	0.100736	0.034204	0.0112644	0.089336	0.0506152	0.00832001	0.16153	0.00386112	0.0018202	0.0176564	0.643983	0.0158325	0.0129238	0.00553456	0.00524198	0.0081175	0.0271786	0.113197	0.00777623	0.00602406	0.00677597	0.0182359	0.00900008	0.0067339	3.46524e-05	0.269217	0	0.229384	0.229907	0	0.271492	0.269217	0.229384	0.229907	0.271492	0.284132	0.216538	0.216501	0.28283	1.395701
47060	-3547529	-3547556	26.72582	0.0022019	0.00186343	0.0209384	0.00450779	0.0995747	0.0339272	0.0111633	0.0883535	0.0500225	0.0087572	0.160618	0.00376985	0.00198771	0.0175138	0.645845	0.0156437	0.0130622	0.00545253	0.00518988	0.00821644	0.0274838	0.112354	0.00779933	0.0058209	0.00681034	0.018615	0.0091089	0.00679285	1.07249e-05	0.270291	0	0.228742	0.229264	0	0.271704	0.270291	0.228742	0.229264	0.271704	0.284132	0.216538	0.216501	0.28283	1.393404
47070	-3547525	-3547551	26.72498	0.00213078	0.0018631	0.0206936	0.00456748	0.0991684	0.0339957	0.0115723	0.0882705	0.0505145	0.00866739	0.162411	0.00385051	0.00181872	0.0176343	0.644753	0.0153145	0.0128965	0.00548364	0.00529537	0.00817811	0.0273831	0.112026	0.00746528	0.00597838	0.00686943	0.0187818	0.00900526	0.00687433	2.67735e-05	0.270101	0	0.229409	0.228989	0	0.271502	0.270101	0.229409	0.228989	0.271502	0.284132	0.216538	0.216501	0.28283	1.393489
47080	-3547526	-3547553	26.74133	0.00217722	0.00190069	0.0207662	0.00442967	0.0985149	0.0340884	0.011349	0.0882705	0.0506176	0.00856679	0.161019	0.00381947	0.00173354	0.0175533	0.644692	0.0153862	0.013203	0.00542019	0.00526445	0.00832134	0.02742	0.112094	0.00780537	0.00582362	0.00665532	0.0188187	0.00915958	0.00697488	7.27714e-06	0.270101	0	0.229409	0.228989	0	0.271502	0.270101	0.229409	0.228989	0.271502	0.28328	0.216714	0.216822	0.283183	1.391853
47090	-3547530	-3547557	26.7275	0.00216624	0.00190872	0.0210686	0.00428589	0.0987475	0.0339694	0.0111603	0.0880983	0.0505033	0.00855611	0.162019	0.00378796	0.0017256	0.0176668	0.645103	0.0156071	0.0130215	0.00532644	0.00522575	0.00836195	0.0277865	0.112277	0.0075525	0.00593241	0.00673398	0.0189049	0.00882017	0.00691379	5.14361e-06	0.270101	0	0.229409	0.228989	0	0.271502	0.270101	0.229409	0.228989	0.271502	0.283764	0.216568	0.216676	0.282992	1.393236
47100	-3547525	-3547552	26.69478	0.00216893	0.00192713	0.0210164	0.00449979	0.0993815	0.0339227	0.0113303	0.0889549	0.0508844	0.00841247	0.162473	0.00394975	0.00186676	0.0175006	0.645103	0.0157449	0.0131882	0.00550027	0.00535491	0.00838012	0.0275888	0.112582	0.00751867	0.0058857	0.00693114	0.0187227	0.00904642	0.00665826	1.36045e-05	0.270419	0	0.229104	0.229335	0	0.271142	0.270419	0.229104	0.229335	0.271142	0.283871	0.216272	0.216758	0.283099	1.396508
47110	-3547529	-3547556	26.68248	0.00212178	0.00186761	0.0207777	0.00469481	0.0999723	0.0340447	0.0111904	0.0894023	0.0500434	0.00857441	0.161618	0.0037456	0.00186098	0.0174489	0.6483	0.0157399	0.0132541	0.00536824	0.00535446	0.00821576	0.0268156	0.112392	0.00763633	0.00580298	0.00685684	0.0187423	0.00891843	0.00697425	3.83087e-06	0.270451	0	0.229132	0.229242	0	0.271174	0.270451	0.229132	0.229242	0.271174	0.283871	0.216272	0.216758	0.283099	1.397738
47120	-3547524	-3547551	26.67717	0.00215366	0.001876	0.0209919	0.00468805	0.0996422	0.0340502	0.0113632	0.089283	0.0510011	0.00857781	0.162208	0.00394995	0.00184885	0.0176824	0.647773	0.0155693	0.0131447	0.00552183	0.00521001	0.00809038	0.0269201	0.112157	0.0077976	0.00576633	0.00653645	0.0187118	0.00889612	0.00685805	1.68042e-07	0.270451	0	0.229132	0.229242	0	0.271174	0.270451	0.229132	0.229242	0.271174	0.283762	0.21647	0.216409	0.283359	1.398269
