Iteration	Posterior	Likelihood	Prior	birth	clock_morpho	clock_nuclear	death	diversification	divtime_dirus	divtime_jackals	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er_transv[1]	er_transv[2]	er_transv[3]	er_transv[4]	F[1]	F[2]	F[3]	F[4]	F[5]	F[6]	F[7]	F[8]	F[9]	F[10]	F[11]	F[12]	F[13]	pi[1]	pi[2]	pi[3]	pi[4]	pi_scale	psi	root_time	t[1]	t[2]	t[3]	t[4]	t[5]	t[6]	t[7]	t[8]	t[9]	t[10]	t[11]	t[12]	t[13]	turnover
87400	-2603039	-2602105	-933.5749	0.2970701	4.051574	0.05228333	0.1148713	0.1821989	1.568774	1.568774	0.27167	0	0.228591	0.227513	0	0.272226	0.27167	0.228591	0.227513	0.272226	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283454	0.216253	0.216154	0.28414	0.6069236	0.2655486	29.35394	5.62861	0.0208084	6.30572	5.09425	0.952597	2.2504	1.39219	0.954887	1.42546	0.894892	2.64347	0.193788	21.6847	0.3866807
87500	-2603036	-2602110	-926.4811	0.5159207	5.058991	0.05248455	0.07544704	0.4404737	1.56503	1.56503	0.272497	0	0.228406	0.226623	0	0.272473	0.272497	0.228406	0.226623	0.272473	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282508	0.217615	0.216735	0.283142	0.6479865	0.4518484	19.78953	0.553577	0.729075	7.12236	3.37169	0.155451	4.30547	0.942115	1.63222	0.799516	2.11302	2.12381	0.468981	9.08734	0.1462377
87600	-2603024	-2602103	-921.217	0.5403003	2.273237	0.05263915	0.03026518	0.5100351	1.562617	1.562617	0.272456	0	0.230052	0.225779	0	0.271713	0.272456	0.230052	0.225779	0.271713	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282975	0.216336	0.216977	0.283712	0.4915972	0.3720797	16.00679	3.74909	0.213037	6.25389	2.3921	0.729489	1.27132	0.414498	0.999621	0.656518	1.96406	3.33252	0.817619	9.62753	0.05601547
87700	-2603037	-2602105	-932.7742	0.4811512	7.130116	0.05242224	0.09502707	0.3861241	1.564307	1.564307	0.272635	0	0.22839	0.226906	0	0.272069	0.272635	0.22839	0.226906	0.272069	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283433	0.216735	0.2161	0.283732	0.5684836	0.2369285	28.99554	0.553011	0.0485819	7.67056	2.87105	1.28551	0.791676	0.785695	0.928886	1.23316	0.902185	4.67185	0.266933	18.4459	0.1974994
87800	-2603033	-2602107	-925.9267	0.3515265	3.749535	0.05229482	0.02799453	0.323532	1.560746	1.560746	0.271158	0	0.22838	0.226909	0	0.273554	0.271158	0.22838	0.226909	0.273554	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282912	0.216846	0.216719	0.283522	0.6137947	0.2540035	27.01956	0.275848	0.190644	5.99907	3.84925	5.27477	0.540433	1.73461	1.47229	1.90836	0.993893	3.22703	0.759031	8.55119	0.07963705
87900	-2603050	-2602114	-936.6044	0.3959725	3.179776	0.05250179	0.05393592	0.3420366	1.574554	1.574554	0.272212	0	0.228447	0.226394	0	0.272947	0.272212	0.228447	0.226394	0.272947	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283421	0.217657	0.216238	0.282684	0.5879862	0.197152	23.35242	5.3764	2.27784	6.92276	4.64629	1.30798	0.366044	1.52784	1.22732	2.37681	0.607998	4.61649	3.08737	22.6088	0.1362113
88000	-2603045	-2602105	-940.1419	0.2520457	3.412738	0.05255771	0.02779946	0.2242462	1.559474	1.559474	0.272762	0	0.228837	0.226976	0	0.271425	0.272762	0.228837	0.226976	0.271425	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283777	0.216663	0.21625	0.28331	0.5064282	0.1238314	25.04894	0.600606	0.193082	6.38048	2.70386	3.80069	4.49337	0.350157	0.781804	0.625002	1.18345	2.305	3.12306	22.9573	0.1102954
88100	-2603033	-2602103	-930.1366	0.6162685	3.442575	0.052728	0.10444	0.5118285	1.559474	1.559474	0.271625	0	0.229661	0.225793	0	0.27292	0.271625	0.229661	0.225793	0.27292	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283202	0.216293	0.217186	0.283319	0.5793563	0.194545	25.57393	2.52638	1.62664	6.94783	3.22366	0.448497	4.31431	0.642327	1.69211	1.32006	0.49136	2.23078	3.3677	7.8512	0.1694716
88200	-2603039	-2602105	-933.7268	0.4512354	3.137991	0.05302486	0.04048519	0.4107502	1.552957	1.552957	0.270741	0	0.230213	0.226716	0	0.272331	0.270741	0.230213	0.226716	0.272331	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283165	0.217045	0.216399	0.28339	0.6121932	0.5057828	20.77328	1.76693	0.275398	4.95148	7.6478	2.12181	2.24788	0.313577	1.00644	0.808543	3.18777	4.60783	1.35404	14.034	0.08972078
88300	-2603037	-2602106	-931.38	0.3721058	3.325464	0.05295425	0.03427168	0.3378341	1.547215	1.547215	0.273146	0	0.229406	0.226507	0	0.270941	0.273146	0.229406	0.226507	0.270941	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283753	0.216223	0.216963	0.283061	0.5165209	0.2379428	28.43407	0.907055	1.27654	6.30529	2.83931	4.71615	4.64513	0.789604	0.936828	0.671369	1.31018	1.80747	4.18387	21.9118	0.09210198
88400	-2603034	-2602104	-929.987	0.4633509	5.086327	0.05291847	0.07389379	0.3894571	1.546241	1.546241	0.272562	0	0.230141	0.225627	0	0.27167	0.272562	0.230141	0.225627	0.27167	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283607	0.215808	0.216979	0.283607	0.6473209	0.3364424	24.51208	0.945431	1.84363	5.88527	5.89866	2.76551	2.63937	0.367888	1.30394	2.37573	1.49304	4.85439	3.25392	16.8252	0.159477
88500	-2603037	-2602107	-929.8955	0.2783227	2.300011	0.05274304	0.003616459	0.2747062	1.556268	1.556268	0.273227	0	0.228763	0.226451	0	0.27156	0.273227	0.228763	0.226451	0.27156	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282752	0.216132	0.217595	0.28352	0.5865134	0.1226701	23.506	4.24684	2.37009	6.66655	6.38754	1.94488	0.300651	1.26342	0.895362	2.18548	2.2553	3.56687	5.30287	11.5585	0.01299376
88600	-2603033	-2602106	-927.2024	0.2715209	3.796999	0.05274673	0.002799201	0.2687217	1.545638	1.545638	0.272344	0	0.229224	0.225819	0	0.272612	0.272344	0.229224	0.225819	0.272612	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282946	0.216465	0.217051	0.283538	0.57517	0.3599922	27.71413	2.14236	1.25922	5.64256	6.13765	3.24904	0.157767	0.339874	1.18958	0.134701	1.57339	2.72773	4.09755	11.4209	0.01030934
88700	-2603034	-2602105	-928.823	0.3140665	5.164296	0.05331306	0.05029321	0.2637733	1.545638	1.545638	0.272563	0	0.229029	0.2263	0	0.272108	0.272563	0.229029	0.2263	0.272108	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28324	0.216178	0.216764	0.283818	0.6243732	0.3453769	24.44112	2.04626	7.85163	7.52533	2.72603	0.727252	0.384995	0.70629	1.59421	1.10714	0.575147	4.5208	2.03125	13.1765	0.1601355
88800	-2603030	-2602102	-927.3748	0.3691732	5.486622	0.05308717	0.06887494	0.3002983	1.542514	1.542514	0.272675	0	0.228628	0.226611	0	0.272086	0.272675	0.228628	0.226611	0.272086	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283602	0.216227	0.216586	0.283586	0.586788	0.2630567	28.37906	3.58581	8.06653	6.93852	4.29411	3.15736	4.02017	1.60815	1.55941	0.58572	2.99916	2.01146	1.06605	18.368	0.1865654
88900	-2603040	-2602105	-935.872	0.7212214	2.575466	0.05353938	0.04523157	0.6759898	1.528569	1.528569	0.271962	0	0.230319	0.22674	0	0.270979	0.271962	0.230319	0.22674	0.270979	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28353	0.215857	0.217338	0.283276	0.7626248	0.1943752	23.1313	0.705255	10.0291	6.55037	3.27906	2.2763	0.571871	1.71257	2.23418	0.969015	0.38009	2.7277	1.07865	19.5232	0.06271523
89000	-2603031	-2602104	-927.3956	0.6414628	4.214545	0.05352402	0.0557035	0.5857593	1.528622	1.528622	0.271392	0	0.229834	0.226665	0	0.272108	0.271392	0.229834	0.226665	0.272108	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28371	0.216394	0.216313	0.283583	0.7045478	0.2879386	25.95158	1.57816	10.1057	7.12874	4.48249	1.37	3.50203	1.09814	2.0338	2.53283	3.05539	4.21572	0.385559	14.2809	0.08683825
89100	-2603033	-2602106	-927.2661	0.5187821	2.353657	0.05404288	0.1793524	0.3394297	1.520304	1.520304	0.272107	0	0.228591	0.227771	0	0.271531	0.272107	0.228591	0.227771	0.271531	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283872	0.216067	0.216845	0.283216	0.6089355	0.3298018	23.55531	0.762958	8.55307	4.98609	1.88729	0.991567	1.1705	0.537492	0.87097	2.27611	1.56732	2.91728	0.398573	16.0742	0.3457182
89200	-2603032	-2602102	-929.8845	0.4994005	5.68129	0.05371864	0.002338339	0.4970622	1.523719	1.523719	0.271558	0	0.22916	0.227135	0	0.272147	0.271558	0.22916	0.227135	0.272147	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283183	0.216331	0.216842	0.283644	0.7369677	0.3956547	27.60687	4.03644	8.53993	5.24281	4.71719	3.55226	0.871657	1.01774	1.44489	0.782694	2.83005	3.05538	5.17299	21.5489	0.004682292
89300	-2603042	-2602110	-931.9659	0.5483115	3.38272	0.05375332	0.1052011	0.4431104	1.533183	1.533183	0.272452	0	0.229488	0.226115	0	0.271946	0.272452	0.229488	0.226115	0.271946	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282633	0.216475	0.216804	0.284088	0.6272779	0.2704268	24.88401	3.43398	8.58028	6.42358	3.27303	2.03943	2.40722	0.756057	1.1038	0.0125057	0.950134	4.78316	1.90396	22.7743	0.1918637
89400	-2603039	-2602106	-933.1473	0.2465442	2.008796	0.05364917	0.08076971	0.1657745	1.534458	1.534458	0.272283	0	0.230089	0.226005	0	0.271623	0.272283	0.230089	0.226005	0.271623	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28281	0.216544	0.216646	0.283999	0.6666842	0.3707359	29.32156	2.63405	10.0978	7.19394	6.8795	1.57753	1.48369	0.823682	1.20106	1.22972	1.26073	3.8297	4.63885	16.307	0.3276074
89500	-2603044	-2602105	-938.8341	0.5721681	3.809403	0.053371	0.02758816	0.5445799	1.543645	1.543645	0.272759	0	0.228715	0.226765	0	0.271761	0.272759	0.228715	0.226765	0.271761	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282871	0.216156	0.217225	0.283748	0.6197292	0.1808316	25.901	1.03559	9.71118	6.37529	3.05256	2.5036	3.73784	0.792362	1.02228	0.539153	1.23092	4.27856	4.04055	22.0681	0.04821688
89600	-2603033	-2602104	-928.6135	0.2456683	2.268177	0.05350199	0.1160017	0.1296665	1.533354	1.533354	0.273051	0	0.229397	0.226164	0	0.271388	0.273051	0.229397	0.226164	0.271388	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283017	0.216731	0.216765	0.283487	0.6080534	0.1887997	28.1597	1.10049	7.10933	7.46765	3.17713	0.633902	0.936017	1.73604	1.94113	1.21898	0.898478	4.78296	2.38279	21.6524	0.4721885
89700	-2603035	-2602105	-930.3063	0.4171929	2.200021	0.05318547	0.1729829	0.2442101	1.540049	1.540049	0.272104	0	0.229126	0.22674	0	0.27203	0.272104	0.229126	0.22674	0.27203	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283176	0.215793	0.217298	0.283732	0.6859226	0.1421564	26.41364	4.99133	2.39125	6.3354	6.30182	0.295158	0.922837	1.45395	1.3687	0.165542	1.16782	4.09051	0.509194	22.72	0.4146352
89800	-2603035	-2602106	-928.19	0.1896013	2.669978	0.0531908	0.06395637	0.1256449	1.540049	1.540049	0.271357	0	0.229737	0.226766	0	0.272139	0.271357	0.229737	0.226766	0.272139	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283394	0.216596	0.216732	0.283277	0.5291029	0.3499311	20.15681	0.354394	3.60971	5.74005	2.76951	0.158807	3.41033	1.39009	1.24053	0.165469	1.73168	4.09803	2.22807	19.1954	0.3373203
89900	-2603034	-2602104	-929.5765	0.2397923	2.712922	0.05331454	0.03302073	0.2067716	1.53732	1.53732	0.272238	0	0.229837	0.225732	0	0.272192	0.272238	0.229837	0.225732	0.272192	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28268	0.21605	0.217084	0.284186	0.6418836	0.2333724	24.2404	0.597478	4.39346	8.87372	9.68667	3.201	1.92429	1.12782	1.27866	0.0626845	1.13368	2.0152	1.53461	22.4075	0.1377055
90000	-2603039	-2602104	-935.2991	0.4192989	3.062137	0.0535924	0.06810338	0.3511956	1.533538	1.533538	0.271052	0	0.229986	0.226178	0	0.272784	0.271052	0.229986	0.226178	0.272784	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282697	0.216952	0.216459	0.283892	0.5910913	0.1398379	21.81744	0.663992	2.87879	7.47764	2.60098	3.61112	1.6033	1.18813	1.20478	0.682621	1.10915	4.05122	0.716278	16.9375	0.162422
90100	-2603053	-2602114	-939.4493	0.2311098	3.291641	0.05334752	0.07084198	0.1602678	1.52703	1.52703	0.274505	0	0.228506	0.225866	0	0.271123	0.274505	0.228506	0.225866	0.271123	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283212	0.216417	0.21674	0.283631	0.7464986	0.185244	21.16139	0.75163	3.90832	5.18779	2.32454	0.49558	0.995456	0.629755	2.58648	1.06682	2.4067	3.15758	1.43792	20.8542	0.3065296
90200	-2603040	-2602107	-933.31	0.2487293	1.961463	0.05369426	0.05954963	0.1891796	1.526622	1.526622	0.272033	0	0.229615	0.225213	0	0.27314	0.272033	0.229615	0.225213	0.27314	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283585	0.216996	0.216366	0.283052	0.6333631	0.1842017	14.33302	0.177987	1.79023	7.13888	3.83675	1.8977	0.244561	0.358858	0.846737	1.16548	1.87775	3.01902	5.03349	13.5082	0.2394155
90300	-2603028	-2602104	-924.2495	0.491553	2.651277	0.05332575	0.03683237	0.4547206	1.539012	1.539012	0.272315	0	0.229587	0.22574	0	0.272358	0.272315	0.229587	0.22574	0.272358	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283815	0.216458	0.216424	0.283303	0.6265566	0.2113586	23.45968	0.0930837	3.70073	7.5924	2.90323	0.111759	0.150866	0.612496	2.04789	0.149143	0.548971	4.21211	4.0621	21.2478	0.07493061
90400	-2603013	-2602105	-908.4344	0.5662765	3.330707	0.05352334	0.04137264	0.5249038	1.541392	1.541392	0.271151	0	0.22876	0.226861	0	0.273228	0.271151	0.22876	0.226861	0.273228	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283101	0.216676	0.216753	0.28347	0.613347	0.2306264	26.69129	0.207926	2.54157	5.68797	6.90744	0.0955213	0.877209	0.70228	2.19851	0.064619	0.579287	3.25892	0.191438	8.8584	0.07306086
90500	-2603020	-2602108	-912.1231	0.6490163	3.011183	0.05332817	0.03038757	0.6186287	1.536417	1.536417	0.271454	0	0.228642	0.226775	0	0.273129	0.271454	0.228642	0.226775	0.273129	0	0	0	0	0	0	0	0	0	0	0	0	0	0.284086	0.216196	0.217133	0.282584	0.5627183	0.3903227	29.43754	0.126813	2.09029	4.96728	6.65201	0.648051	0.236597	1.23076	2.31553	0.186697	0.368625	3.71629	0.125557	12.243	0.04682096
90600	-2603031	-2602111	-919.8017	0.3303175	2.869071	0.05342973	0.09410264	0.2362148	1.533374	1.533374	0.271232	0	0.229919	0.22704	0	0.271809	0.271232	0.229919	0.22704	0.271809	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282836	0.216458	0.216562	0.284144	0.6033629	0.3392205	15.84623	0.173973	3.78426	5.41634	5.71146	0.501049	0.115714	0.626389	1.30035	0.195265	0.405899	2.73471	1.8599	14.8081	0.2848854
90700	-2603028	-2602106	-922.2578	0.5150903	2.348334	0.05320163	0.001352122	0.5137382	1.544939	1.544939	0.271858	0	0.228395	0.227411	0	0.272336	0.271858	0.228395	0.227411	0.272336	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283469	0.216537	0.21655	0.283443	0.6231316	0.4114757	29.50154	0.624404	5.20373	6.61479	4.36204	0.659394	1.10141	0.710109	1.42803	0.549737	0.193219	4.22395	1.31637	13.3875	0.002625019
90800	-2603024	-2602104	-919.6932	0.4709107	5.152519	0.05310929	0.007660928	0.4632498	1.546917	1.546917	0.271401	0	0.229266	0.226912	0	0.272421	0.271401	0.229266	0.226912	0.272421	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283051	0.215929	0.216534	0.284486	0.6472344	0.3372533	20.52661	0.125759	5.54144	7.40779	6.67958	1.06373	0.181509	0.312534	1.24495	0.0796367	2.64846	4.67771	2.11518	15.0689	0.01626832
90900	-2603033	-2602107	-925.701	0.279282	3.603296	0.05319046	0.00240464	0.2768773	1.541503	1.541503	0.271726	0	0.228383	0.226276	0	0.273616	0.271726	0.228383	0.226276	0.273616	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282908	0.217242	0.21673	0.28312	0.5537771	0.3516625	28.12018	0.0920631	5.58708	4.96931	6.49153	4.44224	1.51202	1.5833	1.76633	0.0863487	0.967814	2.61724	0.51391	19.7917	0.008610081
91000	-2603024	-2602104	-919.7811	0.5215664	4.111698	0.0532987	0.01364659	0.5079198	1.546472	1.546472	0.272645	0	0.228892	0.225966	0	0.272497	0.272645	0.228892	0.225966	0.272497	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283171	0.216424	0.216326	0.284079	0.6497062	0.2973373	22.81315	1.35798	7.1533	7.17346	6.16853	4.53716	0.679248	0.342614	2.51443	0.0945888	0.0244987	1.92759	0.156408	14.8892	0.02616463
91100	-2603020	-2602106	-913.5177	0.379272	3.582303	0.0532122	0.01839185	0.3608802	1.550826	1.550826	0.271432	0	0.230574	0.227068	0	0.270926	0.271432	0.230574	0.227068	0.270926	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282949	0.216163	0.21725	0.283639	0.579249	0.375263	16.53768	0.226812	5.24453	6.17696	4.52717	2.95808	1.61364	1.69197	1.84133	0.0477035	0.405362	4.09876	0.186714	13.8214	0.04849251
91200	-2603034	-2602108	-926.1309	0.4432707	4.683767	0.0531477	0.1032457	0.340025	1.546923	1.546923	0.272688	0	0.229645	0.224269	0	0.273399	0.272688	0.229645	0.224269	0.273399	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283367	0.216458	0.216863	0.283313	0.5589584	0.2244343	9.647537	4.66192	5.32152	5.87067	6.41177	0.259418	0.555663	0.309814	1.89925	0.0703775	0.202798	2.96564	0.560919	9.25506	0.232918
91300	-2603036	-2602106	-929.3557	0.389005	3.094577	0.05315065	0.01333722	0.3756677	1.546923	1.546923	0.272682	0	0.22947	0.225074	0	0.272774	0.272682	0.22947	0.225074	0.272774	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282536	0.21646	0.217214	0.28379	0.6177893	0.3339888	26.52388	1.42613	2.43543	6.77949	3.72802	2.22166	0.45097	0.896338	1.99254	0.113705	1.27178	4.40208	0.216416	22.6721	0.03428548
91400	-2603030	-2602104	-926.0714	0.4780023	3.914168	0.05307154	0.03336049	0.4446418	1.545294	1.545294	0.272452	0	0.229737	0.225769	0	0.272042	0.272452	0.229737	0.225769	0.272042	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282959	0.215699	0.217594	0.283748	0.521411	0.2241188	18.37849	0.234668	1.85305	6.32464	3.88398	1.72819	1.414	1.33522	1.22744	0.0675643	2.03665	2.47669	0.188211	11.1995	0.06979149
91500	-2603027	-2602103	-924.2453	0.3654397	2.537323	0.05318319	0.04464607	0.3207936	1.545294	1.545294	0.272122	0	0.228608	0.227588	0	0.271681	0.272122	0.228608	0.227588	0.271681	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283632	0.216606	0.216407	0.283356	0.65616	0.1163099	10.96528	0.479884	2.39248	5.64385	2.50346	0.346386	2.31301	0.320246	0.812574	0.110444	1.72865	3.44181	1.96198	8.58651	0.1221708
91600	-2603028	-2602106	-922.0816	0.5008172	4.019285	0.05361198	0.02779618	0.4730211	1.53148	1.53148	0.27151	0	0.230961	0.226022	0	0.271507	0.27151	0.230961	0.226022	0.271507	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282584	0.217195	0.217237	0.282984	0.7217808	0.2986963	15.0113	2.03024	5.61928	5.66226	4.82723	0.808689	1.15616	0.949856	0.831267	0.0878235	2.22971	4.11341	4.53058	9.0692	0.05550164
91700	-2603027	-2602104	-922.4014	0.3678724	4.686141	0.05369652	0.03941026	0.3284622	1.528784	1.528784	0.271636	0	0.229274	0.225962	0	0.273128	0.271636	0.229274	0.225962	0.273128	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283434	0.216323	0.216421	0.283821	0.6130243	0.1810189	22.74417	0.0793957	4.7117	5.39499	1.8919	0.88645	0.779664	0.889552	0.790444	0.0471756	0.373976	2.12654	0.0736767	20.8836	0.1071302
91800	-2603014	-2602103	-911.4654	0.5424745	2.098774	0.05351484	0.02424663	0.5182278	1.534266	1.534266	0.27177	0	0.229518	0.227347	0	0.271365	0.27177	0.229518	0.227347	0.271365	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283659	0.215856	0.216867	0.283618	0.6115755	0.4812041	17.82186	0.335081	2.77214	5.54086	7.23855	0.596353	1.28345	1.51751	1.86303	0.129021	0.28102	4.59151	0.687049	10.1529	0.04469636
91900	-2603031	-2602105	-925.3618	0.3402831	3.097494	0.05359541	0.007072444	0.3332107	1.536141	1.536141	0.272552	0	0.229155	0.227188	0	0.271105	0.272552	0.229155	0.227188	0.271105	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28236	0.216092	0.217123	0.284425	0.6710475	0.3173569	23.83887	0.684799	0.609754	6.76327	4.88389	0.880133	0.367502	1.11922	2.33937	0.104192	1.75237	2.22854	0.790979	23.0279	0.020784
92000	-2603021	-2602103	-917.5563	0.3293194	3.843739	0.05358617	0.01011295	0.3192065	1.53151	1.53151	0.272147	0	0.228404	0.226441	0	0.273008	0.272147	0.228404	0.226441	0.273008	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28357	0.216519	0.216427	0.283484	0.6223745	0.3989722	23.61054	1.42836	0.259969	5.44524	3.76499	3.08539	0.298056	0.708176	0.883232	0.0690969	1.05326	4.64649	0.741245	15.3676	0.03070865
92100	-2603034	-2602108	-925.2169	0.2389911	4.707636	0.05347551	0.002133962	0.2368572	1.529907	1.529907	0.273145	0	0.230064	0.224515	0	0.272277	0.273145	0.230064	0.224515	0.272277	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282434	0.216145	0.217815	0.283605	0.5812674	0.2662899	28.68783	6.6442	0.335059	5.56565	2.5139	0.233486	1.96544	0.394064	0.902184	0.0591092	0.292626	4.68933	0.836403	22.9411	0.00892904
92200	-2603032	-2602106	-926.2809	0.4321333	3.606119	0.05381746	0.007796703	0.4243366	1.520675	1.520675	0.271621	0	0.22918	0.226866	0	0.272334	0.271621	0.22918	0.226866	0.272334	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282538	0.216667	0.21668	0.284116	0.6647209	0.247521	26.34737	7.60962	0.300187	6.83412	3.85998	2.49459	0.188435	1.13125	1.10246	0.0919072	0.4969	2.23536	0.839034	22.8083	0.01804235
92300	-2603029	-2602108	-921.3082	0.6237264	5.089515	0.05394168	0.2369236	0.3868027	1.519978	1.519978	0.271955	0	0.228364	0.226629	0	0.273051	0.271955	0.228364	0.226629	0.273051	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282976	0.216369	0.216609	0.284046	0.6287766	0.3291183	18.17096	2.32475	5.22761	7.40156	3.45516	3.86825	0.880346	0.449404	0.98674	0.0621367	0.392958	4.62852	0.297822	8.80811	0.3798519
92400	-2603029	-2602106	-923.2932	0.710369	4.292193	0.05388379	0.07148243	0.6388866	1.52102	1.52102	0.271616	0	0.229348	0.225691	0	0.273345	0.271616	0.229348	0.225691	0.273345	0	0	0	0	0	0	0	0	0	0	0	0	0	0.284118	0.215922	0.216215	0.283745	0.5414414	0.3165139	22.37902	3.10907	3.20802	7.20919	7.55777	0.192331	2.75686	0.754559	2.11594	0.0674594	2.29044	3.77814	0.646088	12.4551	0.1006272
92500	-2603019	-2602104	-915.0774	0.380342	2.31399	0.05368612	0.05902776	0.3213143	1.528018	1.528018	0.271813	0	0.229236	0.22636	0	0.272592	0.271813	0.229236	0.22636	0.272592	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283255	0.217602	0.216588	0.282554	0.6362998	0.3732907	29.20196	0.363983	2.31422	5.15369	2.94004	5.21643	2.1039	1.26786	1.29417	0.0973621	2.00466	4.8317	3.2455	8.98689	0.1551965
92600	-2603031	-2602105	-926.6585	0.2634902	3.978713	0.05346034	0.1267033	0.1367869	1.535775	1.535775	0.272776	0	0.229551	0.226092	0	0.271581	0.272776	0.229551	0.226092	0.271581	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282814	0.216557	0.217452	0.283178	0.5367799	0.5056609	16.12335	0.811984	3.05755	6.43638	3.72989	3.33748	0.881242	0.344402	1.28817	0.169428	0.176411	2.29318	1.93492	13.4536	0.4808653
92700	-2603030	-2602106	-924.0782	0.5017256	6.34131	0.05348776	0.005714926	0.4960106	1.527004	1.527004	0.272961	0	0.229151	0.226853	0	0.271036	0.272961	0.229151	0.226853	0.271036	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283448	0.216276	0.216508	0.283768	0.5960016	0.4106613	26.94528	3.92044	3.79804	5.41585	4.57876	4.51815	2.87987	0.677496	0.942614	0.0711469	0.384366	2.74157	0.500839	19.8149	0.01139054
92800	-2603031	-2602117	-914.4599	0.6440223	5.114435	0.05361384	0.03436916	0.6096531	1.52485	1.52485	0.274235	0	0.229123	0.225593	0	0.271049	0.274235	0.229123	0.225593	0.271049	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282554	0.216221	0.216677	0.284548	0.5534465	0.3100414	9.392842	1.30965	7.17634	6.80592	6.66668	0.935585	0.268941	0.925413	0.993462	0.0481847	0.762447	4.28048	1.39881	9.32957	0.05336642
92900	-2603022	-2602106	-915.9705	0.3815786	4.134609	0.05318807	0.09124923	0.2903294	1.546113	1.546113	0.270987	0	0.229693	0.226764	0	0.272556	0.270987	0.229693	0.226764	0.272556	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282775	0.21623	0.216578	0.284417	0.6635147	0.3729605	23.6263	0.217924	7.17091	5.17223	3.4241	0.796161	0.407181	1.32483	1.12052	0.0945	0.586702	4.80388	0.678695	12.6102	0.2391361
93000	-2603028	-2602107	-920.5238	0.4650867	4.457009	0.05329338	0.03521479	0.4298719	1.546192	1.546192	0.270679	0	0.23043	0.226647	0	0.272243	0.270679	0.23043	0.226647	0.272243	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283547	0.216696	0.216162	0.283594	0.5795463	0.3849383	25.39596	0.0505503	2.8303	6.87771	3.69669	1.42533	1.03957	0.603105	1.43303	0.0962102	0.327951	3.45176	1.27047	18.7096	0.07571662
93100	-2603024	-2602108	-915.7145	0.3444117	2.772117	0.05320139	0.03923208	0.3051796	1.546171	1.546171	0.273368	0	0.229134	0.226026	0	0.271472	0.273368	0.229134	0.226026	0.271472	0	0	0	0	0	0	0	0	0	0	0	0	0	0.284112	0.216177	0.21694	0.282771	0.5664001	0.2885123	20.45275	0.240207	6.4055	7.14621	6.04437	0.599471	1.4191	0.758719	1.01514	0.106992	1.08672	3.04259	0.708361	15.0176	0.1139104
