Iteration	Posterior	Likelihood	Prior	birth	clock_morpho	clock_nuclear	death	diversification	divtime_dirus	divtime_jackals	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er_transv[1]	er_transv[2]	er_transv[3]	er_transv[4]	F[1]	F[2]	F[3]	F[4]	F[5]	F[6]	F[7]	F[8]	F[9]	F[10]	F[11]	F[12]	F[13]	pi[1]	pi[2]	pi[3]	pi[4]	pi_scale	psi	root_time	t[1]	t[2]	t[3]	t[4]	t[5]	t[6]	t[7]	t[8]	t[9]	t[10]	t[11]	t[12]	t[13]	turnover
28700	-2603072	-2602105	-967.184	0.2265048	2.462825	0.04159337	0.002801851	0.223703	1.971384	1.971384	0.272039	0	0.229141	0.225151	0	0.273669	0.272039	0.229141	0.225151	0.273669	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2831	0.217253	0.216237	0.28341	0.8350419	0.1070913	23.81379	3.2702	8.32297	5.3453	5.83913	0.405532	3.74837	1.65863	1.56648	1.70014	0.568067	3.63604	1.94558	23.017	0.01236994
28800	-2603073	-2602109	-964.047	0.4165242	2.50178	0.04169854	0.06774824	0.3487759	1.971384	1.971384	0.272909	0	0.229022	0.226444	0	0.271626	0.272909	0.229022	0.226444	0.271626	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282769	0.217257	0.216449	0.283525	0.5908263	0.1789379	24.68824	3.16913	4.15979	7.39301	8.22061	1.72294	1.40608	0.461473	1.58853	1.12244	0.773458	2.21861	4.65898	22.7619	0.1626514
28900	-2603075	-2602112	-963.1786	0.3085109	1.532047	0.04179972	0.1601138	0.1483971	1.955095	1.955095	0.270234	0	0.231061	0.225628	0	0.273078	0.270234	0.231061	0.225628	0.273078	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283199	0.217291	0.216625	0.282885	0.7842152	0.1444054	28.66792	1.47096	1.67426	5.6072	7.04917	1.45572	3.96064	0.513838	0.893317	0.372905	1.32753	2.59666	4.75782	22.6763	0.5189891
29000	-2603068	-2602111	-956.6887	0.4792599	3.443748	0.04199505	0.003000597	0.4762593	1.959736	1.959736	0.270888	0	0.22868	0.226189	0	0.274242	0.270888	0.22868	0.226189	0.274242	0	0	0	0	0	0	0	0	0	0	0	0	0	0.284747	0.216584	0.216197	0.282471	0.677197	0.240133	22.19681	1.99738	7.40619	5.94518	4.24736	0.779709	1.2575	0.528667	0.983066	0.911286	1.74765	2.33541	0.827739	13.8846	0.006260898
29100	-2603076	-2602110	-966.0749	0.3084068	2.576497	0.04183749	0.03061878	0.277788	1.961819	1.961819	0.270035	0	0.229795	0.227684	0	0.272486	0.270035	0.229795	0.227684	0.272486	0	0	0	0	0	0	0	0	0	0	0	0	0	0.284115	0.217072	0.215623	0.283189	0.742025	0.1796621	20.52079	0.450093	1.22623	5.00934	7.23402	0.660591	4.42464	1.05981	0.89794	2.124	3.14018	2.07483	0.528055	19.9946	0.09928049
29200	-2603064	-2602106	-958.2634	0.5385363	2.457403	0.04226488	0.05881952	0.4797168	1.943295	1.943295	0.27139	0	0.229979	0.224892	0	0.27374	0.27139	0.229979	0.224892	0.27374	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282898	0.217293	0.217073	0.282737	0.6920149	0.39553	19.67723	0.752351	1.51066	8.73356	7.57397	1.38357	1.76585	0.748906	0.890255	0.99175	0.437843	3.611	1.26755	18.832	0.1092211
29300	-2603067	-2602105	-962.1341	0.3632348	3.823075	0.04212121	0.0587194	0.3045154	1.947098	1.947098	0.272364	0	0.229744	0.226907	0	0.270985	0.272364	0.229744	0.226907	0.270985	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282974	0.216846	0.216626	0.283554	0.6313043	0.1789061	28.67871	0.980719	0.587594	6.46827	3.49587	0.796162	1.49607	0.342768	1.88917	0.469067	0.917487	3.40272	0.571171	19.943	0.1616569
29400	-2603070	-2602106	-963.8343	0.3069753	4.825443	0.04205378	0.1627888	0.1441864	1.954281	1.954281	0.272519	0	0.229323	0.226361	0	0.271797	0.272519	0.229323	0.226361	0.271797	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283935	0.215523	0.217412	0.28313	0.6811634	0.3552701	24.20945	0.308536	0.771549	6.28535	4.59435	0.472635	1.06061	0.622361	1.0461	0.410988	1.60104	4.84451	0.320386	18.8094	0.5302995
29500	-2603065	-2602102	-962.7361	0.5590206	3.390632	0.04216724	0.1811728	0.3778479	1.943717	1.943717	0.271744	0	0.229505	0.22677	0	0.271981	0.271744	0.229505	0.22677	0.271981	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283115	0.216223	0.216833	0.283829	0.6862396	0.2349434	20.84477	0.0297174	0.320833	4.93668	6.07905	0.608636	1.46794	0.498281	1.39873	2.10409	2.87043	1.93853	0.179394	20.101	0.3240896
29600	-2603052	-2602102	-950.1085	0.3530059	3.689747	0.04214998	0.01148596	0.3415199	1.948989	1.948989	0.272146	0	0.229532	0.225608	0	0.272713	0.272146	0.229532	0.225608	0.272713	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282946	0.217127	0.216747	0.283179	0.6365607	0.2714331	20.93447	0.11913	0.207746	7.55786	3.67788	0.263769	1.3322	0.677841	0.924891	1.85634	0.162775	2.68909	0.410504	10.9628	0.0325376
29700	-2603064	-2602105	-958.6666	0.5074372	3.974327	0.04205408	0.1765945	0.3308427	1.945383	1.945383	0.272274	0	0.230286	0.225136	0	0.272304	0.272274	0.230286	0.225136	0.272304	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283589	0.216501	0.216168	0.283741	0.6798893	0.3143857	21.27917	0.255615	1.40224	5.3896	7.4092	0.295516	0.933134	0.818114	1.43109	1.57242	0.536614	2.12148	0.384924	15.8167	0.3480125
29800	-2603056	-2602104	-951.5049	0.4649359	1.749326	0.04211552	0.05915225	0.4057837	1.955578	1.955578	0.271677	0	0.229248	0.226972	0	0.272103	0.271677	0.229248	0.226972	0.272103	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282927	0.216457	0.216276	0.284341	0.5938383	0.1558684	16.39942	6.50167	0.884537	9.54224	9.42282	2.88401	1.27935	0.808771	2.43881	0.26464	0.53382	1.99905	0.811259	11.898	0.1272267
29900	-2603074	-2602106	-967.0862	0.4003321	8.469989	0.04165495	0.09886726	0.3014649	1.973095	1.973095	0.272949	0	0.229647	0.226494	0	0.27091	0.272949	0.229647	0.226494	0.27091	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282846	0.216762	0.21719	0.283201	0.7101576	0.2920791	23.42149	1.08562	0.864028	8.96051	2.77287	2.08583	4.70856	0.644732	1.65631	0.647992	1.82681	3.19438	0.991062	15.472	0.2469631
30000	-2603072	-2602110	-961.2897	0.4265303	1.788673	0.04188754	0.142094	0.2844363	1.953198	1.953198	0.271302	0	0.230568	0.226065	0	0.272066	0.271302	0.230568	0.226065	0.272066	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283251	0.216079	0.216342	0.284328	0.6365367	0.1907692	24.15277	1.71348	0.60394	6.21279	2.46028	1.57096	2.04805	0.529973	1.19581	0.269173	1.58718	4.57395	1.83058	21.7205	0.3331392
30100	-2603080	-2602108	-972.1019	0.5215223	3.176249	0.04197466	0.1865444	0.3349779	1.946424	1.946424	0.272689	0	0.228835	0.225531	0	0.272945	0.272689	0.228835	0.225531	0.272945	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283188	0.215559	0.217201	0.284052	0.7375672	0.2155029	26.73336	0.0615847	1.15949	9.6419	5.98098	0.351445	0.627859	0.38954	1.10567	0.415163	1.05733	4.81149	0.519094	22.9994	0.3576921
30200	-2603071	-2602111	-960.0064	0.426515	1.982151	0.04193666	0.07215177	0.3543632	1.952143	1.952143	0.272321	0	0.229675	0.226684	0	0.271319	0.272321	0.229675	0.226684	0.271319	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283269	0.215683	0.216172	0.284875	0.6720717	0.2392856	25.42465	1.87595	2.23956	7.96062	2.85589	3.41719	0.331962	0.459291	1.47262	0.35879	0.976886	1.94148	0.875467	21.339	0.1691658
30300	-2603063	-2602106	-957.1826	0.4303763	4.894005	0.04208672	0.04088599	0.3894903	1.9442	1.9442	0.271682	0	0.229629	0.225539	0	0.273151	0.271682	0.229629	0.225539	0.273151	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283731	0.216896	0.216391	0.282982	0.6574238	0.4391977	29.52192	1.08149	0.741031	5.80868	7.53599	0.0725279	0.0196006	0.52159	1.83153	2.03474	1.28842	2.91514	0.125723	12.5337	0.09500055
30400	-2603065	-2602107	-958.3489	0.3573403	3.778092	0.04220949	0.008647661	0.3486926	1.955962	1.955962	0.27231	0	0.229066	0.226228	0	0.272396	0.27231	0.229066	0.226228	0.272396	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283276	0.216219	0.217029	0.283477	0.7020643	0.213875	27.08259	0.177796	1.7266	5.461	8.8076	0.162898	0.205161	1.04428	0.930538	0.390362	0.777461	2.35363	0.235913	22.4366	0.02420008
30500	-2603074	-2602108	-966.7007	0.5173197	1.481183	0.0420275	0.02246194	0.4948578	1.947908	1.947908	0.271176	0	0.2295	0.226971	0	0.272353	0.271176	0.2295	0.226971	0.272353	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283223	0.216952	0.216161	0.283664	0.5869474	0.2953353	28.99814	0.175785	1.19095	6.59815	5.34327	0.605305	1.94848	1.44351	2.49122	0.26836	1.69207	2.3914	1.09034	22.9281	0.04341984
30600	-2603061	-2602105	-956.1371	0.5051943	2.180167	0.04214384	0.03964696	0.4655473	1.946363	1.946363	0.27172	0	0.229724	0.226431	0	0.272125	0.27172	0.229724	0.226431	0.272125	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28284	0.217179	0.216686	0.283295	0.6332115	0.4033664	28.54846	0.898699	0.70499	4.98731	7.45006	4.07536	3.52369	1.33343	1.76652	1.24708	0.528452	4.46922	0.711485	19.7706	0.07847863
30700	-2603070	-2602104	-966.8393	0.2814411	5.578234	0.04185657	0.1512677	0.1301734	1.958569	1.958569	0.271466	0	0.229291	0.227133	0	0.27211	0.271466	0.229291	0.227133	0.27211	0	0	0	0	0	0	0	0	0	0	0	0	0	0.284002	0.216648	0.216256	0.283094	0.6676558	0.2530666	25.54271	0.938273	1.12043	6.42398	5.68811	2.14507	1.27704	0.978775	2.09166	1.00076	0.581297	4.85686	0.405726	18.2381	0.5374756
30800	-2603071	-2602110	-960.8878	0.3835902	1.978464	0.04198625	0.04836215	0.3352281	1.944724	1.944724	0.269697	0	0.229844	0.22805	0	0.272408	0.269697	0.229844	0.22805	0.272408	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283906	0.217184	0.216023	0.282887	0.7164871	0.1598669	18.87065	4.9418	1.20411	5.65603	5.73345	0.285176	1.01285	1.07771	1.37755	1.99808	0.195154	4.0058	0.717885	12.5086	0.1260777
30900	-2603058	-2602101	-956.7883	0.469881	2.790162	0.04197992	0.1657671	0.3041138	1.949173	1.949173	0.272237	0	0.229498	0.225683	0	0.272582	0.272237	0.229498	0.225683	0.272582	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283223	0.216671	0.216556	0.283549	0.6711253	0.3228853	28.43305	8.29306	1.71082	6.4682	7.13511	3.25655	1.56774	1.7442	1.17351	2.3876	2.96109	2.29331	1.69564	17.8298	0.3527854
31000	-2603063	-2602109	-953.2083	0.2787046	2.459881	0.04205612	0.002939858	0.2757648	1.948519	1.948519	0.272231	0	0.229069	0.226668	0	0.272032	0.272231	0.229069	0.226668	0.272032	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283249	0.216404	0.215569	0.284779	0.5304205	0.307513	17.81662	2.2282	0.972764	5.93019	3.57646	1.94311	0.636348	1.43966	0.867281	0.411462	0.389107	2.22673	0.734998	17.305	0.01054829
31100	-2603064	-2602110	-954.2615	0.5351855	5.667571	0.04221233	0.03717911	0.4980064	1.948688	1.948688	0.271194	0	0.229382	0.225813	0	0.273611	0.271194	0.229382	0.225813	0.273611	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282605	0.216459	0.217192	0.283744	0.6413373	0.4870448	13.67756	7.70436	3.21967	8.46234	2.4168	0.775499	2.83908	1.1632	0.806797	0.826393	0.943137	3.86288	0.492952	13.0459	0.06946958
31200	-2603069	-2602107	-961.7517	0.7885437	2.690957	0.04198678	0.1039397	0.684604	1.946485	1.946485	0.272729	0	0.230191	0.225156	0	0.271925	0.272729	0.230191	0.225156	0.271925	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282325	0.216027	0.217702	0.283946	0.7399508	0.2060502	15.58462	4.28482	3.71491	6.7721	4.99988	1.27628	0.836701	0.461167	1.68683	0.0457064	1.45484	2.66282	0.41874	13.8496	0.1318122
31300	-2603065	-2602101	-963.5034	0.1587928	4.275292	0.04228724	0.01088506	0.1479077	1.944685	1.944685	0.27221	0	0.228708	0.226971	0	0.27211	0.27221	0.228708	0.226971	0.27211	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283547	0.216277	0.21646	0.283716	0.7859331	0.3416389	26.39002	8.7256	1.89629	6.67075	7.70835	2.65617	3.55329	0.656906	0.803357	0.594559	1.10263	1.85372	0.355263	22.422	0.06854882
31400	-2603061	-2602102	-959.0729	0.175741	2.762801	0.04227591	0.01643764	0.1593033	1.944383	1.944383	0.272568	0	0.22939	0.226498	0	0.271543	0.272568	0.22939	0.226498	0.271543	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283199	0.216324	0.216872	0.283605	0.6467942	0.2994973	27.94834	3.35503	0.636729	7.86341	9.43094	2.86658	4.12146	0.791754	1.93383	0.101452	0.245632	2.6915	2.39477	18.368	0.09353334
31500	-2603067	-2602105	-962.1295	0.2355885	2.85387	0.04207504	0.01178764	0.2238008	1.944751	1.944751	0.272739	0	0.22899	0.225806	0	0.272466	0.272739	0.22899	0.225806	0.272466	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283112	0.216988	0.216608	0.283292	0.5797058	0.2156933	21.42889	3.81084	10.1332	8.51742	6.29915	5.01358	0.302025	1.36961	1.41271	1.18432	1.35836	4.18562	0.881097	16.2265	0.05003487
31600	-2603065	-2602103	-961.6988	0.2521561	2.4149	0.0422132	0.1128151	0.1393411	1.942768	1.942768	0.271769	0	0.229649	0.227152	0	0.27143	0.271769	0.229649	0.227152	0.27143	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283269	0.216277	0.217295	0.283159	0.6601615	0.2616517	23.9251	9.1238	3.29072	6.13369	9.16349	0.385663	0.866489	1.10666	1.52972	0.243838	1.43962	2.607	2.6684	15.0874	0.4474017
31700	-2603077	-2602106	-971.167	0.3343281	4.433404	0.042209	0.1521461	0.1821821	1.942768	1.942768	0.27031	0	0.229907	0.226126	0	0.273656	0.27031	0.229907	0.226126	0.273656	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283185	0.217319	0.216032	0.283464	0.7306247	0.1548013	28.49265	10.6211	1.1514	6.22855	4.03142	0.686002	2.98375	0.739207	1.17284	0.184197	0.583362	2.27665	2.71968	22.6964	0.4550801
31800	-2603068	-2602101	-966.4127	0.2971326	7.087175	0.04207376	0.05365472	0.2434779	1.94785	1.94785	0.272213	0	0.230011	0.226105	0	0.271671	0.272213	0.230011	0.226105	0.271671	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283193	0.216516	0.216707	0.283584	0.6609211	0.1832254	26.89245	7.76934	0.793254	5.69436	3.05961	2.84634	2.1778	1.26117	0.821414	0.302959	0.693124	2.04215	1.65151	22.2622	0.180575
31900	-2603066	-2602101	-964.8435	0.2668506	1.963254	0.04216608	0.04666541	0.2201852	1.942821	1.942821	0.271503	0	0.229508	0.226124	0	0.272864	0.271503	0.229508	0.226124	0.272864	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283455	0.216447	0.216694	0.283403	0.7147294	0.1888831	28.34555	3.42751	0.238221	5.2451	8.29232	0.719139	0.871095	0.693323	0.821366	0.58307	0.747328	2.73612	1.98409	22.9163	0.1748747
32000	-2603075	-2602105	-969.7728	0.3063314	3.178388	0.04218633	0.09146212	0.2148693	1.945666	1.945666	0.272001	0	0.228871	0.226008	0	0.27312	0.272001	0.228871	0.226008	0.27312	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283733	0.216523	0.217143	0.282602	0.5827509	0.170979	25.14198	1.68048	1.13516	7.75626	2.54325	0.275816	1.94283	0.743114	1.85702	1.22025	2.40437	3.12781	3.2377	22.8385	0.2985724
32100	-2603068	-2602102	-965.3989	0.3282701	1.309202	0.04223679	0.01168944	0.3165806	1.947096	1.947096	0.270911	0	0.230168	0.226145	0	0.272776	0.270911	0.230168	0.226145	0.272776	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283387	0.216517	0.216688	0.283408	0.7974616	0.2127674	25.73807	6.78566	8.71064	5.35229	8.45109	2.24372	1.59015	0.760644	2.14165	0.770874	2.51024	2.60354	1.91102	19.8204	0.03560921
32200	-2603071	-2602104	-967.097	0.5799946	3.785288	0.0423074	0.07185357	0.5081411	1.940952	1.940952	0.272709	0	0.229134	0.224849	0	0.273308	0.272709	0.229134	0.224849	0.273308	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283042	0.216622	0.216287	0.28405	0.60684	0.1433877	25.09296	7.55484	7.86427	5.11316	5.90029	3.6891	0.336289	1.12119	0.880707	1.24157	1.46345	3.37042	1.21096	17.0813	0.1238866
32300	-2603065	-2602107	-958.16	0.2488941	4.768336	0.04244199	0.05510892	0.1937851	1.934248	1.934248	0.271371	0	0.228583	0.225924	0	0.274122	0.271371	0.228583	0.225924	0.274122	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283289	0.216002	0.216635	0.284074	0.7541287	0.1862732	25.18595	5.17211	2.62259	5.10751	3.26082	2.49788	0.252399	0.759516	1.56733	1.29165	2.50623	4.79672	0.608134	20.29	0.2214152
32400	-2603063	-2602104	-959.0286	0.4080434	1.805242	0.04226785	0.07031128	0.3377321	1.944264	1.944264	0.270594	0	0.229655	0.226439	0	0.273312	0.270594	0.229655	0.226439	0.273312	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283242	0.216743	0.216608	0.283407	0.6730702	0.278081	24.59367	8.05514	5.25348	6.32455	8.97462	4.80517	1.50962	0.977399	1.60931	2.35138	2.61882	3.47998	5.15668	21.0893	0.1723133
32500	-2603066	-2602104	-962.5959	0.3870582	2.98356	0.04244961	0.05318542	0.3338728	1.923603	1.923603	0.272793	0	0.229105	0.227218	0	0.270884	0.272793	0.229105	0.227218	0.270884	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283505	0.216382	0.216699	0.283415	0.5450629	0.2492946	29.87962	0.818471	0.718307	8.28752	1.92012	2.2387	4.22707	0.612823	1.34361	0.536194	1.04682	3.97637	4.29792	21.5609	0.1374094
32600	-2603070	-2602114	-955.7205	0.3295789	3.556294	0.04263582	0.01148883	0.31809	1.917901	1.917901	0.270203	0	0.230662	0.226148	0	0.272987	0.270203	0.230662	0.226148	0.272987	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2826	0.216053	0.217372	0.283975	0.6073141	0.316396	28.54378	1.7786	0.844612	5.0304	6.13642	1.73563	0.25231	0.533891	1.265	2.06517	1.47077	4.86886	0.658258	16.2332	0.03485913
32700	-2603060	-2602110	-950.43	0.2729905	2.778453	0.04254293	0.007983406	0.2650071	1.922923	1.922923	0.271684	0	0.22874	0.227778	0	0.271798	0.271684	0.22874	0.227778	0.271798	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283591	0.216373	0.216227	0.28381	0.6869279	0.4881968	26.02335	4.70015	1.32073	7.2622	7.72018	4.54021	0.331347	0.435509	1.12552	2.34133	2.75954	3.77632	0.454538	15.2719	0.02924426
32800	-2603068	-2602103	-964.9665	0.3445634	2.547325	0.04253967	0.03088422	0.3136792	1.922923	1.922923	0.271685	0	0.229076	0.226373	0	0.272865	0.271685	0.229076	0.226373	0.272865	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283099	0.217075	0.216354	0.283472	0.7034324	0.1203203	26.96533	6.52768	2.23804	9.07811	7.08386	1.41414	0.48784	0.853664	1.50329	0.6052	0.429769	3.89512	0.505582	21.7703	0.08963291
32900	-2603070	-2602105	-964.8014	0.3410574	1.366608	0.04244815	0.08502304	0.2560343	1.941303	1.941303	0.27149	0	0.230045	0.226895	0	0.27157	0.27149	0.230045	0.226895	0.27157	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283232	0.216739	0.217061	0.282969	0.670473	0.1397364	28.75166	4.84779	2.22154	6.20463	6.75056	0.49606	1.43873	1.49355	0.924147	0.317266	2.64479	3.64313	3.19643	22.6906	0.2492925
33000	-2603065	-2602106	-958.2484	0.4423015	3.431922	0.04230199	0.03477675	0.4075248	1.940919	1.940919	0.27206	0	0.230126	0.226499	0	0.271316	0.27206	0.230126	0.226499	0.271316	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282961	0.215553	0.217505	0.283981	0.561525	0.3654074	15.04622	8.07513	4.75101	7.91497	6.05973	2.39281	2.29839	0.501033	1.62064	0.864559	2.43278	3.44188	3.06348	10.1651	0.0786268
33100	-2603070	-2602105	-965.0954	0.4074921	5.954159	0.04232795	0.01281812	0.394674	1.929898	1.929898	0.272465	0	0.230211	0.225844	0	0.27148	0.272465	0.230211	0.225844	0.27148	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282765	0.217085	0.216959	0.283191	0.6201135	0.2942793	23.82458	8.72797	4.17522	5.22047	7.77039	0.894497	3.46316	1.6893	2.09155	1.08363	1.94986	4.541	1.14598	23.0249	0.03145612
33200	-2603064	-2602103	-960.5237	0.3672869	2.330079	0.04222245	0.1053389	0.261948	1.943216	1.943216	0.272497	0	0.229793	0.226324	0	0.271387	0.272497	0.229793	0.226324	0.271387	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283225	0.216298	0.216936	0.283541	0.7278116	0.1758522	16.13983	2.11714	4.36315	5.49729	7.26112	0.683096	2.63183	0.7248	1.75607	1.51668	1.03739	2.7639	2.84194	16.0568	0.2868027
33300	-2603074	-2602107	-966.3186	0.4159193	3.751407	0.04237252	0.1000324	0.3158869	1.927353	1.927353	0.272256	0	0.228865	0.22785	0	0.271028	0.272256	0.228865	0.22785	0.271028	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282862	0.215688	0.217106	0.284344	0.5274025	0.173214	24.39044	5.08798	9.4831	6.41351	9.67041	0.313228	4.6427	1.69662	1.92365	0.983375	0.491241	4.58831	1.0963	16.5441	0.2405092
33400	-2603065	-2602106	-958.6591	0.4497309	2.074776	0.04238186	0.1483825	0.3013483	1.936495	1.936495	0.272787	0	0.228802	0.226487	0	0.271924	0.272787	0.228802	0.226487	0.271924	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282685	0.21652	0.216853	0.283942	0.6794313	0.1926127	16.23515	6.91919	1.16787	9.17914	3.73361	1.96537	0.237875	0.63934	2.4011	0.698806	0.439126	3.60357	2.50451	15.9308	0.3299363
33500	-2603081	-2602120	-960.2987	0.3533507	4.139661	0.04255658	0.03827186	0.3150789	1.933865	1.933865	0.271997	0	0.23013	0.227347	0	0.270526	0.271997	0.23013	0.227347	0.270526	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282065	0.217446	0.21582	0.284669	0.6696188	0.2361038	26.55978	4.54921	0.377588	7.62998	2.11702	0.534041	2.68902	0.556698	1.89394	0.88815	0.261447	2.58707	2.21	19.2668	0.1083113
33600	-2603071	-2602103	-968.4916	0.3526879	1.509897	0.04256323	0.04116846	0.3115195	1.926907	1.926907	0.271802	0	0.229052	0.227446	0	0.2717	0.271802	0.229052	0.227446	0.2717	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283145	0.215957	0.217068	0.28383	0.6378699	0.2537206	29.88738	8.69097	7.97778	5.61788	5.46454	4.56464	4.8239	0.787026	2.4779	2.46682	0.256305	4.78475	2.26796	21.9047	0.1167277
33700	-2603071	-2602104	-966.978	0.4080324	2.654745	0.04235403	0.19994	0.2080923	1.946643	1.946643	0.272282	0	0.229283	0.226807	0	0.271629	0.272282	0.229283	0.226807	0.271629	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283335	0.215834	0.216614	0.284217	0.7849639	0.2544798	23.57585	6.72398	5.19979	7.19291	4.08225	0.832205	2.05551	0.474842	2.13088	0.642246	2.48066	3.60678	1.78234	22.7875	0.4900103
33800	-2603072	-2602104	-967.8726	0.2612618	2.607129	0.04221753	0.006818914	0.2544429	1.937438	1.937438	0.272214	0	0.229729	0.226634	0	0.271424	0.272214	0.229729	0.226634	0.271424	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283192	0.216305	0.217099	0.283404	0.7964358	0.1478219	23.875	8.16208	5.6631	5.39534	3.54373	4.2166	1.08272	0.458257	2.12735	0.0547765	2.19325	2.64079	1.5319	22.9569	0.02609992
33900	-2603071	-2602102	-968.3557	0.3214744	1.440946	0.04236216	0.00918473	0.3122897	1.939416	1.939416	0.272327	0	0.229063	0.226482	0	0.272128	0.272327	0.229063	0.226482	0.272128	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282832	0.216416	0.216643	0.28411	0.5628009	0.149549	23.27467	2.84353	2.01641	5.50639	2.00778	3.55737	1.08805	1.23182	1.26019	0.714463	1.22273	2.35851	3.88781	22.9283	0.02857064
34000	-2603072	-2602109	-963.1735	0.227372	2.072973	0.04239334	0.006857093	0.2205149	1.944205	1.944205	0.270707	0	0.230026	0.227031	0	0.272236	0.270707	0.230026	0.227031	0.272236	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283072	0.217138	0.216687	0.283102	0.7698496	0.2729673	26.94605	7.45314	2.69269	5.5673	2.64287	0.392906	0.592024	0.951184	1.95306	0.730804	2.54469	4.65833	0.484612	22.266	0.03015804
34100	-2603064	-2602106	-957.829	0.4278492	3.179601	0.0422123	0.04981082	0.3780383	1.936097	1.936097	0.272835	0	0.229712	0.225696	0	0.271757	0.272835	0.229712	0.225696	0.271757	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28374	0.216562	0.216378	0.28332	0.7729692	0.2850688	18.10972	3.0346	7.92365	5.25148	2.87887	4.69293	3.84893	0.997729	2.44889	0.184902	1.28878	4.0773	1.48199	15.8084	0.1164215
34200	-2603068	-2602106	-962.6274	0.520517	1.330273	0.04224997	0.02800362	0.4925134	1.936939	1.936939	0.27232	0	0.228952	0.226157	0	0.27257	0.27232	0.228952	0.226157	0.27257	0	0	0	0	0	0	0	0	0	0	0	0	0	0.284172	0.216016	0.216973	0.282838	0.5706363	0.1388786	25.01799	0.526667	4.2161	6.83227	5.93574	3.56216	1.2232	0.899059	1.99764	0.206135	0.368813	2.34715	0.40819	22.7304	0.05379963
34300	-2603064	-2602108	-955.1354	0.4187014	2.063188	0.04211774	0.0933575	0.3253439	1.949492	1.949492	0.271705	0	0.230135	0.225699	0	0.272461	0.271705	0.230135	0.225699	0.272461	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28297	0.217099	0.216036	0.283894	0.5945039	0.2056146	29.67698	1.68497	4.79241	7.47931	4.33723	3.67928	4.23716	0.389982	1.12293	0.182058	1.6694	2.55927	0.766392	21.9637	0.2229691
34400	-2603059	-2602103	-956.5152	0.5292158	2.409686	0.0425311	0.000271603	0.5289442	1.928025	1.928025	0.27198	0	0.230104	0.226644	0	0.271272	0.27198	0.230104	0.226644	0.271272	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283145	0.216611	0.216871	0.283372	0.5479628	0.302094	22.1881	7.95028	5.03875	6.84883	8.96407	1.61255	0.196025	1.63642	2.37807	1.04857	0.614794	1.9264	0.535325	18.0834	0.0005132179
