
RevBayes version (1.1.1)
Build from development (rapture-649-g20534c) on Sun Apr 11 23:30:45 CDT 2021

Visit the website www.RevBayes.com for more information about RevBayes.

RevBayes is free software released under the GPL license, version 3. Type 'license()' for details.

To quit RevBayes type 'quit()' or 'q()'.


> source("scripts/combined_evidence_fbd_clean.Rev")
   Processing file "scripts/combined_evidence_fbd_clean.Rev"
   Successfully read one character matrix from file 'data/nuclear.nex'
   Successfully read one character matrix from file 'data/morpho_clean.nex'
   NOTE: setNumStatesPartition() partitions by the maximum observed state, not the total number of observed states.
   Could not compute lnProb for node fbd_tree.
   (Canis_edwardii[&index=23]:24.865707,((((((Canis_me...

   Drawing new initial states ...
   Could not compute lnProb for node fbd_tree.
   ((Canis_latrans[&index=23]:0.187010,Canis_mosbachen...

   Drawing new initial states ...
   Could not compute lnProb for node fbd_tree.
   ((((Canis_adustus[&index=23]:2.156601,Canis_edwardi...

   Drawing new initial states ...

   Running MCMC simulation
   This simulation runs 2 independent replicates.
   The simulator uses 30 different moves in a random move schedule with 73 moves per iteration

Iter        |      Posterior   |     Likelihood   |          Prior   |   divtime_di..   |   divtime_ja..   |      root_time   |    elapsed   |        ETA   |
69900       |   -2.60306e+06   |   -2.60211e+06   |       -958.867   |       1.940596   |       1.940596   |       21.94035   |   05:01:57   |   02:10:01   |


Iter        |      Posterior   |     Likelihood   |          Prior   |   divtime_di..   |   divtime_ja..   |      root_time   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
70000       |   -2.60307e+06   |   -2.60211e+06   |       -958.649   |       1.947612   |       1.947612   |       22.70093   |   05:02:23   |   02:09:35   |
70100       |   -2.60307e+06   |   -2.60211e+06   |        -962.22   |       1.950731   |       1.950731   |       27.85603   |   05:02:48   |   02:09:09   |
70200       |   -2.60307e+06   |   -2.60211e+06   |       -961.742   |       1.942962   |       1.942962   |       24.07565   |   05:03:14   |   02:08:43   |
70300       |   -2.60307e+06   |    -2.6021e+06   |       -964.428   |       1.963217   |       1.963217   |       27.64979   |   05:03:40   |   02:08:17   |
70400       |   -2.60306e+06   |    -2.6021e+06   |       -956.281   |       1.963217   |       1.963217   |       24.08475   |   05:04:05   |   02:07:51   |
70500       |   -2.60308e+06   |   -2.60211e+06   |       -972.531   |       1.970551   |       1.970551   |       23.05077   |   05:04:30   |   02:07:24   |
70600       |   -2.60307e+06   |   -2.60211e+06   |       -963.078   |       1.977802   |       1.977802   |       24.11512   |   05:04:55   |   02:06:58   |
70700       |   -2.60307e+06   |    -2.6021e+06   |       -963.541   |       1.963059   |       1.963059   |       22.80683   |   05:05:20   |   02:06:32   |
70800       |   -2.60307e+06   |   -2.60211e+06   |       -964.934   |       1.961253   |       1.961253   |       27.70692   |   05:05:46   |   02:06:06   |
70900       |   -2.60306e+06   |   -2.60211e+06   |       -955.607   |       1.954766   |       1.954766   |       27.48314   |   05:06:11   |   02:05:40   |
71000       |   -2.60306e+06   |   -2.60211e+06   |       -953.456   |       1.952813   |       1.952813   |       12.81054   |   05:06:36   |   02:05:13   |
71100       |   -2.60306e+06   |    -2.6021e+06   |       -952.359   |       1.955396   |       1.955396   |       27.52631   |   05:07:03   |   02:04:48   |
71200       |   -2.60306e+06   |   -2.60211e+06   |       -956.552   |       1.951656   |       1.951656   |       19.66682   |   05:07:29   |   02:04:22   |
71300       |   -2.60307e+06   |   -2.60211e+06   |       -957.644   |       1.947598   |       1.947598   |        21.2064   |   05:07:54   |   02:03:56   |
71400       |   -2.60306e+06   |    -2.6021e+06   |       -962.704   |       1.961034   |       1.961034   |       25.81897   |   05:08:20   |   02:03:30   |
71500       |   -2.60307e+06   |   -2.60211e+06   |       -965.448   |       1.965676   |       1.965676   |       24.94164   |   05:08:47   |   02:03:04   |
71600       |   -2.60307e+06   |   -2.60211e+06   |       -961.334   |       1.958596   |       1.958596   |       23.47352   |   05:09:14   |   02:02:39   |
71700       |   -2.60307e+06   |   -2.60211e+06   |       -958.249   |       1.962525   |       1.962525   |       24.93951   |   05:09:40   |   02:02:13   |
71800       |   -2.60307e+06   |   -2.60211e+06   |       -958.105   |       1.950792   |       1.950792   |       20.15497   |   05:10:05   |   02:01:47   |
71900       |   -2.60306e+06   |   -2.60211e+06   |       -955.122   |         1.9632   |         1.9632   |       27.20689   |   05:10:31   |   02:01:21   |


Iter        |      Posterior   |     Likelihood   |          Prior   |   divtime_di..   |   divtime_ja..   |      root_time   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
72000       |   -2.60306e+06   |    -2.6021e+06   |       -958.927   |       1.951865   |       1.951865   |       26.54419   |   05:10:57   |   02:00:55   |
72100       |   -2.60307e+06   |    -2.6021e+06   |       -963.433   |       1.951865   |       1.951865   |        17.2839   |   05:11:23   |   02:00:29   |
72200       |   -2.60307e+06   |    -2.6021e+06   |       -967.543   |       1.955093   |       1.955093   |       22.84704   |   05:11:48   |   02:00:03   |
72300       |   -2.60306e+06   |    -2.6021e+06   |       -959.419   |       1.949937   |       1.949937   |       25.81698   |   05:12:14   |   01:59:37   |
72400       |   -2.60307e+06   |   -2.60211e+06   |       -964.836   |       1.948805   |       1.948805   |       24.33229   |   05:12:40   |   01:59:11   |
72500       |   -2.60307e+06   |   -2.60211e+06   |       -961.373   |       1.961733   |       1.961733   |       22.89119   |   05:13:06   |   01:58:45   |
72600       |   -2.60307e+06   |   -2.60211e+06   |       -959.811   |       1.967956   |       1.967956   |       27.09721   |   05:13:32   |   01:58:19   |
72700       |   -2.60306e+06   |   -2.60211e+06   |       -949.689   |       1.962355   |       1.962355   |        18.9865   |   05:13:57   |   01:57:53   |
72800       |   -2.60306e+06   |   -2.60211e+06   |       -958.776   |       1.954044   |       1.954044   |       29.26932   |   05:14:22   |   01:57:27   |
72900       |   -2.60306e+06   |    -2.6021e+06   |       -950.455   |       1.949664   |       1.949664   |       21.46114   |   05:14:48   |   01:57:01   |
73000       |   -2.60307e+06   |   -2.60211e+06   |       -962.984   |       1.953416   |       1.953416   |       28.62455   |   05:15:13   |   01:56:35   |
73100       |   -2.60306e+06   |   -2.60211e+06   |       -951.782   |       1.957591   |       1.957591   |        17.9409   |   05:15:39   |   01:56:09   |
73200       |   -2.60306e+06   |    -2.6021e+06   |       -956.797   |       1.960505   |       1.960505   |       21.74923   |   05:16:04   |   01:55:43   |
73300       |   -2.60306e+06   |   -2.60211e+06   |       -956.349   |       1.959551   |       1.959551   |       26.57623   |   05:16:30   |   01:55:17   |
73400       |   -2.60307e+06   |   -2.60211e+06   |       -965.651   |       1.958095   |       1.958095   |       27.30991   |   05:16:55   |   01:54:50   |
73500       |   -2.60306e+06   |    -2.6021e+06   |       -960.277   |       1.970402   |       1.970402   |       16.52179   |   05:17:22   |   01:54:25   |
73600       |   -2.60307e+06   |   -2.60211e+06   |       -961.194   |       1.956878   |       1.956878   |       19.75829   |   05:17:48   |   01:53:59   |
73700       |   -2.60307e+06   |    -2.6021e+06   |       -962.614   |       1.969412   |       1.969412   |       22.50512   |   05:18:13   |   01:53:33   |
73800       |   -2.60307e+06   |    -2.6021e+06   |       -964.422   |       1.969412   |       1.969412   |       20.96311   |   05:18:39   |   01:53:07   |
73900       |   -2.60308e+06   |   -2.60211e+06   |       -965.476   |       1.980591   |       1.980591   |       23.63487   |   05:19:05   |   01:52:41   |


Iter        |      Posterior   |     Likelihood   |          Prior   |   divtime_di..   |   divtime_ja..   |      root_time   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
74000       |   -2.60307e+06   |   -2.60211e+06   |       -959.416   |       1.975477   |       1.975477   |        15.6907   |   05:19:31   |   01:52:15   |
74100       |   -2.60307e+06   |   -2.60211e+06   |       -961.221   |        1.96511   |        1.96511   |       27.51954   |   05:19:57   |   01:51:49   |
74200       |   -2.60306e+06   |   -2.60211e+06   |       -953.302   |       1.984952   |       1.984952   |       13.60628   |   05:20:23   |   01:51:24   |
74300       |   -2.60306e+06   |    -2.6021e+06   |       -956.411   |       1.960756   |       1.960756   |       23.81129   |   05:20:49   |   01:50:58   |
74400       |   -2.60307e+06   |    -2.6021e+06   |       -962.755   |       1.976514   |       1.976514   |       23.15819   |   05:21:16   |   01:50:32   |
74500       |   -2.60307e+06   |   -2.60211e+06   |       -961.461   |       1.975178   |       1.975178   |       24.59129   |   05:21:43   |   01:50:07   |
74600       |   -2.60307e+06   |   -2.60211e+06   |       -963.415   |       1.964212   |       1.964212   |       13.38011   |   05:22:10   |   01:49:41   |
74700       |   -2.60308e+06   |   -2.60211e+06   |       -967.851   |       1.975791   |       1.975791   |       24.76574   |   05:22:36   |   01:49:15   |
74800       |   -2.60307e+06   |   -2.60211e+06   |       -960.555   |       1.974996   |       1.974996   |       25.74684   |   05:23:02   |   01:48:49   |
74900       |   -2.60306e+06   |    -2.6021e+06   |       -954.505   |       1.976602   |       1.976602   |       24.71326   |   05:23:28   |   01:48:23   |
75000       |   -2.60306e+06   |    -2.6021e+06   |       -960.148   |       1.972454   |       1.972454   |       28.46218   |   05:23:54   |   01:47:58   |
75100       |   -2.60306e+06   |    -2.6021e+06   |       -951.433   |       1.976279   |       1.976279   |       16.88645   |   05:24:20   |   01:47:32   |
75200       |   -2.60307e+06   |   -2.60211e+06   |       -961.228   |       1.982449   |       1.982449   |        28.1162   |   05:24:46   |   01:47:06   |
75300       |   -2.60306e+06   |   -2.60211e+06   |        -958.89   |       1.970155   |       1.970155   |       18.18029   |   05:25:12   |   01:46:40   |
75400       |   -2.60306e+06   |   -2.60211e+06   |       -957.035   |       1.966155   |       1.966155   |       27.79042   |   05:25:38   |   01:46:14   |
75500       |   -2.60306e+06   |   -2.60211e+06   |       -956.146   |       1.967461   |       1.967461   |        29.3732   |   05:26:04   |   01:45:48   |
75600       |   -2.60305e+06   |    -2.6021e+06   |       -951.035   |        1.97536   |        1.97536   |       28.48522   |   05:26:30   |   01:45:22   |
75700       |   -2.60306e+06   |    -2.6021e+06   |         -959.3   |       1.982517   |       1.982517   |       28.74443   |   05:26:56   |   01:44:56   |
75800       |   -2.60307e+06   |    -2.6021e+06   |        -962.64   |       1.968467   |       1.968467   |       23.64451   |   05:27:22   |   01:44:30   |
75900       |   -2.60307e+06   |    -2.6021e+06   |       -962.919   |       1.968467   |       1.968467   |       18.36963   |   05:27:48   |   01:44:05   |


Iter        |      Posterior   |     Likelihood   |          Prior   |   divtime_di..   |   divtime_ja..   |      root_time   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
76000       |   -2.60307e+06   |    -2.6021e+06   |       -968.106   |       1.967941   |       1.967941   |       29.44038   |   05:28:14   |   01:43:39   |
76100       |   -2.60307e+06   |    -2.6021e+06   |       -961.933   |       1.957868   |       1.957868   |       19.24559   |   05:28:40   |   01:43:13   |
76200       |   -2.60306e+06   |   -2.60211e+06   |       -955.825   |       1.954336   |       1.954336   |       25.27458   |   05:29:07   |   01:42:47   |
76300       |   -2.60307e+06   |   -2.60211e+06   |       -959.016   |       1.942398   |       1.942398   |       22.34673   |   05:29:33   |   01:42:21   |
76400       |   -2.60307e+06   |   -2.60211e+06   |       -959.548   |       1.942517   |       1.942517   |       20.50624   |   05:29:59   |   01:41:55   |
76500       |   -2.60306e+06   |   -2.60211e+06   |       -953.272   |       1.943806   |       1.943806   |       25.48922   |   05:30:25   |   01:41:30   |
76600       |   -2.60305e+06   |    -2.6021e+06   |       -944.917   |       1.943806   |       1.943806   |       10.99591   |   05:30:52   |   01:41:04   |
76700       |   -2.60307e+06   |   -2.60211e+06   |       -955.527   |       1.951319   |       1.951319   |       28.24521   |   05:31:18   |   01:40:38   |
76800       |   -2.60307e+06   |   -2.60211e+06   |       -957.845   |       1.936309   |       1.936309   |       27.34387   |   05:31:46   |   01:40:13   |
76900       |   -2.60306e+06   |    -2.6021e+06   |       -962.101   |       1.929372   |       1.929372   |       21.53083   |   05:32:12   |   01:39:47   |
77000       |   -2.60307e+06   |   -2.60211e+06   |       -966.066   |       1.926966   |       1.926966   |       28.31575   |   05:32:37   |   01:39:21   |
77100       |   -2.60307e+06   |   -2.60211e+06   |        -964.27   |       1.932082   |       1.932082   |       29.91759   |   05:33:04   |   01:38:55   |
77200       |   -2.60307e+06   |   -2.60211e+06   |        -956.01   |       1.926622   |       1.926622   |       15.06804   |   05:33:30   |   01:38:29   |
77300       |   -2.60306e+06   |   -2.60211e+06   |       -955.251   |       1.937495   |       1.937495   |       17.42656   |   05:33:57   |   01:38:04   |
77400       |   -2.60308e+06   |   -2.60211e+06   |       -972.556   |       1.919929   |       1.919929   |       26.86575   |   05:34:24   |   01:37:38   |
77500       |   -2.60306e+06   |    -2.6021e+06   |       -959.611   |       1.937907   |       1.937907   |       27.20501   |   05:34:50   |   01:37:12   |
77600       |   -2.60306e+06   |   -2.60211e+06   |       -951.682   |       1.916531   |       1.916531   |       13.16426   |   05:35:16   |   01:36:46   |
77700       |   -2.60306e+06   |   -2.60211e+06   |       -956.078   |       1.916866   |       1.916866   |         19.779   |   05:35:42   |   01:36:20   |
77800       |   -2.60307e+06   |   -2.60211e+06   |       -957.461   |       1.932373   |       1.932373   |       28.17267   |   05:36:07   |   01:35:54   |
77900       |   -2.60307e+06   |   -2.60211e+06   |       -958.843   |       1.930819   |       1.930819   |       22.57064   |   05:36:32   |   01:35:28   |


Iter        |      Posterior   |     Likelihood   |          Prior   |   divtime_di..   |   divtime_ja..   |      root_time   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
78000       |   -2.60306e+06   |   -2.60211e+06   |       -952.284   |       1.927557   |       1.927557   |       28.98002   |   05:36:57   |   01:35:02   |
78100       |   -2.60307e+06   |    -2.6021e+06   |       -966.336   |       1.930933   |       1.930933   |       29.38092   |   05:37:24   |   01:34:36   |
78200       |   -2.60307e+06   |   -2.60211e+06   |       -959.548   |       1.930933   |       1.930933   |       23.90405   |   05:37:50   |   01:34:10   |
78300       |   -2.60306e+06   |    -2.6021e+06   |       -959.192   |       1.923166   |       1.923166   |        26.0088   |   05:38:15   |   01:33:44   |
78400       |   -2.60307e+06   |    -2.6021e+06   |       -969.285   |       1.924702   |       1.924702   |       26.43905   |   05:38:41   |   01:33:18   |
78500       |   -2.60307e+06   |   -2.60211e+06   |       -962.479   |       1.931265   |       1.931265   |       13.16401   |   05:39:07   |   01:32:52   |
78600       |   -2.60306e+06   |   -2.60211e+06   |       -953.445   |       1.918997   |       1.918997   |       11.55801   |   05:39:32   |   01:32:26   |
78700       |   -2.60305e+06   |   -2.60211e+06   |       -949.449   |       1.925069   |       1.925069   |       23.93902   |   05:39:57   |   01:32:00   |
78800       |   -2.60307e+06   |   -2.60211e+06   |       -962.715   |       1.935805   |       1.935805   |       27.11484   |   05:40:23   |   01:31:34   |
78900       |   -2.60307e+06   |   -2.60211e+06   |       -959.782   |        1.92501   |        1.92501   |       23.40034   |   05:40:49   |   01:31:08   |
79000       |   -2.60306e+06   |   -2.60211e+06   |       -954.776   |       1.913508   |       1.913508   |       23.66571   |   05:41:16   |   01:30:42   |
79100       |   -2.60307e+06   |    -2.6021e+06   |       -961.497   |       1.915046   |       1.915046   |       23.50522   |   05:41:41   |   01:30:16   |
79200       |   -2.60307e+06   |   -2.60211e+06   |       -956.291   |       1.937071   |       1.937071   |       22.38299   |   05:42:07   |   01:29:50   |
79300       |   -2.60306e+06   |   -2.60211e+06   |       -957.455   |       1.919764   |       1.919764   |       29.34154   |   05:42:32   |   01:29:24   |
79400       |   -2.60307e+06   |   -2.60211e+06   |       -957.399   |       1.914301   |       1.914301   |       13.82615   |   05:42:58   |   01:28:58   |
79500       |   -2.60307e+06   |   -2.60211e+06   |        -956.15   |       1.918545   |       1.918545   |       27.89009   |   05:43:24   |   01:28:32   |
79600       |   -2.60305e+06   |   -2.60211e+06   |       -946.697   |       1.911498   |       1.911498   |       12.93819   |   05:43:49   |   01:28:06   |
79700       |   -2.60307e+06   |   -2.60211e+06   |       -957.401   |       1.914563   |       1.914563   |       29.65135   |   05:44:15   |   01:27:40   |
79800       |   -2.60306e+06   |    -2.6021e+06   |       -961.532   |        1.90185   |        1.90185   |       17.53673   |   05:44:40   |   01:27:14   |
79900       |   -2.60306e+06   |   -2.60211e+06   |       -950.324   |       1.899387   |       1.899387   |       16.99865   |   05:45:05   |   01:26:48   |


Iter        |      Posterior   |     Likelihood   |          Prior   |   divtime_di..   |   divtime_ja..   |      root_time   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
80000       |   -2.60306e+06   |    -2.6021e+06   |       -954.137   |       1.915566   |       1.915566   |       15.24823   |   05:45:31   |   01:26:22   |
80100       |   -2.60306e+06   |    -2.6021e+06   |        -956.02   |        1.91202   |        1.91202   |       27.28637   |   05:45:57   |   01:25:56   |
80200       |   -2.60306e+06   |    -2.6021e+06   |       -953.701   |       1.911201   |       1.911201   |       14.62672   |   05:46:22   |   01:25:30   |
80300       |   -2.60307e+06   |   -2.60211e+06   |         -960.4   |        1.90644   |        1.90644   |       19.50397   |   05:46:47   |   01:25:04   |
80400       |   -2.60306e+06   |   -2.60211e+06   |       -956.339   |       1.902837   |       1.902837   |       20.45595   |   05:47:12   |   01:24:38   |
80500       |   -2.60306e+06   |   -2.60211e+06   |        -952.61   |       1.904125   |       1.904125   |       20.72041   |   05:47:37   |   01:24:12   |
80600       |   -2.60306e+06   |   -2.60211e+06   |       -954.542   |       1.912404   |       1.912404   |       23.96268   |   05:48:02   |   01:23:46   |
80700       |   -2.60305e+06   |    -2.6021e+06   |       -951.321   |       1.900473   |       1.900473   |       28.06122   |   05:48:27   |   01:23:20   |
80800       |   -2.60305e+06   |    -2.6021e+06   |       -946.933   |       1.903043   |       1.903043   |       27.76092   |   05:48:53   |   01:22:54   |
80900       |   -2.60307e+06   |   -2.60211e+06   |       -961.257   |       1.903519   |       1.903519   |       23.82086   |   05:49:20   |   01:22:28   |
81000       |   -2.60306e+06   |    -2.6021e+06   |       -956.362   |       1.902009   |       1.902009   |        16.3082   |   05:49:46   |   01:22:02   |
81100       |   -2.60306e+06   |   -2.60211e+06   |       -958.327   |       1.915518   |       1.915518   |       28.30159   |   05:50:11   |   01:21:36   |
81200       |   -2.60307e+06   |   -2.60211e+06   |       -962.652   |       1.917954   |       1.917954   |       28.74268   |   05:50:37   |   01:21:10   |
81300       |   -2.60306e+06   |   -2.60211e+06   |       -954.975   |       1.911273   |       1.911273   |       27.45507   |   05:51:02   |   01:20:44   |
81400       |   -2.60306e+06   |   -2.60211e+06   |       -956.887   |       1.916827   |       1.916827   |       27.47819   |   05:51:28   |   01:20:18   |
81500       |   -2.60306e+06   |   -2.60211e+06   |       -951.021   |        1.91984   |        1.91984   |        21.9605   |   05:51:54   |   01:19:52   |
81600       |   -2.60306e+06   |   -2.60211e+06   |       -956.856   |       1.925359   |       1.925359   |       19.43742   |   05:52:20   |   01:19:26   |
81700       |   -2.60306e+06   |    -2.6021e+06   |       -958.136   |       1.906212   |       1.906212   |       21.41852   |   05:52:46   |   01:19:00   |
81800       |   -2.60306e+06   |   -2.60211e+06   |       -955.064   |       1.914809   |       1.914809   |       27.47383   |   05:53:11   |   01:18:34   |
81900       |   -2.60306e+06   |    -2.6021e+06   |       -958.571   |       1.913067   |       1.913067   |       24.29785   |   05:53:36   |   01:18:08   |


Iter        |      Posterior   |     Likelihood   |          Prior   |   divtime_di..   |   divtime_ja..   |      root_time   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
82000       |   -2.60306e+06   |    -2.6021e+06   |       -960.251   |        1.91964   |        1.91964   |       28.40558   |   05:54:01   |   01:17:42   |
82100       |   -2.60306e+06   |   -2.60211e+06   |       -958.486   |       1.929158   |       1.929158   |       24.35418   |   05:54:26   |   01:17:16   |
82200       |   -2.60307e+06   |   -2.60211e+06   |       -959.482   |       1.922845   |       1.922845   |       23.30865   |   05:54:52   |   01:16:50   |
82300       |   -2.60308e+06   |   -2.60211e+06   |       -964.091   |       1.937838   |       1.937838   |       28.50224   |   05:55:18   |   01:16:24   |
82400       |   -2.60307e+06   |   -2.60211e+06   |        -963.39   |       1.936739   |       1.936739   |       25.57672   |   05:55:43   |   01:15:58   |
82500       |   -2.60306e+06   |   -2.60211e+06   |       -952.824   |       1.942504   |       1.942504   |       25.55629   |   05:56:08   |   01:15:32   |
82600       |   -2.60306e+06   |    -2.6021e+06   |       -954.516   |       1.946104   |       1.946104   |       26.73092   |   05:56:35   |   01:15:06   |
82700       |   -2.60306e+06   |   -2.60211e+06   |        -951.65   |       1.968034   |       1.968034   |       17.73294   |   05:57:00   |   01:14:40   |
82800       |   -2.60307e+06   |    -2.6021e+06   |       -967.899   |       1.954167   |       1.954167   |       27.69636   |   05:57:26   |   01:14:14   |
82900       |   -2.60306e+06   |    -2.6021e+06   |       -958.816   |        1.95628   |        1.95628   |       24.30364   |   05:57:53   |   01:13:49   |
83000       |   -2.60306e+06   |    -2.6021e+06   |       -958.507   |       1.958038   |       1.958038   |       23.58981   |   05:58:19   |   01:13:23   |
83100       |   -2.60308e+06   |   -2.60211e+06   |       -964.816   |       1.951473   |       1.951473   |       26.51913   |   05:58:45   |   01:12:57   |
83200       |   -2.60306e+06   |    -2.6021e+06   |       -962.208   |       1.963231   |       1.963231   |       19.21132   |   05:59:11   |   01:12:31   |
83300       |   -2.60307e+06   |   -2.60211e+06   |       -956.669   |       1.961875   |       1.961875   |       28.50139   |   05:59:36   |   01:12:05   |
83400       |   -2.60306e+06   |   -2.60211e+06   |       -949.968   |       1.938549   |       1.938549   |       26.54471   |   06:00:02   |   01:11:39   |
83500       |   -2.60306e+06   |   -2.60211e+06   |        -952.91   |       1.970347   |       1.970347   |        15.5785   |   06:00:27   |   01:11:13   |
83600       |   -2.60306e+06   |    -2.6021e+06   |       -956.801   |       1.960187   |       1.960187   |        23.6757   |   06:00:53   |   01:10:47   |
83700       |   -2.60305e+06   |    -2.6021e+06   |        -951.65   |       1.967777   |       1.967777   |       21.59621   |   06:01:18   |   01:10:21   |
83800       |   -2.60307e+06   |   -2.60211e+06   |       -968.814   |       1.960247   |       1.960247   |       26.76379   |   06:01:45   |   01:09:55   |
83900       |   -2.60306e+06   |   -2.60211e+06   |       -951.841   |       1.972794   |       1.972794   |       22.03398   |   06:02:12   |   01:09:30   |


Iter        |      Posterior   |     Likelihood   |          Prior   |   divtime_di..   |   divtime_ja..   |      root_time   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
84000       |   -2.60307e+06   |    -2.6021e+06   |       -963.008   |       1.981473   |       1.981473   |        29.1681   |   06:02:37   |   01:09:04   |
84100       |   -2.60306e+06   |    -2.6021e+06   |       -955.288   |       1.977167   |       1.977167   |       27.84988   |   06:03:02   |   01:08:38   |
84200       |   -2.60307e+06   |   -2.60211e+06   |        -957.18   |       1.982137   |       1.982137   |       27.15665   |   06:03:27   |   01:08:12   |
84300       |   -2.60306e+06   |   -2.60211e+06   |       -957.527   |       1.976264   |       1.976264   |       25.31957   |   06:03:53   |   01:07:46   |
84400       |   -2.60308e+06   |   -2.60211e+06   |       -964.424   |       1.965423   |       1.965423   |       27.00886   |   06:04:18   |   01:07:20   |
84500       |   -2.60308e+06   |   -2.60212e+06   |       -964.005   |       1.976621   |       1.976621   |       29.67965   |   06:04:44   |   01:06:54   |
84600       |   -2.60307e+06   |   -2.60211e+06   |       -966.049   |       1.974466   |       1.974466   |       23.86638   |   06:05:09   |   01:06:28   |
84700       |   -2.60307e+06   |    -2.6021e+06   |       -964.132   |       1.962418   |       1.962418   |       24.94174   |   06:05:35   |   01:06:02   |
84800       |   -2.60306e+06   |   -2.60211e+06   |       -956.088   |       1.962418   |       1.962418   |       25.27257   |   06:06:01   |   01:05:36   |
84900       |   -2.60306e+06   |    -2.6021e+06   |       -958.659   |       1.968817   |       1.968817   |       24.79258   |   06:06:26   |   01:05:10   |
85000       |   -2.60305e+06   |   -2.60211e+06   |       -947.815   |       1.968527   |       1.968527   |       26.01038   |   06:06:51   |   01:04:44   |
85100       |   -2.60307e+06   |   -2.60211e+06   |       -960.008   |       1.980722   |       1.980722   |       28.65927   |   06:07:17   |   01:04:18   |
85200       |   -2.60307e+06   |   -2.60211e+06   |       -964.265   |       1.989691   |       1.989691   |       26.96199   |   06:07:42   |   01:03:52   |
85300       |   -2.60307e+06   |   -2.60211e+06   |       -962.359   |       1.983757   |       1.983757   |       26.56169   |   06:08:08   |   01:03:26   |
85400       |   -2.60306e+06   |    -2.6021e+06   |       -958.516   |       1.989071   |       1.989071   |       22.63887   |   06:08:34   |   01:03:00   |
85500       |   -2.60307e+06   |   -2.60211e+06   |       -962.665   |       1.983438   |       1.983438   |         25.139   |   06:09:00   |   01:02:34   |
85600       |   -2.60306e+06   |   -2.60211e+06   |       -953.277   |       1.990162   |       1.990162   |        24.7567   |   06:09:26   |   01:02:08   |
85700       |   -2.60306e+06   |   -2.60211e+06   |       -954.898   |       1.990162   |       1.990162   |       27.42896   |   06:09:52   |   01:01:42   |
85800       |   -2.60307e+06   |   -2.60211e+06   |       -955.725   |       1.996206   |       1.996206   |       27.14085   |   06:10:18   |   01:01:17   |
85900       |   -2.60307e+06   |   -2.60211e+06   |        -957.85   |       1.988054   |       1.988054   |       25.60511   |   06:10:44   |   01:00:51   |


Iter        |      Posterior   |     Likelihood   |          Prior   |   divtime_di..   |   divtime_ja..   |      root_time   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
86000       |   -2.60307e+06   |    -2.6021e+06   |       -962.785   |       1.990093   |       1.990093   |       26.48982   |   06:11:10   |   01:00:25   |
86100       |   -2.60307e+06   |   -2.60211e+06   |       -965.136   |       1.983901   |       1.983901   |       26.20625   |   06:11:37   |   00:59:59   |
86200       |   -2.60307e+06   |    -2.6021e+06   |       -963.098   |        1.98099   |        1.98099   |       27.24894   |   06:12:02   |   00:59:33   |
86300       |   -2.60306e+06   |   -2.60211e+06   |       -953.985   |         1.9707   |         1.9707   |       13.49679   |   06:12:28   |   00:59:07   |
86400       |   -2.60307e+06   |   -2.60211e+06   |       -958.714   |       1.986723   |       1.986723   |       21.89377   |   06:12:53   |   00:58:41   |
86500       |   -2.60307e+06   |    -2.6021e+06   |       -965.555   |       1.972671   |       1.972671   |       20.05989   |   06:13:18   |   00:58:15   |
86600       |   -2.60307e+06   |   -2.60211e+06   |       -960.312   |        1.97631   |        1.97631   |        27.0113   |   06:13:43   |   00:57:49   |
86700       |   -2.60307e+06   |   -2.60211e+06   |       -961.496   |       1.983401   |       1.983401   |       23.85951   |   06:14:08   |   00:57:23   |
86800       |   -2.60306e+06   |    -2.6021e+06   |       -958.496   |       1.994809   |       1.994809   |       14.99466   |   06:14:33   |   00:56:57   |
86900       |   -2.60307e+06   |   -2.60211e+06   |       -963.497   |       1.985127   |       1.985127   |       25.39838   |   06:14:58   |   00:56:31   |
87000       |   -2.60306e+06   |    -2.6021e+06   |       -957.346   |       1.989658   |       1.989658   |       29.03105   |   06:15:24   |   00:56:05   |
87100       |   -2.60306e+06   |   -2.60211e+06   |       -959.614   |         1.9793   |         1.9793   |       26.82532   |   06:15:49   |   00:55:39   |
87200       |   -2.60306e+06   |    -2.6021e+06   |       -954.373   |       1.969469   |       1.969469   |       16.54171   |   06:16:15   |   00:55:13   |
87300       |   -2.60307e+06   |   -2.60211e+06   |       -957.158   |        1.96349   |        1.96349   |       27.46248   |   06:16:41   |   00:54:47   |
87400       |   -2.60306e+06   |   -2.60211e+06   |       -951.274   |       1.964835   |       1.964835   |       14.70694   |   06:17:06   |   00:54:21   |
