Iteration	Posterior	Likelihood	Prior	alpha	alpha_indicator	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er_trans[1]	er_trans[2]	er_trans[3]	er_trans[4]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	Q_indicator	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]	TL
10450	-3548840	-3548846	5.913367	9.873432e+07	1	0.00216768	0.00170208	0.0206326	0.00453866	0.100103	0.0287167	0.0111327	0.0891253	0.0503178	0.00837193	0.161269	0.00397502	0.0017649	0.0171793	0.645538	0.0151974	0.00928462	0.00677664	0.0273226	0.0129121	0.00503419	0.00717702	0.0055047	2.71812e-06	0.1126	0.00673733	0.00628895	0.0238146	0.00890247	0.270404	0	0.228539	0.229371	0	0.271686	0.270404	0.228539	0.229371	0.271686	0.08232867	0.284531	0.216254	0.216007	0.283207	5	0.999872	0.999967	1.00003	1.00013	1.39409
10460	-3548822	-3548846	24.18072	1e+08	0	0.00214426	0.00187484	0.0210612	0.00444959	0.0997103	0.0289897	0.0115069	0.0894173	0.0503178	0.00846749	0.161391	0.00397502	0.0017649	0.0175798	0.642994	0.0153952	0.00885915	0.00660396	0.0276121	0.0130167	0.00536028	0.00733843	0.00549623	1.01007e-05	0.111565	0.00678	0.00608181	0.0237458	0.00857103	0.270753	0	0.228388	0.229667	0	0.271191	0.270753	0.228388	0.229667	0.271191	0.2557592	0.283325	0.216619	0.216371	0.283685	5	0.999873	0.999968	1.00003	1.00013	1.39208
10470	-3548834	-3548840	5.916255	3.52559e+07	1	0.0021692	0.00194263	0.0207088	0.00451108	0.100115	0.0285337	0.0114739	0.0896219	0.0503178	0.00860344	0.161583	0.00397502	0.00188772	0.0173552	0.64303	0.0153404	0.00912894	0.00677927	0.0275358	0.0132459	0.00530395	0.00702037	0.00565565	1.01007e-05	0.112281	0.00678	0.00624135	0.0233866	0.00903589	0.270289	0	0.229711	0.229273	0	0.270726	0.270289	0.229711	0.229273	0.270726	0.08460101	0.283331	0.216667	0.216311	0.283691	5	0.999786	0.999945	1.00005	1.00021	1.393574
10480	-3548816	-3548840	24.30235	1e+08	0	0.00234023	0.00175548	0.0211575	0.00445027	0.0999501	0.0285652	0.0114502	0.0890543	0.0503178	0.00834083	0.162635	0.00402135	0.00181435	0.0171964	0.645916	0.0155862	0.00891702	0.00692762	0.0274731	0.0129506	0.00505785	0.00702037	0.0056399	4.76471e-07	0.112545	0.00675886	0.00623501	0.0236349	0.00881559	0.270209	0	0.229104	0.229907	0	0.27078	0.270209	0.229104	0.229907	0.27078	0.08965226	0.283331	0.216667	0.216311	0.283691	5	0.999873	0.999968	1.00003	1.00013	1.396528
10490	-3548818	-3548841	23.42842	1e+08	0	0.00229447	0.00182334	0.021349	0.00453288	0.0997975	0.0285652	0.0114502	0.0879792	0.050466	0.00863292	0.16158	0.00402135	0.00173974	0.0174789	0.646854	0.0156272	0.00891702	0.00668622	0.0274731	0.013045	0.0051639	0.00713709	0.0053996	1.12185e-05	0.112545	0.00675886	0.00630975	0.0238129	0.00879217	0.27033	0	0.229487	0.228393	0	0.27179	0.27033	0.229487	0.228393	0.27179	0.9664189	0.283316	0.216709	0.216299	0.283676	5	0.999873	0.999968	1.00003	1.00013	1.396244
10500	-3548833	-3548839	5.820166	8.60105e+07	1	0.00219122	0.00182874	0.0206527	0.00453288	0.100299	0.0281535	0.01115	0.0883053	0.0501605	0.00857855	0.162083	0.00395912	0.00184524	0.0173794	0.646115	0.015657	0.00915813	0.00660947	0.0274358	0.013045	0.0051639	0.00685762	0.00554024	3.71562e-05	0.11246	0.00691817	0.00635052	0.0241843	0.00890448	0.27033	0	0.229487	0.228393	0	0.27179	0.27033	0.229487	0.228393	0.27179	0.1608648	0.283279	0.21668	0.216402	0.283639	5	0.999863	0.999964	1.00004	1.00014	1.395557
10510	-3548814	-3548836	22.38163	1e+08	0	0.00215537	0.00194888	0.0208907	0.00453288	0.0987906	0.0285359	0.0112865	0.0886909	0.0500855	0.00847168	0.162155	0.00394242	0.00184524	0.0174227	0.646115	0.0153611	0.00896116	0.006689	0.0272265	0.013068	0.0051639	0.00725295	0.00554024	1.52921e-05	0.112182	0.00683988	0.00644101	0.0241843	0.00867874	0.27141	0	0.229082	0.22802	0	0.271488	0.27141	0.229082	0.22802	0.271488	2.030911	0.283279	0.21668	0.216402	0.283639	5	0.999873	0.999968	1.00003	1.00013	1.394473
10520	-3548830	-3548836	5.773138	3.878903e+07	1	0.00212928	0.00189547	0.0209361	0.0045458	0.0994364	0.0285359	0.0111741	0.0886909	0.0500855	0.00869369	0.160813	0.00388328	0.00183359	0.0173113	0.645331	0.0152327	0.00898361	0.00662626	0.0275415	0.0129969	0.00522731	0.007088	0.00545401	6.67054e-06	0.112036	0.00665494	0.00641131	0.0240196	0.00893721	0.271468	0	0.229064	0.228002	0	0.271466	0.271468	0.229064	0.228002	0.271466	0.2383426	0.283115	0.216592	0.216818	0.283475	5	0.999796	0.999948	1.00005	1.0002	1.392512
10530	-3548832	-3548837	4.415548	6.852615e+07	1	0.00209035	0.00183872	0.020605	0.00446794	0.0996524	0.0285359	0.0113723	0.0886742	0.0502794	0.00849829	0.162899	0.00394485	0.00174468	0.0173113	0.645442	0.0155591	0.00898361	0.00661761	0.0274142	0.0130229	0.00526233	0.00708606	0.00558174	1.09466e-05	0.112007	0.00695645	0.00607073	0.0237361	0.00908651	0.271222	0	0.228855	0.228704	0	0.271219	0.271222	0.228855	0.228704	0.271219	1.573525	0.283115	0.216592	0.216818	0.283475	5	0.999846	0.99996	1.00004	1.00015	1.394752
10540	-3548823	-3548846	23.2391	1e+08	0	0.00228476	0.00183133	0.0204637	0.00441094	0.100248	0.0281387	0.0112027	0.0889578	0.0502794	0.00849829	0.161669	0.00371721	0.00182199	0.017343	0.645488	0.0157929	0.0089232	0.00678714	0.0270707	0.0127741	0.00490116	0.00746479	0.00558174	3.38607e-05	0.112528	0.00691363	0.00624515	0.0236903	0.00894046	0.271218	0	0.228865	0.228701	0	0.271216	0.271218	0.228865	0.228701	0.271216	1.178165	0.283063	0.216553	0.21696	0.283423	5	0.999873	0.999968	1.00003	1.00013	1.394001
10550	-3548830	-3548835	5.465567	3.881097e+07	1	0.00217048	0.00183133	0.0206863	0.00446663	0.0996387	0.0280557	0.0114924	0.0889578	0.0497673	0.00849829	0.16259	0.00374775	0.00182199	0.0174072	0.64453	0.0155184	0.00914728	0.0068613	0.027477	0.0131436	0.00526705	0.00697305	0.00545488	2.77626e-05	0.112528	0.00687388	0.00619822	0.0235609	0.00873658	0.271218	0	0.228865	0.228701	0	0.271216	0.271218	0.228865	0.228701	0.271216	0.5367368	0.283063	0.216553	0.21696	0.283423	5	0.999796	0.999948	1.00005	1.0002	1.393429
10560	-3548816	-3548840	23.63754	1e+08	0	0.00208384	0.00179814	0.0206538	0.00451296	0.0997578	0.0284543	0.0114249	0.0885755	0.0497673	0.00848255	0.163108	0.00379387	0.00180369	0.0172794	0.643972	0.0153161	0.00911866	0.00668609	0.0272912	0.0130565	0.00509344	0.00712752	0.00551276	3.38794e-06	0.111821	0.00685557	0.00625911	0.0238989	0.00888918	0.27094	0	0.228739	0.228467	0	0.271854	0.27094	0.228739	0.228467	0.271854	0.7957631	0.28264	0.216229	0.216636	0.284496	5	0.999873	0.999968	1.00003	1.00013	1.392398
10570	-3548835	-3548841	5.828181	8.007596e+07	1	0.00208998	0.00195868	0.0210283	0.00452364	0.0998066	0.0284543	0.0114249	0.0893198	0.0506389	0.00850432	0.161654	0.00391444	0.0018136	0.0174099	0.647573	0.015465	0.00877928	0.00712308	0.0273695	0.0130565	0.00527021	0.00716188	0.00551175	1.49017e-05	0.112916	0.00693912	0.00618088	0.02355	0.00880041	0.270741	0	0.22857	0.229036	0	0.271653	0.270741	0.22857	0.229036	0.271653	0.1258846	0.282938	0.216151	0.216517	0.284394	5	0.999858	0.999964	1.00004	1.00014	1.398253
10580	-3548833	-3548839	5.189914	3.948584e+07	1	0.00215598	0.00181141	0.0206919	0.00457697	0.0992609	0.0284543	0.0113441	0.0884319	0.0499622	0.00839438	0.161686	0.00368054	0.00179109	0.0174033	0.644728	0.0155249	0.00887267	0.00700096	0.0273864	0.0130565	0.00499953	0.00698548	0.00542105	4.73216e-06	0.112552	0.00693912	0.00635811	0.0237363	0.0088718	0.271445	0	0.229165	0.230235	0	0.269155	0.271445	0.229165	0.230235	0.269155	0.8258563	0.282938	0.216151	0.216517	0.284394	5	0.999798	0.999948	1.00005	1.0002	1.392083
10590	-3548817	-3548841	24.15299	1e+08	0	0.0022414	0.00185075	0.0211054	0.0046154	0.0991744	0.0286086	0.0113574	0.0885638	0.0506688	0.00825403	0.16282	0.00368054	0.0018536	0.017254	0.64518	0.015475	0.00893379	0.00688259	0.0274387	0.0130565	0.00527151	0.00701428	0.00562057	2.96886e-06	0.11172	0.00678121	0.00626993	0.0238266	0.00871785	0.272269	0	0.228807	0.229876	0	0.269048	0.272269	0.228807	0.229876	0.269048	0.2618932	0.282976	0.215991	0.216602	0.284432	5	0.999873	0.999968	1.00003	1.00013	1.394239
10600	-3548816	-3548840	23.92753	1e+08	0	0.0022414	0.00190497	0.0206973	0.00451429	0.0991744	0.0283674	0.0114693	0.0885003	0.0503653	0.0085474	0.163046	0.00388119	0.00191577	0.0171837	0.645766	0.0155252	0.00912144	0.0066984	0.0271846	0.0128969	0.00533262	0.00696475	0.00561561	3.30898e-05	0.111682	0.00702136	0.00626993	0.0236991	0.00886168	0.272269	0	0.228807	0.229876	0	0.269048	0.272269	0.228807	0.229876	0.269048	0.4849428	0.282976	0.215991	0.216602	0.284432	5	0.999873	0.999968	1.00003	1.00013	1.394481
10610	-3548816	-3548840	24.03647	1e+08	0	0.00213174	0.00187977	0.0209177	0.00453952	0.0991288	0.0283729	0.0113491	0.0885965	0.0509844	0.00870846	0.162071	0.0037247	0.00192377	0.0174233	0.646178	0.015547	0.00916164	0.00681763	0.0270917	0.0132276	0.00530709	0.0071628	0.00548565	1.38934e-05	0.111793	0.00685422	0.00618655	0.0238999	0.00886168	0.272269	0	0.228807	0.229876	0	0.269048	0.272269	0.228807	0.229876	0.269048	0.3674131	0.282858	0.216141	0.216241	0.28476	5	0.999873	0.999968	1.00003	1.00013	1.39534
10620	-3548834	-3548839	5.615687	6459576	1	0.00213897	0.00188599	0.0206736	0.00444785	0.0992063	0.0281826	0.0114549	0.0889868	0.0509852	0.00851447	0.16153	0.0037748	0.00184336	0.0173386	0.646178	0.0154739	0.00896727	0.00671683	0.0276692	0.0132089	0.00505245	0.00717992	0.00556413	1.15428e-05	0.112507	0.00702329	0.00618655	0.0235509	0.00880584	0.272269	0	0.228807	0.229876	0	0.269048	0.272269	0.228807	0.229876	0.269048	0.3703128	0.282568	0.216324	0.216642	0.284467	5	0.9995	0.999872	1.00013	1.0005	1.39506
10630	-3548819	-3548843	23.78032	1e+08	0	0.00213284	0.00188599	0.0206565	0.00446306	0.0995221	0.0287375	0.0113252	0.0886838	0.0502771	0.00838739	0.162646	0.00387276	0.00176392	0.017364	0.645294	0.0154739	0.0087011	0.00667927	0.0275619	0.0129571	0.00505245	0.00684863	0.00548177	1.15428e-05	0.112783	0.00677617	0.00605209	0.0236266	0.00877403	0.271362	0	0.228044	0.229109	0	0.271485	0.271362	0.228044	0.229109	0.271485	0.6390369	0.282568	0.216324	0.216642	0.284467	5	0.999873	0.999968	1.00003	1.00013	1.393792
10640	-3548838	-3548844	5.89113	4.248269e+07	1	0.00213284	0.00180973	0.0206981	0.00448423	0.0991879	0.0283981	0.0113448	0.0885732	0.0502137	0.00875347	0.161366	0.00398956	0.00176335	0.017364	0.645294	0.0156043	0.00869496	0.00675819	0.0270199	0.0131039	0.00526189	0.00684863	0.00557078	3.30237e-05	0.111815	0.00670815	0.00633418	0.0237045	0.00890878	0.271362	0	0.228044	0.229109	0	0.271485	0.271362	0.228044	0.229109	0.271485	0.1280834	0.282568	0.216324	0.216642	0.284467	5	0.999805	0.999951	1.00005	1.0002	1.391738
10650	-3548835	-3548841	5.829289	7.558888e+07	1	0.00231496	0.00185637	0.0210202	0.00443843	0.0996133	0.0279577	0.0114219	0.0888987	0.0505079	0.00868744	0.161942	0.00390361	0.00183198	0.0172391	0.644079	0.0152249	0.00894669	0.0068885	0.0270199	0.0130952	0.0051535	0.00691959	0.00557078	1.11232e-05	0.111262	0.00684227	0.00629936	0.023847	0.00890878	0.271561	0	0.229915	0.228162	0	0.270362	0.271561	0.229915	0.228162	0.270362	0.1902934	0.283219	0.216822	0.216645	0.283314	5	0.999854	0.999963	1.00004	1.00015	1.391701
10660	-3548812	-3548836	24.11957	1e+08	0	0.002124	0.00185637	0.0209056	0.00460398	0.0993824	0.0286337	0.0112391	0.0885774	0.0499083	0.00861954	0.161942	0.00384561	0.00183198	0.0173082	0.645076	0.01548	0.0089364	0.0068885	0.0274024	0.0131253	0.00509143	0.00691959	0.00567722	1.28831e-05	0.111844	0.00674104	0.0061001	0.0240135	0.00897261	0.2695	0	0.23029	0.229406	0	0.270803	0.2695	0.23029	0.229406	0.270803	0.3071122	0.283219	0.216822	0.216645	0.283314	5	0.999873	0.999968	1.00003	1.00013	1.39306
10670	-3548815	-3548839	24.22285	1e+08	0	0.00211669	0.00188176	0.0208818	0.00460117	0.0990788	0.0283931	0.0113568	0.0891196	0.0498644	0.00861954	0.16233	0.00384561	0.00176479	0.0174216	0.646464	0.0151801	0.0089364	0.00699676	0.0275466	0.0131857	0.00526295	0.00715909	0.0055821	1.22498e-05	0.11156	0.00664181	0.00616033	0.0237468	0.00873691	0.2695	0	0.23029	0.229406	0	0.270803	0.2695	0.23029	0.229406	0.270803	0.1899591	0.283219	0.216822	0.216645	0.283314	5	0.999873	0.999968	1.00003	1.00013	1.394446
10680	-3548836	-3548841	5.128279	2.639535e+07	1	0.0021555	0.00184226	0.0207014	0.0043134	0.0995056	0.0281563	0.0115059	0.0896822	0.0504483	0.00861954	0.161325	0.00370912	0.00180686	0.0172438	0.648355	0.0153265	0.00914138	0.00669884	0.0275704	0.0130579	0.00506244	0.00719099	0.00541797	4.8001e-05	0.112304	0.00667443	0.00605226	0.0236844	0.00877854	0.270167	0	0.23008	0.229197	0	0.270556	0.270167	0.23008	0.229197	0.270556	0.8445306	0.283219	0.216822	0.216645	0.283314	5	0.999753	0.999937	1.00006	1.00025	1.396379
10690	-3548839	-3548843	4.478207	8.392843e+07	1	0.0021555	0.00187439	0.0210483	0.0043134	0.099895	0.0283311	0.011385	0.0893007	0.0503748	0.00866472	0.16142	0.00368134	0.00180686	0.0176313	0.643361	0.0154703	0.00914138	0.00667589	0.0275751	0.0128451	0.00502091	0.0074283	0.00542258	1.85643e-06	0.112235	0.00692838	0.00627292	0.0237358	0.00877158	0.270375	0	0.230257	0.229816	0	0.269552	0.270375	0.230257	0.229816	0.269552	1.530708	0.283161	0.216778	0.2166	0.283461	5	0.999861	0.999964	1.00004	1.00014	1.392768
10700	-3548826	-3548848	21.56339	1e+08	0	0.0021555	0.0018503	0.0210564	0.00451516	0.099895	0.0284792	0.0112863	0.0886211	0.0510862	0.00866472	0.16142	0.00385083	0.00179495	0.017594	0.646329	0.0153393	0.00916211	0.00651913	0.0276114	0.0129205	0.00534112	0.00710879	0.00542258	1.10261e-05	0.113243	0.00693608	0.00620085	0.0239349	0.00877747	0.270375	0	0.230257	0.229816	0	0.269552	0.270375	0.230257	0.229816	0.269552	2.82263	0.283552	0.216138	0.215961	0.284349	5	0.999873	0.999968	1.00003	1.00013	1.397126
10710	-3548822	-3548842	20.68841	1e+08	0	0.0021555	0.0018427	0.0206671	0.00451049	0.099895	0.0281484	0.0113026	0.0887677	0.050979	0.00875838	0.162579	0.00388122	0.00179495	0.0177669	0.64627	0.0152859	0.00902037	0.00651913	0.0278252	0.0129922	0.00507396	0.00709371	0.00531774	1.0914e-05	0.112431	0.00688291	0.00644948	0.0236405	0.00901137	0.271142	0	0.228074	0.230468	0	0.270316	0.271142	0.228074	0.230468	0.270316	3.700139	0.283535	0.215772	0.21636	0.284333	5	0.999873	0.999968	1.00003	1.00013	1.396873
10720	-3548830	-3548834	4.136837	9985766	1	0.0021555	0.00189119	0.0211228	0.00433635	0.0999111	0.0287281	0.0113139	0.08895	0.0499933	0.00874467	0.161335	0.00378616	0.00187416	0.0172934	0.64627	0.0155207	0.00891526	0.00685888	0.0271423	0.0130099	0.00508516	0.00701616	0.00547707	1.1785e-05	0.111799	0.00681172	0.00626297	0.0236259	0.00895117	0.271557	0	0.228423	0.22929	0	0.27073	0.271557	0.228423	0.22929	0.27073	1.85783	0.28341	0.216118	0.216264	0.284207	5	0.999598	0.999897	1.0001	1.0004	1.394193
10730	-3548831	-3548836	5.544226	1.925307e+07	1	0.0021555	0.00192184	0.0211228	0.00445442	0.0990438	0.028392	0.0112701	0.0884907	0.0504794	0.00839997	0.161458	0.00391367	0.00180137	0.0175028	0.644045	0.0155006	0.00901118	0.0066917	0.0274513	0.012918	0.00515693	0.007036	0.00556408	1.62963e-05	0.112066	0.00681172	0.00626297	0.0236243	0.00911598	0.271557	0	0.228423	0.22929	0	0.27073	0.271557	0.228423	0.22929	0.27073	0.4755787	0.28341	0.216118	0.216264	0.284207	5	0.99971	0.999926	1.00007	1.00029	1.391679
10740	-3548830	-3548835	4.894936	5.132789e+07	1	0.0021796	0.00189854	0.020679	0.00450995	0.0999603	0.028259	0.0112982	0.0889282	0.0504791	0.00873115	0.161458	0.0037983	0.0017237	0.017188	0.643365	0.0155006	0.00917631	0.00674028	0.0271256	0.012918	0.00508984	0.00704766	0.00539777	7.16753e-06	0.111843	0.00683371	0.00626297	0.0240713	0.00870995	0.271557	0	0.228423	0.22929	0	0.27073	0.271557	0.228423	0.22929	0.27073	1.129855	0.28341	0.216118	0.216264	0.284207	5	0.999823	0.999955	1.00005	1.00018	1.391181
10750	-3548817	-3548841	24.19341	1e+08	0	0.00219877	0.00189854	0.020679	0.00453528	0.099566	0.0288343	0.0110433	0.0889282	0.0500462	0.00833913	0.161805	0.00374394	0.00173485	0.0175814	0.647046	0.0155006	0.00919101	0.00683043	0.0269454	0.0132897	0.00523619	0.00716042	0.00554841	2.76341e-05	0.112056	0.00682253	0.00628084	0.0239682	0.00857792	0.271387	0	0.228907	0.229147	0	0.27056	0.271387	0.228907	0.229147	0.27056	0.2097136	0.28344	0.216141	0.216181	0.284237	5	0.999873	0.999968	1.00003	1.00013	1.395415
10760	-3548838	-3548840	2.531843	3.522294e+07	1	0.00214458	0.00192453	0.0206947	0.00459421	0.099566	0.0284947	0.0115554	0.0883714	0.0497406	0.00856704	0.162222	0.00396362	0.00185137	0.0174721	0.645867	0.0152377	0.00895277	0.00680671	0.0275207	0.0134586	0.00524603	0.00715999	0.00546948	2.01803e-05	0.112456	0.00703514	0.00623005	0.0239293	0.00847624	0.271387	0	0.228907	0.229147	0	0.27056	0.271387	0.228907	0.229147	0.27056	3.454468	0.283218	0.215971	0.216796	0.284015	5	0.999786	0.999945	1.00005	1.00021	1.395029
10770	-3548816	-3548841	24.3767	1e+08	0	0.0021014	0.00193392	0.0210521	0.00447268	0.0997622	0.0286002	0.0111681	0.0886455	0.0498848	0.0088009	0.162711	0.00390008	0.00185137	0.01732	0.646444	0.0153826	0.00898984	0.00668348	0.0273772	0.0131524	0.00515195	0.00699096	0.00546695	4.1794e-07	0.112377	0.00685862	0.00623145	0.0239293	0.00847624	0.271879	0	0.229322	0.229562	0	0.269236	0.271879	0.229322	0.229562	0.269236	0.02341957	0.282861	0.215699	0.216522	0.284918	5	0.999873	0.999968	1.00003	1.00013	1.395716
10780	-3548819	-3548843	24.13534	1e+08	0	0.0021413	0.00183673	0.0209602	0.0046509	0.0985154	0.0283306	0.011353	0.0891987	0.0504796	0.0083585	0.162843	0.00400334	0.0018479	0.0172099	0.646455	0.0155613	0.00897391	0.00701824	0.0273437	0.0131376	0.00503247	0.00697284	0.00546695	4.68223e-07	0.111944	0.00674823	0.00609646	0.0237163	0.00872186	0.270793	0	0.228406	0.229946	0	0.270855	0.270793	0.228406	0.229946	0.270855	0.2727523	0.282861	0.215699	0.216522	0.284918	5	0.999873	0.999968	1.00003	1.00013	1.394918
10790	-3548822	-3548847	24.09776	1e+08	0	0.0021413	0.00183673	0.0210419	0.00436192	0.0982538	0.0284555	0.0111997	0.0894515	0.0504796	0.0085461	0.161113	0.00369806	0.00172277	0.0172899	0.646586	0.0152623	0.00898327	0.00687506	0.0273463	0.0131453	0.00512895	0.00697284	0.00538802	3.29201e-05	0.111648	0.00695205	0.00637157	0.0236917	0.00872664	0.270793	0	0.228406	0.229946	0	0.270855	0.270793	0.228406	0.229946	0.270855	0.3324903	0.283876	0.216058	0.215929	0.284137	5	0.999873	0.999968	1.00003	1.00013	1.392703
10800	-3548838	-3548840	2.389115	5.399902e+07	1	0.0021413	0.00185697	0.0210419	0.0043786	0.0993609	0.0284555	0.0114773	0.08877	0.05089	0.00862651	0.161113	0.00369959	0.00188955	0.0173579	0.645448	0.0152663	0.00899902	0.00666619	0.0277184	0.0131819	0.00528072	0.00703904	0.00541704	2.59888e-05	0.112409	0.00706769	0.00629566	0.0241069	0.00874418	0.270862	0	0.228464	0.229752	0	0.270923	0.270862	0.228464	0.229752	0.270923	3.600241	0.283876	0.216058	0.215929	0.284137	5	0.999827	0.999956	1.00004	1.00017	1.394724
10810	-3548839	-3548844	5.400802	1.776746e+07	1	0.00220524	0.00188475	0.0208976	0.0043786	0.100314	0.0283697	0.0114742	0.0882897	0.0509969	0.00877165	0.162683	0.00381561	0.00178355	0.0170833	0.645448	0.0154793	0.00932661	0.00678453	0.0271261	0.0130704	0.00528072	0.00718782	0.00564913	6.90915e-07	0.112339	0.00680515	0.00607085	0.0232118	0.00887668	0.270862	0	0.228464	0.229752	0	0.270923	0.270862	0.228464	0.229752	0.270923	0.579755	0.283876	0.216058	0.215929	0.284137	5	0.999699	0.999923	1.00008	1.0003	1.395604
10820	-3548821	-3548840	19.1248	1e+08	0	0.00227507	0.00178705	0.0205326	0.00447248	0.0998638	0.0282747	0.0114742	0.0885319	0.0507267	0.00869991	0.162201	0.00380449	0.00194006	0.017335	0.643317	0.0154084	0.00882245	0.00678453	0.0275115	0.0129917	0.00522442	0.00715058	0.0057422	3.67468e-05	0.112163	0.00676916	0.0060814	0.0236593	0.0089881	0.270862	0	0.228464	0.229752	0	0.270923	0.270862	0.228464	0.229752	0.270923	5.306791	0.28396	0.215826	0.215993	0.284221	5	0.999873	0.999968	1.00003	1.00013	1.392569
10830	-3548820	-3548845	24.24532	1e+08	0	0.00218194	0.00178705	0.0205667	0.00436143	0.0998638	0.0281152	0.0115022	0.0893764	0.0498681	0.00854477	0.162201	0.00374569	0.00182063	0.0174261	0.644685	0.015431	0.00891562	0.0066251	0.0268804	0.0131229	0.00529718	0.00690755	0.00543195	3.63313e-06	0.111894	0.0069187	0.00652228	0.0236059	0.0089881	0.270533	0	0.227945	0.229951	0	0.271571	0.270533	0.227945	0.229951	0.271571	0.1860536	0.28396	0.215826	0.215993	0.284221	5	0.999873	0.999968	1.00003	1.00013	1.39259
10840	-3548814	-3548838	24.29807	1e+08	0	0.00217369	0.00191298	0.0208785	0.00445652	0.100176	0.0283425	0.0111307	0.0885101	0.0503734	0.0088397	0.161222	0.00374569	0.00184782	0.0173503	0.645288	0.0156317	0.00891477	0.00690077	0.0279486	0.0130813	0.00518504	0.00704597	0.005452	6.76635e-06	0.11223	0.00682737	0.00615381	0.0237295	0.00870775	0.270342	0	0.228347	0.229854	0	0.271456	0.270342	0.228347	0.229854	0.271456	0.1185718	0.283971	0.215834	0.216001	0.284194	5	0.999873	0.999968	1.00003	1.00013	1.394063
10850	-3548838	-3548844	5.561674	8.725257e+07	1	0.00210753	0.00182062	0.0204141	0.00455151	0.0989804	0.0283425	0.0114093	0.0878128	0.0503734	0.00863087	0.161998	0.00375443	0.00178119	0.0177915	0.646238	0.0156317	0.0091314	0.00676493	0.0273195	0.0129739	0.00518504	0.00697138	0.00563772	1.24179e-05	0.112749	0.00674622	0.00615381	0.0237295	0.00902658	0.269742	0	0.228179	0.230822	0	0.271256	0.269742	0.228179	0.230822	0.271256	0.4345269	0.284028	0.215817	0.215984	0.284171	5	0.999864	0.999965	1.00003	1.00014	1.39404
10860	-3548837	-3548842	5.574441	2.207936e+07	1	0.00210753	0.00188469	0.020993	0.00455403	0.0995849	0.0282179	0.0114189	0.0888769	0.0503734	0.00860795	0.162641	0.00377575	0.00181789	0.0172888	0.645724	0.015513	0.00899111	0.00676493	0.0273195	0.0132026	0.00498688	0.00697138	0.00557998	1.69663e-05	0.112178	0.00685245	0.00624938	0.0236915	0.0085054	0.269387	0	0.227933	0.231782	0	0.270899	0.269387	0.227933	0.231782	0.270899	0.4152582	0.284045	0.21583	0.215997	0.284129	5	0.999729	0.999931	1.00007	1.00027	1.39469
10870	-3548837	-3548842	5.622996	2.267671e+07	1	0.00216158	0.00187859	0.0204984	0.00440506	0.0995849	0.0282179	0.011269	0.089364	0.0504101	0.00862916	0.162084	0.00386899	0.00178648	0.0174274	0.646541	0.0157808	0.00919486	0.00670559	0.0273438	0.0129475	0.00530776	0.00727908	0.00538047	3.88491e-06	0.111393	0.00655059	0.00628137	0.0236915	0.00873834	0.270007	0	0.228049	0.230615	0	0.271329	0.270007	0.228049	0.230615	0.271329	0.366344	0.283785	0.215908	0.216075	0.284232	5	0.999733	0.999932	1.00007	1.00027	1.394726
