Iteration	Posterior	Likelihood	Prior	alpha	alpha_indicator	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er_trans[1]	er_trans[2]	er_trans[3]	er_trans[4]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	Q_indicator	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]	TL
4290	-3547595	-3547597	2.535812	1.435869e+07	1	0.00215221	0.00191636	0.0207566	0.00452211	0.0985621	0.0338822	0.011334	0.0887948	0.0510553	0.0084865	0.161339	0.00395759	0.00187938	0.0175082	0.642579	0.015475	0.019418	0.111997	0.0129058	2.04436e-05	0.00836476	0.00524647	0.00979791	0.0276284	0.00770658	0.00594019	0.0051622	0.00691773	0.00576335	0.26902	0	0.229463	0.230236	0	0.271282	0.26902	0.229463	0.230236	0.271282	3.490096	0.28364	0.216408	0.216592	0.28336	5	0.999665	0.999914	1.00009	1.00034	1.391069
4300	-3547591	-3547597	5.726959	6.822051e+07	1	0.00215221	0.00191636	0.0208418	0.00475649	0.0990571	0.0341956	0.0111391	0.0876989	0.0507426	0.00854823	0.161339	0.00378883	0.00187938	0.0173169	0.645633	0.0156239	0.0192804	0.112764	0.0134107	2.04436e-05	0.00824525	0.00524647	0.00979791	0.0275313	0.00770658	0.00594019	0.00501936	0.00691773	0.00591151	0.26902	0	0.229463	0.230236	0	0.271282	0.26902	0.229463	0.230236	0.271282	0.2654298	0.283717	0.216304	0.216541	0.283438	5	0.999846	0.999961	1.00004	1.00015	1.394421
4310	-3547585	-3547591	5.859447	2.607349e+07	1	0.00213041	0.00195695	0.0208872	0.00456771	0.0984967	0.0339471	0.0114438	0.088479	0.0507426	0.00863386	0.161307	0.00369326	0.00187938	0.0174983	0.642984	0.015246	0.0194918	0.113504	0.0129733	1.00021e-05	0.00839721	0.00518059	0.00984741	0.0276976	0.00770658	0.00594019	0.00501936	0.00691686	0.00595872	0.269721	0	0.229415	0.230188	0	0.270676	0.269721	0.229415	0.230188	0.270676	0.1517838	0.283675	0.216272	0.216657	0.283396	5	0.999751	0.999936	1.00006	1.00025	1.392537
4320	-3547587	-3547592	5.7328	8.022338e+07	1	0.00206992	0.00180792	0.0208502	0.00445375	0.0978295	0.0338823	0.011186	0.0887701	0.0499175	0.00854694	0.161405	0.00388466	0.00176324	0.0173668	0.643564	0.0152352	0.0193714	0.113397	0.0129733	1.59169e-06	0.00817104	0.00536954	0.00978771	0.0276763	0.0076152	0.00594894	0.0050571	0.00663447	0.00594546	0.269736	0	0.228944	0.229749	0	0.271571	0.269736	0.228944	0.229749	0.271571	0.2989777	0.283981	0.216505	0.215814	0.283701	5	0.999859	0.999964	1.00003	1.00014	1.390482
4330	-3547585	-3547591	5.639042	8.860284e+07	1	0.00220657	0.0018295	0.0209486	0.00473163	0.0981691	0.0341604	0.0111644	0.0887701	0.0498103	0.00854231	0.160962	0.00384614	0.00180297	0.0174923	0.647987	0.0154893	0.0194326	0.113012	0.0131984	4.21392e-06	0.00822822	0.0053522	0.00978771	0.0278759	0.00764526	0.00574802	0.00515013	0.00679185	0.00604833	0.270148	0	0.228815	0.229619	0	0.271418	0.270148	0.228815	0.229619	0.271418	0.3356803	0.283981	0.216505	0.215814	0.283701	5	0.999866	0.999966	1.00003	1.00014	1.396187
4340	-3547565	-3547589	24.19114	1e+08	0	0.00228883	0.00186293	0.0209442	0.00453047	0.098697	0.0339288	0.0112383	0.0887701	0.050643	0.00843561	0.162471	0.00384614	0.00180297	0.0173444	0.644387	0.0152963	0.0193765	0.112502	0.0129172	4.21392e-06	0.00821796	0.00530511	0.00949201	0.02786	0.00785698	0.00585768	0.00499916	0.00691234	0.00593672	0.270151	0	0.228818	0.229611	0	0.271421	0.270151	0.228818	0.229611	0.271421	0.2288893	0.283981	0.216505	0.215814	0.283701	5	0.999873	0.999968	1.00003	1.00013	1.393725
4350	-3547571	-3547593	21.34515	1e+08	0	0.00220231	0.00187667	0.021236	0.00473955	0.0987636	0.0337987	0.0114714	0.0887486	0.0503499	0.00832413	0.16122	0.00380875	0.00179441	0.0174568	0.646692	0.0152963	0.0192762	0.112581	0.0133498	8.26884e-06	0.00801309	0.00511809	0.00949201	0.0277975	0.0079841	0.00594828	0.00517967	0.00682115	0.00588388	0.270327	0	0.228967	0.229761	0	0.270946	0.270327	0.228967	0.229761	0.270946	3.059795	0.283981	0.216505	0.215814	0.283701	5	0.999873	0.999968	1.00003	1.00013	1.395233
4360	-3547573	-3547596	22.99967	1e+08	0	0.0021163	0.00187667	0.0207843	0.00450738	0.0980673	0.0339283	0.0114366	0.0886886	0.0505219	0.00869867	0.16122	0.00362362	0.00185125	0.017216	0.64506	0.0152963	0.019432	0.112407	0.0128734	1.12599e-05	0.00804024	0.00503617	0.00972037	0.0279557	0.00793592	0.00586506	0.00517967	0.00669236	0.00568714	0.270327	0	0.228967	0.229761	0	0.270946	0.270327	0.228967	0.229761	0.270946	1.440298	0.283981	0.216505	0.215814	0.283701	5	0.999873	0.999968	1.00003	1.00013	1.39173
4370	-3547570	-3547591	21.15791	1e+08	0	0.00214357	0.0019404	0.0208932	0.00468908	0.0987791	0.0336025	0.0114031	0.0883228	0.0505951	0.00838436	0.161321	0.00362362	0.00185125	0.0173642	0.64506	0.0154248	0.0194186	0.112407	0.0133942	7.50701e-06	0.00816313	0.00539056	0.00968242	0.0280643	0.00761244	0.00586827	0.00510653	0.00684068	0.00608116	0.270077	0	0.228755	0.229548	0	0.27162	0.270077	0.228755	0.229548	0.27162	3.265007	0.283981	0.216505	0.215814	0.283701	5	0.999873	0.999968	1.00003	1.00013	1.393436
4380	-3547590	-3547595	4.882871	3.630988e+07	1	0.00209545	0.0019404	0.0208932	0.00466787	0.098304	0.0336025	0.0114031	0.0885188	0.0503621	0.00858031	0.160683	0.00382544	0.00185646	0.017939	0.64506	0.0157532	0.0194186	0.113328	0.0129875	3.19858e-05	0.00845725	0.00520072	0.00986448	0.0278279	0.00761244	0.0058818	0.00517788	0.00665395	0.00604261	0.2699	0	0.228605	0.230053	0	0.271442	0.2699	0.228605	0.230053	0.271442	1.114021	0.283981	0.216505	0.215814	0.283701	5	0.999789	0.999946	1.00005	1.00021	1.39397
4390	-3547577	-3547600	23.28937	1e+08	0	0.00205277	0.00198844	0.021086	0.00478711	0.0984924	0.033989	0.0114031	0.0885851	0.0508231	0.00858031	0.160113	0.00398751	0.00185646	0.0174595	0.647391	0.0153348	0.0193941	0.113126	0.0128109	3.50156e-05	0.00841672	0.00520886	0.00979227	0.0281592	0.00750939	0.00592222	0.0052317	0.00665395	0.00593061	0.2699	0	0.228605	0.230053	0	0.271442	0.2699	0.228605	0.230053	0.271442	1.106703	0.283981	0.216505	0.215814	0.283701	5	0.999873	0.999968	1.00003	1.00013	1.39612
4400	-3547591	-3547597	5.426177	4.198469e+07	1	0.00227432	0.00181979	0.0207953	0.00476887	0.0984924	0.0339204	0.0115074	0.0882912	0.0502168	0.0084681	0.16159	0.00386652	0.00187523	0.0177134	0.644543	0.0154065	0.0191646	0.113126	0.0128109	6.11063e-06	0.00822941	0.00504724	0.00955834	0.0281592	0.00788864	0.00591879	0.00533519	0.00689626	0.00586124	0.269845	0	0.228559	0.230209	0	0.271387	0.269845	0.228559	0.230209	0.271387	0.5749113	0.283981	0.216505	0.215814	0.283701	5	0.999804	0.999949	1.00005	1.0002	1.393551
4410	-3547568	-3547592	24.36656	1e+08	0	0.00227432	0.00193016	0.0207827	0.00443643	0.0987424	0.0340991	0.0113593	0.0883758	0.0501329	0.00840909	0.161412	0.00385019	0.00187511	0.0174531	0.647538	0.0154842	0.0193502	0.112708	0.0131796	4.91324e-06	0.00822941	0.00523779	0.00969219	0.0275258	0.00775722	0.00581338	0.00533519	0.00671156	0.00582246	0.269845	0	0.228559	0.230209	0	0.271387	0.269845	0.228559	0.230209	0.271387	0.03549044	0.283981	0.216505	0.215814	0.283701	5	0.999873	0.999968	1.00003	1.00013	1.395523
4420	-3547585	-3547590	5.253699	4.217263e+07	1	0.0021432	0.00198154	0.0210528	0.00450848	0.0983235	0.0336069	0.011419	0.0889588	0.0501831	0.00839556	0.161452	0.00382279	0.00188671	0.0174531	0.64373	0.0153302	0.0193508	0.11252	0.0129842	2.40948e-06	0.00834812	0.0052335	0.00977367	0.0278797	0.0078503	0.00581338	0.00537213	0.00665439	0.00577971	0.269715	0	0.228931	0.230099	0	0.271256	0.269715	0.228931	0.230099	0.271256	0.7647959	0.284072	0.216253	0.215883	0.283792	5	0.999804	0.99995	1.00005	1.0002	1.39181
4430	-3547597	-3547602	5.325733	4.1871e+07	1	0.0021457	0.00180113	0.020615	0.00480638	0.0988864	0.0332855	0.0110169	0.0889588	0.0498655	0.00857634	0.161521	0.00377252	0.0017986	0.0175281	0.646244	0.0156546	0.0195524	0.112283	0.0128548	3.18794e-05	0.0081981	0.00522392	0.00988559	0.0280251	0.00788587	0.00595871	0.00517743	0.00666983	0.00601127	0.26954	0	0.228782	0.229949	0	0.27173	0.26954	0.228782	0.229949	0.27173	0.6685299	0.284036	0.216226	0.215856	0.283883	5	0.999803	0.99995	1.00005	1.0002	1.394233
4440	-3547591	-3547597	5.769228	4.656124e+07	1	0.0022163	0.00195363	0.0208945	0.00462142	0.0985766	0.0336899	0.0110169	0.0881746	0.050299	0.00855769	0.160239	0.00390333	0.00181397	0.0176209	0.646621	0.0155757	0.0194549	0.113006	0.0129756	5.24864e-06	0.00796789	0.0054043	0.00953003	0.0279265	0.00796684	0.00597461	0.0049951	0.00666983	0.00597651	0.26954	0	0.228782	0.229949	0	0.27173	0.26954	0.228782	0.229949	0.27173	0.2310893	0.284036	0.216226	0.215856	0.283883	5	0.999814	0.999952	1.00005	1.00019	1.393628
4450	-3547576	-3547598	21.70206	1e+08	0	0.00225021	0.00187734	0.0212053	0.0044911	0.0979231	0.0341739	0.0116326	0.0887011	0.0502713	0.00825551	0.161475	0.00390333	0.00194453	0.0175875	0.645466	0.0154204	0.0194569	0.113155	0.0129476	2.67191e-05	0.00838741	0.00539376	0.00979585	0.0274172	0.00764428	0.00597208	0.00500905	0.0067441	0.00590113	0.270392	0	0.22867	0.230645	0	0.270292	0.270392	0.22867	0.230645	0.270292	2.710926	0.284036	0.216226	0.215856	0.283883	5	0.999873	0.999968	1.00003	1.00013	1.394429
4460	-3547575	-3547598	23.1747	1e+08	0	0.00226433	0.00187734	0.0211918	0.00454513	0.0990621	0.0335725	0.011351	0.0893961	0.0503374	0.00841229	0.160812	0.0037932	0.00181106	0.0172028	0.643794	0.0157259	0.0195872	0.113467	0.0128209	6.42011e-06	0.00811558	0.00522641	0.00979585	0.0280478	0.00783933	0.00615763	0.00502328	0.00674946	0.00606112	0.270534	0	0.22879	0.230241	0	0.270434	0.270534	0.22879	0.230241	0.270434	1.242105	0.284036	0.216226	0.215856	0.283883	5	0.999873	0.999968	1.00003	1.00013	1.394047
4470	-3547592	-3547595	2.470694	7.475727e+07	1	0.00209358	0.00187734	0.0211212	0.00491129	0.0979387	0.0336873	0.0112508	0.0885751	0.0506452	0.00841803	0.16006	0.00385281	0.00181106	0.0175681	0.645044	0.0152658	0.0192855	0.113257	0.0128209	2.10257e-05	0.00826016	0.00528406	0.00986046	0.0274211	0.00771624	0.00584907	0.00510319	0.00680246	0.00595063	0.270935	0	0.229129	0.229101	0	0.270835	0.270935	0.229129	0.229101	0.270835	3.548383	0.283743	0.216002	0.216665	0.28359	5	0.999853	0.999963	1.00004	1.00015	1.391752
4480	-3547567	-3547589	22.39	1e+08	0	0.0021168	0.00193365	0.0211283	0.00467525	0.0987207	0.0340087	0.0116359	0.0887065	0.0503885	0.00843699	0.160494	0.00385281	0.00190212	0.0171176	0.64445	0.0154054	0.0192855	0.113187	0.0132057	8.69835e-07	0.00816106	0.00528406	0.00977584	0.027716	0.00743169	0.00584907	0.00497454	0.00680789	0.00598722	0.270935	0	0.229129	0.229101	0	0.270835	0.270935	0.229129	0.229101	0.270835	2.040867	0.283743	0.216002	0.216665	0.28359	5	0.999873	0.999968	1.00003	1.00013	1.392641
4490	-3547567	-3547589	22.20968	1e+08	0	0.0021168	0.00193365	0.0210468	0.00451726	0.0986977	0.0337838	0.011573	0.0882074	0.0498701	0.00855549	0.160348	0.0038335	0.00189748	0.0176454	0.64445	0.0154054	0.0192855	0.113093	0.0129059	5.04266e-06	0.00814329	0.00517139	0.00967364	0.0280561	0.0075714	0.00584907	0.00506784	0.00668317	0.00596793	0.270935	0	0.229129	0.229101	0	0.270835	0.270935	0.229129	0.229101	0.270835	2.234042	0.283743	0.216002	0.216665	0.28359	5	0.999873	0.999968	1.00003	1.00013	1.391356
4500	-3547572	-3547593	20.82175	1e+08	0	0.00209218	0.00196346	0.0206336	0.00458128	0.0990492	0.0336151	0.0112394	0.0885551	0.0509	0.00855549	0.160851	0.0038335	0.00189748	0.0175249	0.647695	0.0153441	0.0192981	0.112142	0.0129059	3.34253e-06	0.00808328	0.00546798	0.00982403	0.0282526	0.00776158	0.00584907	0.00505383	0.00667915	0.00596793	0.270785	0	0.229556	0.228974	0	0.270685	0.270785	0.229556	0.228974	0.270685	3.57933	0.283743	0.216002	0.216665	0.28359	5	0.999873	0.999968	1.00003	1.00013	1.39562
4510	-3547592	-3547596	4.437294	6.259324e+07	1	0.00209652	0.00199121	0.020923	0.00458128	0.0986835	0.0338077	0.011606	0.0895289	0.0499885	0.00855549	0.161928	0.00377759	0.00185359	0.0172221	0.647298	0.0153067	0.0192981	0.112251	0.0134576	3.69862e-05	0.00847071	0.0052771	0.00962009	0.0279002	0.00757064	0.00596153	0.00511016	0.00650355	0.00596793	0.270785	0	0.229556	0.228974	0	0.270685	0.270785	0.229556	0.228974	0.270685	1.533565	0.283716	0.215983	0.216645	0.283656	5	0.999839	0.999959	1.00004	1.00016	1.396574
4520	-3547569	-3547592	23.07506	1e+08	0	0.00215953	0.00179299	0.020869	0.00461325	0.0979251	0.0338316	0.0114454	0.088753	0.0505239	0.00836457	0.161574	0.00397455	0.00172737	0.0172221	0.646191	0.0153067	0.0199793	0.112929	0.0129809	5.23826e-06	0.00806251	0.00529247	0.0098436	0.0279002	0.00758105	0.00586854	0.00499161	0.00677638	0.00582012	0.270785	0	0.229556	0.228974	0	0.270685	0.270785	0.229556	0.228974	0.270685	1.339172	0.283716	0.215983	0.216645	0.283656	5	0.999873	0.999968	1.00003	1.00013	1.394305
4530	-3547596	-3547600	3.950902	6.913002e+07	1	0.00220214	0.00179703	0.0207993	0.00461325	0.0983748	0.0333789	0.0114621	0.0888947	0.0504267	0.0084478	0.161627	0.00380913	0.00189589	0.0171065	0.643729	0.0153642	0.0199793	0.11376	0.0133092	1.09219e-05	0.00812872	0.0053535	0.00961214	0.0281284	0.00760654	0.00586854	0.00487351	0.00649766	0.00603586	0.270785	0	0.229556	0.228974	0	0.270685	0.270785	0.229556	0.228974	0.270685	2.054761	0.283806	0.216051	0.216714	0.28343	5	0.999847	0.999961	1.00004	1.00015	1.393093
4540	-3547569	-3547593	23.91751	1e+08	0	0.002245	0.00184732	0.0209315	0.00461325	0.0981354	0.0340148	0.0115409	0.0882929	0.0501053	0.00867649	0.161055	0.00380913	0.00189589	0.0170305	0.64549	0.0153642	0.019669	0.112461	0.0128567	1.13386e-05	0.00816914	0.00535306	0.0097443	0.0280827	0.00748289	0.00601115	0.00505233	0.00655616	0.00604033	0.270793	0	0.229553	0.228972	0	0.270682	0.270793	0.229553	0.228972	0.270682	0.5143908	0.283806	0.216051	0.216714	0.28343	5	0.999873	0.999968	1.00003	1.00013	1.392538
4550	-3547586	-3547592	5.154833	7158789	1	0.00219057	0.00183752	0.0211448	0.00462401	0.0983945	0.0338438	0.0116269	0.0882011	0.0506717	0.00836708	0.16168	0.00393938	0.00189589	0.0172435	0.645518	0.0154763	0.019669	0.11294	0.0128714	9.14486e-06	0.00801709	0.00534388	0.0097443	0.0276807	0.00768389	0.0058575	0.00507959	0.0067785	0.00567966	0.27173	0	0.229258	0.228677	0	0.270334	0.27173	0.229258	0.228677	0.270334	0.8416634	0.283806	0.216051	0.216714	0.28343	5	0.999525	0.999879	1.00012	1.00048	1.39401
4560	-3547589	-3547594	4.911111	4004038	1	0.00203903	0.00190516	0.0208045	0.00470477	0.0982154	0.0336	0.011607	0.0884175	0.0509343	0.0084349	0.161346	0.0036702	0.0017772	0.0173912	0.643621	0.0153871	0.0191444	0.113189	0.0128714	2.66291e-05	0.00815688	0.00515317	0.00964256	0.0276807	0.00774983	0.00592303	0.00507959	0.00662264	0.00591734	0.270612	0	0.229673	0.22909	0	0.270625	0.270612	0.229673	0.22909	0.270625	1.115363	0.283806	0.216051	0.216714	0.28343	5	0.999365	0.999838	1.00016	1.00064	1.391012
4570	-3547571	-3547595	24.02282	1e+08	0	0.00212991	0.00186356	0.0211116	0.00469439	0.0978756	0.0341369	0.0112079	0.0887101	0.0502015	0.0084349	0.161369	0.00396177	0.00186639	0.017535	0.643621	0.0154825	0.0192337	0.113588	0.0128714	1.66223e-05	0.00815688	0.00515317	0.00941424	0.0281128	0.00800481	0.0058066	0.00499217	0.00662264	0.00594164	0.270612	0	0.229673	0.22909	0	0.270625	0.270612	0.229673	0.22909	0.270625	0.4132965	0.283679	0.216606	0.216413	0.283303	5	0.999873	0.999968	1.00003	1.00013	1.392116
4580	-3547591	-3547595	4.03495	4.866463e+07	1	0.00215101	0.00184958	0.020954	0.00467202	0.0983404	0.0337998	0.0117249	0.0887101	0.0506167	0.00876817	0.16276	0.003848	0.00185066	0.0171661	0.645616	0.0156268	0.0193059	0.112466	0.0131645	1.34937e-05	0.00819312	0.00541084	0.0093687	0.0281387	0.00765855	0.00585103	0.00501815	0.00696126	0.00592636	0.270612	0	0.229673	0.22909	0	0.270625	0.270612	0.229673	0.22909	0.270625	1.942341	0.283679	0.216606	0.216413	0.283303	5	0.999818	0.999953	1.00005	1.00018	1.39593
4590	-3547572	-3547595	22.26667	1e+08	0	0.00208973	0.0018936	0.0210311	0.0046988	0.0983404	0.0341176	0.0116734	0.0889157	0.0504682	0.00855809	0.161163	0.00376589	0.00176381	0.0171248	0.645616	0.0150757	0.0194921	0.113541	0.013247	7.54621e-05	0.00820588	0.00535286	0.00960401	0.0277006	0.00757005	0.00585117	0.00504186	0.00692633	0.00601121	0.270612	0	0.229673	0.22909	0	0.270625	0.270612	0.229673	0.22909	0.270625	2.141444	0.283569	0.216639	0.216446	0.283346	5	0.999873	0.999968	1.00003	1.00013	1.394916
4600	-3547573	-3547597	24.14161	1e+08	0	0.00221419	0.00187218	0.02121	0.00440625	0.099142	0.0341633	0.0114187	0.0883439	0.0504769	0.00855809	0.16187	0.00386335	0.00182364	0.0172524	0.646628	0.0155465	0.0194921	0.113951	0.0127847	4.67323e-06	0.00820588	0.00535286	0.0095763	0.0277006	0.00778176	0.00581687	0.00484022	0.00650649	0.00593009	0.270612	0	0.229673	0.22909	0	0.270625	0.270612	0.229673	0.22909	0.270625	0.2483491	0.283646	0.216428	0.216504	0.283422	5	0.999873	0.999968	1.00003	1.00013	1.396732
4610	-3547590	-3547595	5.064587	1.816352e+07	1	0.00224182	0.00198931	0.0209805	0.00459875	0.097827	0.034149	0.0113904	0.0891596	0.0498817	0.00873926	0.161837	0.00380873	0.00185714	0.0176025	0.644519	0.015209	0.0193793	0.11265	0.0132835	5.59263e-05	0.00819587	0.0053901	0.0095763	0.0278607	0.00791163	0.00577676	0.00492149	0.00652018	0.00605011	0.271138	0	0.229507	0.228925	0	0.270429	0.271138	0.229507	0.228925	0.270429	0.938391	0.283236	0.216552	0.216628	0.283584	5	0.999702	0.999924	1.00008	1.0003	1.393362
4620	-3547573	-3547597	24.00172	1e+08	0	0.00226875	0.00187807	0.0211287	0.00459147	0.097827	0.0334876	0.0114516	0.0889432	0.0498817	0.00857203	0.161637	0.00383011	0.0018851	0.0171091	0.646889	0.0150468	0.0191068	0.111963	0.0129777	1.81202e-05	0.00815809	0.00518225	0.00973498	0.0276869	0.0075169	0.00598705	0.0050161	0.00649628	0.00595761	0.271251	0	0.229602	0.228605	0	0.270542	0.271251	0.229602	0.228605	0.270542	0.4332662	0.283236	0.216552	0.216628	0.283584	5	0.999873	0.999968	1.00003	1.00013	1.392229
4630	-3547569	-3547592	23.03551	1e+08	0	0.00220108	0.00195651	0.0211287	0.00453092	0.0983607	0.0336852	0.011637	0.0889432	0.0500939	0.00855507	0.162298	0.00387867	0.0018851	0.0174718	0.643123	0.0152071	0.0192967	0.112984	0.0130233	4.20191e-05	0.00815809	0.00540633	0.00989959	0.027479	0.00779925	0.0060075	0.00512085	0.00668657	0.00581979	0.270456	0	0.229453	0.229037	0	0.271054	0.270456	0.229453	0.229037	0.271054	1.394985	0.283036	0.217106	0.216475	0.283384	5	0.999873	0.999968	1.00003	1.00013	1.392679
4640	-3547570	-3547594	24.20446	1e+08	0	0.00218193	0.00186476	0.0207169	0.00444706	0.0986269	0.0338585	0.011637	0.0893908	0.0500939	0.00872779	0.163122	0.0037674	0.00182551	0.0174718	0.645174	0.0153342	0.0192967	0.112799	0.0130233	1.07803e-05	0.00816607	0.00540633	0.00953609	0.0280318	0.00765951	0.0058848	0.00501388	0.00668657	0.00572785	0.270456	0	0.229453	0.229037	0	0.271054	0.270456	0.229453	0.229037	0.271054	0.1979811	0.282905	0.217005	0.216375	0.283715	5	0.999873	0.999968	1.00003	1.00013	1.395483
4650	-3547588	-3547594	5.679737	7.126143e+07	1	0.00220963	0.00198605	0.0207543	0.00436239	0.0986269	0.0340732	0.0112157	0.0893908	0.0500556	0.00848625	0.161229	0.00374613	0.00178312	0.0174591	0.643777	0.015452	0.0192967	0.113032	0.012917	2.38667e-06	0.00811843	0.00525146	0.00989245	0.0276837	0.00806312	0.00594413	0.00525262	0.00668657	0.00578836	0.270456	0	0.229453	0.229037	0	0.271054	0.270456	0.229453	0.229037	0.271054	0.3314951	0.283102	0.216461	0.216525	0.283912	5	0.999849	0.999961	1.00004	1.00015	1.392536
4660	-3547593	-3547597	4.552997	6.013645e+07	1	0.00216921	0.00185894	0.0212096	0.00456948	0.098559	0.0340732	0.0115781	0.0900207	0.0505282	0.00843979	0.162087	0.00399796	0.00192775	0.0176397	0.6456	0.015487	0.0194469	0.113213	0.0130175	6.67685e-06	0.00806143	0.00531241	0.00957733	0.0279085	0.00787275	0.00573352	0.00525262	0.00664324	0.00576749	0.271309	0	0.22945	0.22976	0	0.26948	0.271309	0.22945	0.22976	0.26948	1.408006	0.283277	0.216408	0.216472	0.283843	5	0.999836	0.999958	1.00004	1.00016	1.397559
4670	-3547586	-3547590	3.94208	6.94357e+07	1	0.00214823	0.00193901	0.0209706	0.00462318	0.09826	0.0337861	0.0113579	0.0885864	0.0502761	0.00877646	0.162087	0.00393778	0.00190616	0.017377	0.6456	0.0155255	0.0191338	0.112583	0.0130355	3.76312e-06	0.00831144	0.00521139	0.00957733	0.0279085	0.00755745	0.00574283	0.00500399	0.00670389	0.0061692	0.270632	0	0.229663	0.229974	0	0.269731	0.270632	0.229663	0.229974	0.269731	2.053517	0.283258	0.216393	0.216525	0.283824	5	0.999847	0.999962	1.00004	1.00015	1.3941
4680	-3547572	-3547597	24.39515	1e+08	0	0.00224232	0.00193901	0.0209706	0.00462318	0.0984977	0.03379	0.0115842	0.088563	0.0501297	0.00849954	0.161626	0.00373149	0.00192006	0.017673	0.643665	0.0153935	0.0194313	0.113324	0.0127718	2.38659e-05	0.00813819	0.00524405	0.00974864	0.027751	0.00788851	0.0057761	0.00499675	0.00641386	0.00590023	0.270632	0	0.229663	0.229974	0	0.269731	0.270632	0.229663	0.229974	0.269731	0.03955541	0.283113	0.216437	0.216569	0.283881	5	0.999873	0.999968	1.00003	1.00013	1.392257
4690	-3547593	-3547598	5.049977	2.124053e+07	1	0.00224544	0.00184246	0.0209045	0.00447519	0.0980575	0.0337146	0.0114829	0.08859	0.0506606	0.00842868	0.160935	0.00370798	0.00190857	0.01721	0.646514	0.0152901	0.0192945	0.11211	0.0127718	2.2988e-05	0.00795718	0.00529683	0.00987791	0.0276892	0.0074399	0.00577273	0.00526274	0.00695904	0.00577533	0.270003	0	0.22913	0.22944	0	0.271428	0.270003	0.22913	0.22944	0.271428	0.9646457	0.283293	0.216442	0.216707	0.283558	5	0.999724	0.99993	1.00007	1.00028	1.392197
4700	-3547570	-3547592	22.022	1e+08	0	0.00219024	0.00184246	0.0210143	0.00469378	0.0980575	0.0344312	0.0114074	0.0892069	0.0499317	0.00860553	0.16188	0.0038401	0.00185568	0.0172836	0.645109	0.0155103	0.0197726	0.112398	0.0130558	7.63999e-07	0.00816019	0.00534505	0.00967513	0.0278808	0.00788586	0.00581628	0.00528388	0.00676697	0.00609352	0.269694	0	0.230011	0.229177	0	0.271118	0.269694	0.230011	0.229177	0.271118	2.385326	0.283293	0.216442	0.216707	0.283558	5	0.999873	0.999968	1.00003	1.00013	1.394995
4710	-3547571	-3547594	23.18599	1e+08	0	0.00215522	0.00190908	0.0207401	0.00457881	0.0985859	0.0339299	0.0116295	0.0892438	0.0500279	0.00849726	0.16152	0.0038401	0.00182691	0.017704	0.642725	0.0156324	0.0198372	0.112237	0.0133215	2.42331e-06	0.00785628	0.00537562	0.00967513	0.0278009	0.00776188	0.0059174	0.00519336	0.0066796	0.00607836	0.269694	0	0.230011	0.229177	0	0.271118	0.269694	0.230011	0.229177	0.271118	1.248473	0.283293	0.216442	0.216707	0.283558	5	0.999873	0.999968	1.00003	1.00013	1.392282
