Iteration	Posterior	Likelihood	Prior	birth	clock_morpho[1]	clock_morpho[2]	clock_morpho[3]	clock_nuclear	death	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er_scale[1]	er_scale[2]	er_scale[3]	er_transv[1]	er_transv[2]	er_transv[3]	er_transv[4]	F[1]	F[2]	F[3]	F[4]	F[5]	F[6]	F[7]	F[8]	F[9]	F[10]	F[11]	F[12]	F[13]	F[14]	F[15]	F[16]	F[17]	F[18]	F[19]	F[20]	F[21]	F[22]	F[23]	F[24]	F[25]	F[26]	F[27]	F[28]	F[29]	F[30]	F[31]	F[32]	F[33]	F[34]	F[35]	F[36]	F[37]	F[38]	F[39]	F[40]	F[41]	F[42]	F[43]	F[44]	F[45]	F[46]	F[47]	F[48]	F[49]	F[50]	F[51]	F[52]	F[53]	F[54]	F[55]	F[56]	F[57]	F[58]	F[59]	F[60]	F[61]	F[62]	F[63]	F[64]	F[65]	F[66]	F[67]	F[68]	F[69]	F[70]	F[71]	F[72]	F[73]	F[74]	F[75]	F[76]	F[77]	F[78]	F[79]	F[80]	F[81]	F[82]	F[83]	F[84]	F[85]	F[86]	F[87]	F[88]	F[89]	F[90]	F[91]	F[92]	F[93]	F[94]	F[95]	F[96]	F[97]	F[98]	F[99]	F[100]	F[101]	F[102]	F[103]	F[104]	pi[1]	pi[2]	pi[3]	pi[4]	pi_scale[1]	pi_scale[2]	pi_scale[3]	psi	root_time	t[1]	t[2]	t[3]	t[4]	t[5]	t[6]	t[7]	t[8]	t[9]	t[10]	t[11]	t[12]	t[13]	t[14]	t[15]	t[16]	t[17]	t[18]	t[19]	t[20]	t[21]	t[22]	t[23]	t[24]	t[25]	t[26]	t[27]	t[28]	t[29]	t[30]	t[31]	t[32]	t[33]	t[34]	t[35]	t[36]	t[37]	t[38]	t[39]	t[40]	t[41]	t[42]	t[43]	t[44]	t[45]	t[46]	t[47]	t[48]	t[49]	t[50]	t[51]	t[52]	t[53]	t[54]	t[55]	t[56]	t[57]	t[58]	t[59]	t[60]	t[61]	t[62]	t[63]	t[64]	t[65]	t[66]	t[67]	t[68]	t[69]	t[70]	t[71]	t[72]	t[73]	t[74]	t[75]	t[76]	t[77]	t[78]	t[79]	t[80]	t[81]	t[82]	t[83]	t[84]	t[85]	t[86]	t[87]	t[88]	t[89]	t[90]	t[91]	t[92]	t[93]	t[94]	t[95]	t[96]	t[97]	t[98]	t[99]	t[100]	t[101]	t[102]	t[103]	t[104]	turnover
15000	-2611044	-2602111	-8933.187	0.3209683	4.19469	9.55776	6.92322	0.01383302	0.0003585896	0.3206097	0.272771	0	0.230457	0.225381	0	0.271392	0.494583	1.78314	5.81091	0.272771	0.230457	0.225381	0.271392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283537	0.216553	0.216531	0.283378	0.33372	1.08923	6.42	0.3634669	29.988	6.11218	5.5696	11.2382	2.32763	2.43552	3.39314	3.87524	2.72093	3.64085	3.59399	3.17382	3.41782	3.09419	3.03276	3.19119	2.60735	1.05101	1.27082	1.824	2.3739	1.3803	1.87952	0.794907	1.09415	2.12396	0.348581	2.46324	0.43991	1.7874	0.412363	1.61397	1.27931	0.676012	0.771335	0.0338961	0.0699225	0.0362243	0.084206	0.19747	0.0282039	0.0839496	0.282634	0.0458077	0.2796	0.517286	0.148448	0.0210581	0.123568	0.0556924	0.507977	0.20577	0.649498	0.442124	0.0450098	0.21455	0.495642	0.167214	0.170398	0.75893	0.743796	1.26856	1.43279	1.36744	2.05614	0.925857	3.12432	3.19741	2.76356	3.56376	1.02638	1.92778	1.96706	0.624077	0.476568	0.852003	1.75112	1.26312	2.31416	2.50675	2.46298	1.13289	2.27829	1.45422	1.60332	0.964237	1.77169	2.1983	1.1258	0.853032	2.03419	2.06962	0.181837	2.97301	3.0609	2.76517	1.59334	2.94122	4.88556	2.9895	2.6556	3.59764	4.32431	6.03163	6.17701	0.001117212
15100	-2611033	-2602111	-8921.793	0.3596642	2.2387	8.67107	7.94322	0.01381492	0.003067981	0.3565963	0.271817	0	0.229011	0.226739	0	0.272434	0.95698	1.46401	1.06903	0.271817	0.229011	0.226739	0.272434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283427	0.215998	0.216564	0.284011	0.323941	1.14939	5.67313	0.3486042	29.72783	5.88754	5.63031	10.982	2.63067	2.43552	3.39314	4.26687	2.3016	2.02826	3.10138	2.89652	3.32458	2.75385	3.03276	3.19119	2.60735	1.05101	1.27082	1.824	2.39017	0.70534	1.87952	0.794907	2.19363	1.32205	0.83385	1.95468	0.43991	2.10879	0.824959	1.12714	1.27931	0.517382	0.771335	0.0338961	0.0699225	0.0370195	0.084206	0.19747	0.0282039	0.0839496	0.282634	0.0458077	0.175474	0.565029	0.148448	0.0210581	0.123568	0.0556924	0.507977	0.150959	0.754114	0.456051	0.056808	0.21455	0.75981	0.167214	0.170398	0.51118	0.644353	1.20108	1.43279	0.565598	0.860617	2.50328	2.94746	2.92088	3.00964	3.56376	1.13581	1.92778	1.72316	1.03872	0.476568	0.852003	1.75112	1.1674	1.67494	2.50675	1.97207	1.1293	2.27829	1.45422	1.60332	1.6914	1.77169	2.07007	0.946952	0.853032	1.29707	1.24706	1.60581	2.86208	3.05415	2.98441	1.59334	3.30471	3.84551	2.65906	2.6556	4.51751	4.60564	9.14899	7.66994	0.008530125
15200	-2611045	-2602111	-8934.231	0.3075891	2.18538	7.18296	7.30919	0.01381009	0.009764565	0.2978246	0.271882	0	0.22974	0.226781	0	0.271596	6.22733	0.234985	1.57141	0.271882	0.22974	0.226781	0.271596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283632	0.216433	0.217051	0.282884	0.31115	1.04411	4.58023	0.3245925	29.98514	5.72369	5.63031	9.10674	2.67588	3.60389	3.3477	4.26687	0.524408	2.02826	3.37674	2.89652	2.86416	2.24236	2.8204	1.02314	2.60735	1.48081	1.08742	1.824	1.15045	0.70534	1.87952	0.794907	1.12949	2.39165	0.574255	2.25872	1.45707	1.58464	0.748528	1.45054	1.27931	0.495107	0.619594	0.0338961	0.0699225	0.0370195	0.084206	0.19747	0.0282039	0.0839496	0.282634	0.0458077	0.175474	0.726086	0.148448	0.0210581	0.123568	0.0850972	1.42651	0.227528	0.754114	0.724514	0.265208	0.202815	0.75981	0.167214	0.170398	0.51118	0.636411	1.20108	0.443945	0.351388	1.05513	2.57109	2.94746	3.18532	2.95761	3.56376	1.13581	2.00657	2.95378	0.722371	0.736931	0.946099	1.45934	1.23686	0.783034	2.50675	1.97207	2.54687	2.50191	1.45422	0.991673	1.92678	1.2128	2.07007	0.564416	0.871419	1.29707	1.24706	1.60581	2.86208	2.62617	3.47002	1.70007	1.93217	4.95867	2.9063	4.20147	3.35714	4.57917	9.47578	8.54187	0.03174548
15300	-2611032	-2602110	-8921.032	0.3255011	2.6753	5.80523	3.2727	0.01381872	0.00602115	0.31948	0.272706	0	0.22892	0.226053	0	0.272321	0.634429	4.56183	3.82532	0.272706	0.22892	0.226053	0.272321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282691	0.216717	0.217336	0.283255	0.332596	1.19215	5.41196	0.2845407	29.88075	5.39345	5.63479	9.10674	2.40609	3.60389	2.80405	2.90763	0.930723	3.36729	2.85487	2.89652	2.01342	3.12388	2.8204	0.933376	2.60735	1.78661	2.06888	1.824	1.70115	0.788019	1.64905	1.22304	1.12949	1.23402	2.27637	2.1773	0.549925	1.16501	1.11897	1.42445	0.870727	0.495107	0.619594	0.0338961	0.0662351	0.0370195	0.084206	0.19747	0.10607	0.0839496	0.282634	0.0458077	0.175474	0.514835	0.148448	0.0210581	0.123568	0.0850972	1.02625	0.288213	0.55819	0.724514	0.0402649	0.180624	0.310249	0.328421	0.170398	0.473834	0.636411	1.25073	0.467119	0.351388	1.42141	2.30733	2.77604	3.18532	2.95761	3.56376	1.64204	2.21533	2.82529	0.972983	1.27317	0.993132	0.431158	1.20939	1.90713	2.50675	1.97207	2.21671	2.37078	1.45422	0.991673	1.05945	1.2128	2.07007	0.0631377	0.871419	1.48494	1.24706	0.69603	2.86208	2.69309	3.47002	1.70007	1.93217	5.13142	2.26699	4.63205	3.10691	4.13463	5.1598	8.54187	0.01849809
15400	-2611046	-2602111	-8935.067	0.2909751	4.89147	5.94807	5.32585	0.01382896	0.007769312	0.2832058	0.270668	0	0.229251	0.226555	0	0.273526	0.52177	2.86507	1.31815	0.270668	0.229251	0.226555	0.273526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283292	0.217042	0.216431	0.283236	0.322292	1.08223	3.553	0.3672111	29.87213	5.43358	5.48401	9.10674	3.10369	3.60701	2.77508	2.90763	0.930723	4.12676	4.38435	2.89652	2.11477	2.27606	2.84117	0.933376	2.60735	1.78661	1.23739	1.93689	0.318989	0.889618	1.9337	1.0343	0.930601	1.40718	2.1441	2.1773	1.66996	1.0455	0.564102	1.55727	0.654235	0.636022	0.252304	0.0338961	0.0662351	0.0370195	0.084206	0.263784	0.0378999	0.0839496	0.282634	0.0458077	0.030818	0.47358	0.148448	0.105262	0.123568	0.0850972	1.26285	0.475852	0.55819	0.363422	0.0402649	0.572806	0.310249	0.623573	0.232149	0.473834	0.659748	0.854756	1.78203	0.621588	1.44397	1.93728	2.77604	3.18532	2.99152	3.56376	1.64204	2.08784	2.82529	0.622832	0.526853	0.306531	0.853368	1.70925	0.460126	2.48822	1.97207	0.617633	2.37078	1.47629	1.28726	1.11335	1.67145	2.07007	0.374994	0.872251	1.48494	0.0933277	2.26464	2.86208	2.69309	2.30371	1.70007	0.893005	3.34959	1.81744	2.68258	3.89033	3.31848	5.70543	7.91446	0.02670095
15500	-2611055	-2602114	-8941.733	0.3586591	4.13043	8.63137	6.74506	0.01384803	0.02698298	0.3316761	0.271119	0	0.228841	0.227699	0	0.272341	0.254206	1.41873	2.59384	0.271119	0.228841	0.227699	0.272341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283993	0.216547	0.21632	0.28314	0.314382	1.03309	4.45736	0.3274117	29.79622	5.43358	5.59896	7.12715	3.10369	3.95423	2.77508	3.87115	0.645173	3.69715	3.68968	2.89652	2.11477	2.74118	2.84117	0.933376	2.875	1.78661	1.8555	1.93689	0.318989	0.889618	0.955194	1.93215	1.1816	1.40718	2.1441	2.12961	1.35571	0.9853	0.476266	1.55727	0.993647	0.636022	0.608921	0.0338961	0.0662351	0.0976901	0.084206	0.0763534	0.091055	0.0899321	0.0938767	0.0458077	0.030818	0.47358	0.0234467	0.105262	0.123568	0.0850972	0.35453	0.678587	0.55819	0.5471	0.0402649	0.572806	0.648092	0.623573	0.518193	0.473834	0.659748	0.854756	0.979795	0.846038	1.44397	0.849727	2.77604	3.06757	2.73339	3.56376	1.70307	2.52139	2.82529	0.480973	0.957029	0.306531	0.85539	1.70925	0.66557	2.48822	2.0636	0.617633	2.37078	1.54003	1.12956	1.11335	0.785419	2.07007	0.374994	0.872251	1.16516	0.224083	2.00637	2.80976	2.69309	2.32349	1.70007	1.35109	5.23337	2.25173	2.68258	4.07343	3.10349	5.11251	8.50384	0.07523295
15600	-2611028	-2602114	-8914.194	0.3910344	2.72765	8.67903	4.76448	0.01372552	0.04033147	0.3507029	0.271204	0	0.229919	0.225594	0	0.273282	2.11132	0.482833	3.27768	0.271204	0.229919	0.225594	0.273282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283713	0.216642	0.216458	0.283188	0.34129	1.27572	4.82513	0.3971866	29.9371	5.43358	5.59896	7.00773	3.21028	4.28057	3.51775	2.06973	0.645173	3.89312	3.43696	2.89652	1.19146	2.74118	2.84117	1.45058	2.88504	1.78661	1.01467	1.93689	0.0890244	0.902568	1.80854	2.26051	1.1816	1.23983	2.08335	0.968642	2.19945	0.9853	0.476266	1.55727	0.993647	0.337183	0.608921	0.0338961	0.0662351	0.0626147	0.121457	0.0263304	0.091055	0.0899321	0.11518	0.0458077	0.050243	0.47358	0.240948	0.105262	0.123568	0.0998604	0.35453	0.678587	0.55819	0.5414	0.233123	0.528447	0.648092	0.623573	0.612608	0.379475	0.648342	0.608471	1.12393	0.846038	0.439402	1.24395	2.77604	3.03669	3.13598	3.56958	1.56666	2.52139	2.08803	0.506838	1.29992	0.306531	0.85539	1.70925	0.420719	2.48822	1.94353	0.617633	2.37078	0.83054	1.12956	2.17178	0.125346	2.02422	0.190113	1.40344	1.98304	0.224083	0.873771	2.80976	2.69309	2.31767	3.65769	1.41992	4.40799	2.05916	2.68258	3.35635	2.9429	5.448	6.17268	0.1031405
15700	-2611019	-2602109	-8910.522	0.3691269	2.82109	7.24595	4.03702	0.01376814	0.02579701	0.3433299	0.271926	0	0.229114	0.226242	0	0.272718	1.60631	1.3457	0.809418	0.271926	0.229114	0.226242	0.272718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283254	0.216739	0.217147	0.28286	0.341036	1.18271	4.64399	0.3472898	29.88993	5.43358	5.13705	7.00773	2.919	4.28057	3.45578	2.98859	0.645173	3.89312	3.35841	3.16683	1.23517	3.97476	2.84117	2.96392	2.88504	1.78661	0.142744	2.18132	0.173127	0.902568	1.80854	2.26051	1.90456	1.30008	2.08335	1.5835	2.18842	0.9853	0.448358	1.08898	0.349096	0.383025	0.379463	0.0338961	0.0662351	0.0262338	0.121457	0.114044	0.091055	0.0899321	0.11518	0.0416365	0.265347	0.676342	0.240948	0.0977053	0.123568	0.0998604	0.35453	0.678587	0.379164	0.358734	0.233123	0.528447	0.68333	0.623573	0.47869	0.187554	0.531085	0.608471	1.188	0.846038	0.439402	2.178	2.78362	3.13362	3.13598	3.56958	1.56666	2.55591	1.58566	0.27823	0.704198	0.306531	0.85539	1.70925	0.986845	2.54367	2.27529	0.617633	2.21014	0.942809	1.26267	2.30398	1.43945	2.02422	0.290943	1.46119	2.17999	0.224083	2.49381	2.68147	2.78323	4.11141	1.26624	1.26766	5.21321	2.05916	4.26575	2.93783	4.83894	9.35336	9.34365	0.06988657
15800	-2611048	-2602112	-8935.447	0.2754837	3.30191	7.86909	3.63332	0.01373943	0.008003779	0.2674799	0.271623	0	0.22875	0.226042	0	0.273585	6.87104	1.28519	1.71232	0.271623	0.22875	0.226042	0.273585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282782	0.217159	0.216962	0.283097	0.309702	1.06715	5.01687	0.3613983	29.97565	5.43358	5.55668	7.00773	4.7426	4.61996	3.51191	2.85584	0.797627	4.31464	3.34683	3.37586	1.95358	1.86992	2.84117	2.96392	2.97556	1.21964	1.15702	2.18132	0.0607195	0.902568	1.02263	2.26051	1.0569	1.30008	1.94687	0.961213	1.94473	0.9853	0.448358	0.906038	0.349096	0.383025	0.379463	0.0338961	0.0662351	0.094656	0.121457	0.183785	0.108793	0.0899321	0.0795205	0.0416365	0.183335	0.654754	0.0201558	0.0977053	0.123568	0.0998604	0.35453	0.678587	0.379164	0.718703	0.243247	0.300762	0.663285	0.623573	0.47869	0.208484	0.494976	0.608471	1.188	1.50803	1.5219	1.73164	2.6209	2.81287	3.22574	2.83369	1.56666	2.55591	1.64913	0.891638	0.818455	0.605174	0.0370865	0.951684	0.986845	2.49261	2.40391	0.974472	2.21014	0.892415	0.434924	1.87275	0.357427	2.02422	1.67879	1.46119	0.838418	0.224083	2.43036	2.68147	2.78323	4.24845	1.11711	1.18313	5.07206	2.05916	4.01199	2.92741	4.90749	9.77044	6.77307	0.02905355
15900	-2611037	-2602114	-8922.216	0.3800916	2.65496	7.18244	5.03705	0.01369262	0.002801023	0.3772906	0.272372	0	0.230473	0.226916	0	0.270239	3.18915	5.4169	1.87627	0.272372	0.230473	0.226916	0.270239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282952	0.216467	0.217314	0.283267	0.360452	1.08793	3.5278	0.368656	29.96341	5.43358	4.9154	10.5326	4.7426	4.61996	3.51191	2.44905	0.797627	4.11084	4.6737	3.38208	1.95358	2.0373	2.90168	1.91987	2.76294	1.88973	1.64393	2.19732	2.24652	1.59242	2.16628	2.35615	2.2828	1.04905	1.82756	0.961213	1.94473	1.40916	0.448358	1.56206	0.349096	0.281189	0.439032	0.0338961	0.0244695	0.094656	0.121457	0.183785	0.108793	0.0899321	0.0795205	0.0416365	0.183335	0.564906	0.0201558	0.0977053	0.123568	0.0998604	0.967596	0.678587	0.285906	0.718703	0.243247	0.591565	0.661444	0.623573	0.47869	0.399487	0.494976	0.608471	0.496051	1.50803	0.816924	1.63247	3.18316	2.81287	3.22574	2.69144	1.32308	2.55591	2.02603	1.44928	0.839736	0.312937	0.641343	1.63335	0.599746	2.03581	2.10658	0.85436	2.21014	0.759956	0.659673	1.87275	1.15613	2.02422	0.800766	2.12765	1.02644	0.344131	2.43036	2.63546	3.07904	3.34283	0.286305	0.501792	3.66009	3.31825	4.62665	2.59069	4.90749	7.9318	6.25726	0.007369336
16000	-2611038	-2602111	-8926.595	0.3241765	2.94185	7.06782	6.95672	0.01377013	0.00371769	0.3204588	0.2711	0	0.228233	0.227973	0	0.272694	1.39993	3.524	2.17924	0.2711	0.228233	0.227973	0.272694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283149	0.216516	0.216633	0.283702	0.320165	1.09557	4.86035	0.2793859	29.96532	5.43358	4.9154	10.5326	4.32895	3.60201	3.51191	1.96844	1.96594	4.62572	2.7868	3.38408	2.23258	2.0373	2.90168	1.91987	2.76294	1.81023	1.12077	2.05745	0.612973	1.59394	2.26088	1.23428	2.2828	1.73916	2.38944	1.42733	1.80704	1.40916	0.448358	1.09212	1.01946	0.281189	0.128688	0.0338961	0.123351	0.094656	0.0433543	0.21399	0.0942988	0.0899321	0.0795205	0.0416365	0.152797	0.564906	0.0201558	0.0977053	0.123568	0.0975997	1.16226	0.678587	0.549828	0.73351	0.243247	0.163223	0.661444	0.247904	0.441612	0.12394	0.761879	0.796304	0.382196	0.84421	0.666057	1.14491	3.18316	3.21165	3.22574	3.31868	1.51191	2.34426	3.0898	1.76862	0.727128	0.617713	0.641343	0.898625	0.614621	2.03581	2.10658	1.17082	2.38052	1.78766	0.202325	1.7629	0.0469365	2.16698	0.91453	2.02067	1.08739	0.429273	2.43036	2.72173	3.01851	2.53088	2.54133	0.573581	4.087	3.59133	3.44477	2.59069	4.037	6.16928	8.23341	0.0114681
16100	-2611053	-2602110	-8942.943	0.305082	4.52492	7.38597	5.87276	0.01377065	0.00555981	0.2995222	0.27239	0	0.229514	0.226093	0	0.272002	0.280197	2.24546	8.03437	0.27239	0.229514	0.226093	0.272002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282943	0.216452	0.216849	0.283757	0.326157	0.999285	7.33607	0.3083659	29.97565	5.77868	5.18859	9.51147	3.44415	3.66881	3.51191	1.96844	1.30588	3.75316	3.42288	3.38408	1.25322	2.39432	3.19547	0.79884	2.76294	0.323603	1.24349	2.05745	1.0076	1.02108	1.32101	0.872788	2.45038	0.577398	2.14663	2.07205	1.79873	1.40916	0.401891	1.39117	0.645873	0.513034	0.171202	0.0338961	0.123351	0.094656	0.0433543	0.249738	0.0774652	0.0899321	0.128208	0.0416365	0.152797	0.279684	0.220732	0.0945963	0.123568	0.0975997	1.16226	0.678587	0.294511	0.73351	0.243247	0.135872	0.587028	0.690394	0.441612	0.290884	0.543334	1.26291	0.382196	1.3892	2.43748	1.09007	3.18316	3.21165	2.72891	3.31868	1.51191	2.33348	3.0898	1.76862	1.01767	0.638098	1.4922	0.898625	0.376734	2.03581	2.10658	0.665421	2.38052	0.0471948	2.34467	1.02897	0.0469365	1.83969	1.04867	1.74805	2.43316	0.429273	1.70149	2.72144	3.01595	1.99951	2.04618	0.861925	4.87335	3.59133	3.47304	2.70934	2.80473	6.88645	8.23341	0.01822398
16200	-2611020	-2602109	-8911.134	0.3585623	3.36273	6.20465	5.45248	0.01376979	0.02421128	0.3343511	0.271696	0	0.229034	0.226681	0	0.272589	0.683939	3.33502	6.50647	0.271696	0.229034	0.226681	0.272589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282919	0.216732	0.216831	0.283518	0.334064	1.13301	4.25126	0.3683275	29.87467	5.58068	5.18859	10.9524	3.44415	3.79077	3.41426	1.96844	1.30588	3.29981	3.07246	3.96316	1.25322	2.02542	3.19547	0.79884	2.78382	0.249477	0.803644	2.38423	1.40633	0.263558	1.04773	1.23092	2.45038	0.569555	1.799	1.23656	1.20377	1.44721	0.517182	1.35659	1.71168	0.449722	0.171202	0.0374943	0.123351	0.0991821	0.0908353	0.249738	0.0774652	0.0899321	0.295042	0.0416365	0.152797	0.112075	0.220732	0.0945963	0.123568	0.0975997	1.15628	0.426264	0.7183	0.73351	0.0997299	0.135872	0.0549078	0.258989	0.454779	0.290884	0.729139	0.533139	0.444617	1.58231	2.02815	1.868	3.2114	3.21165	2.72799	3.31868	2.24867	1.88841	2.00026	1.47762	0.695055	0.731903	1.4922	0.898625	1.77025	1.83339	1.50056	2.31458	2.38052	0.135893	1.77586	0.791205	0.648017	1.83969	1.04867	2.21796	1.67172	1.88623	1.75301	2.75931	2.89674	1.87689	1.78682	2.1232	5.20612	3.59465	3.47304	2.70934	2.23585	6.82212	8.23341	0.06752321
16300	-2611020	-2602110	-8910.225	0.3848106	6.75956	7.21878	4.98096	0.01378522	0.0186007	0.3662099	0.270915	0	0.228918	0.227532	0	0.272635	1.03537	2.07244	2.66151	0.270915	0.228918	0.227532	0.272635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282966	0.21611	0.217022	0.283902	0.33814	1.18126	8.77334	0.4111837	29.97848	5.58068	5.18859	10.9524	3.44415	3.73235	3.05911	1.96844	1.33884	4.83582	2.71774	3.98799	1.78722	0.860745	3.08563	0.191968	2.77795	0.249477	1.7364	2.38423	1.46102	0.263558	0.843201	1.28098	2.42929	0.415532	1.78632	1.23656	1.20377	1.44721	1.50847	1.35659	1.71168	0.279903	0.561679	0.0374943	0.123351	0.0991821	0.0908353	0.249738	0.0774652	0.0429106	0.295042	0.0416365	0.132643	0.28699	0.159168	0.0945963	0.123568	0.0975997	1.13666	0.682465	0.7183	0.73351	0.291014	0.471412	0.588747	0.408914	0.636461	0.290884	0.434343	0.329367	0.520606	1.62925	2.02815	1.68954	3.0589	3.21165	2.72799	3.17031	3.05459	1.98861	1.71041	1.32505	1.36691	0.640108	1.47037	0.898625	1.77025	1.83339	2.32877	0.845552	2.22661	0.156465	1.64034	0.791205	1.43641	1.83969	1.4862	2.25579	1.84931	1.25808	0.922617	2.62133	2.80693	2.10961	2.71582	0.895882	5.00088	3.57326	3.51932	3.32334	2.01514	6.63377	7.60774	0.0483373
