Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha	alpha_indicator	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	er_cats[1]	er_cats[2]	er_cats[3]	er_cats[4]	er_indicator	er_scale	m_er	m_er_dist	m_pi	m_pi_dist	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	pi_cats[1]	pi_cats[2]	pi_cats[3]	pi_cats[4]	pi_indicator	pi_scale	Q_indicator	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]	TL
55	1	-269.0676	-223.3221	-45.74546	4.522705e+07	1	0.179794	0.0126061	0.012107	0.0649209	0.00689855	0.0257064	0.0322124	0.0368169	0.0167505	0.0116654	0.205178	0.0358453	0.0479618	0.0653565	0.00103833	0.148466	0.00956053	0.497987	0.499498	0.500427	0.502088	1	48050.75	1	27228.72	1	59077.4	0.0533678	0.568017	0.0531811	0.325435	0.497986	0.499525	0.500443	0.502046	1	49017.75	2	0.999811	0.999952	1.00005	1.00019	0.9128841
56	0	-266.5207	-220.9772	-45.54349	3.465941e+07	1	0.130598	0.0458791	0.0132252	0.209167	0.0261707	0.026083	0.0271636	0.00717751	0.0244128	0.000274954	0.136693	0.0494615	0.0874675	0.0106706	0.00311486	0.0165615	0.0785666	0.497724	0.499458	0.500521	0.502297	1	38619.82	1	41984.08	1	29322.58	0.33823	0.390837	0.223261	0.0476716	0.497069	0.499263	0.50069	0.502977	1	23142.53	3	0.999784	0.999945	1.00006	1.00022	0.8926875
57	1	-257.9834	-223.2859	-34.69752	4.105119e+07	1	0.224048	0.021139	0.00489875	0.0999042	0.0146524	0.0178	0.0346712	0.00406542	0.0107058	0.00636436	0.169406	0.0191444	0.0238862	0.0972746	0.00287058	0.148466	0.0122832	0.498242	0.49956	0.500347	0.501851	0	62000	30726.21	30726.21	1	12364.21	0.0686485	0.343541	0.235034	0.352777	0.497258	0.499376	0.500675	0.502691	1	27366.91	3	0.999802	0.999949	1.00005	1.0002	0.9115793
58	0	-255.6948	-221.1496	-34.54521	3.706388e+07	1	0.135143	0.0159146	0.00200203	0.280233	0.0489975	0.0143162	0.0120803	0.0182857	0.00702855	0.000302046	0.0640306	0.0523551	0.16029	0.00273163	0.000508027	0.030125	0.0520055	0.498242	0.49956	0.500347	0.501851	0	62000	6311.497	6311.497	1	47777.49	0.131655	0.330769	0.289905	0.247671	0.496412	0.499151	0.500903	0.503534	1	15928.88	3	0.999791	0.999947	1.00005	1.00021	0.8963486
59	1	-277.5164	-229.9608	-47.55561	7.308557e+07	1	0.156786	0.0265292	0.00162925	0.139739	0.0458916	0.00905645	0.10568	0.042655	0.0355714	0.00744314	0.183679	0.0325018	0.0343937	0.173157	0.00377198	0.073425	0.02199	0.498077	0.499532	0.500406	0.501984	1	52922.46	1	31729.21	1	54479.29	0.0638715	0.622735	0.282181	0.0312129	0.497377	0.499341	0.500604	0.502678	1	28750.39	2	0.999852	0.999962	1.00004	1.00015	1.093899
60	0	-266.0013	-220.9794	-45.02195	3.430397e+07	1	0.180969	0.0307467	0.00123541	0.0758792	0.0601827	0.00844252	0.0139451	0.0133295	0.0553937	0.000524835	0.145968	0.070514	0.131185	0.0130067	0.000358275	0.00706303	0.0317907	0.498036	0.499615	0.500471	0.501878	1	54738.74	1	29554.71	1	46267.98	0.0926872	0.0913945	0.591494	0.224424	0.479404	0.494742	0.505258	0.520596	1	475.741	3	0.999783	0.999945	1.00006	1.00022	0.8405336
61	1	-264.1547	-228.9793	-35.17544	6215941	1	0.0921928	0.016761	0.0114607	0.119446	0.0461316	0.00443406	0.0827251	0.0322992	0.0683482	0.05224	0.193475	0.00191112	0.0150063	0.0662114	0.000349556	0.127573	0.0288061	0.498242	0.49956	0.500347	0.501851	0	62000	5102.182	5102.182	1	44842.95	0.323581	0.169472	0.4746	0.0323478	0.496021	0.499005	0.50098	0.503994	1	12708.02	2	0.99949	0.99987	1.00013	1.00051	0.9593718
62	0	-250.3554	-221.2878	-29.06767	1e+08	0	0.218037	0.00780528	0.00283046	0.181949	0.0184545	0.0127526	0.0312511	0.0150816	0.065619	0.00120712	0.18935	0.0562283	0.178135	0.0215397	0.000449153	0.0338319	0.0526514	0.497974	0.499564	0.50047	0.501992	1	50039.12	1	26924.87	1	12741.04	0.160095	0.270699	0.444676	0.124529	0.496213	0.499073	0.50094	0.503774	1	14133.32	3	0.999873	0.999968	1.00003	1.00013	1.087174
63	1	-263.0908	-229.109	-33.98179	8.299277e+07	1	0.101171	0.0260498	0.0376755	0.080234	0.0118304	0.00578433	0.0270167	0.020255	0.100382	0.00960422	0.127733	0.00308745	0.0753186	0.0443562	0.00327614	0.126053	0.0401795	0.498242	0.49956	0.500347	0.501851	0	62000	2317.986	2317.986	1	53377.89	0.571081	0.252861	0.0396771	0.136381	0.497158	0.499275	0.500659	0.502908	1	24439.7	2	0.999861	0.999964	1.00004	1.00014	0.8400062
64	0	-247.3718	-220.8764	-26.49541	1e+08	0	0.12734	0.00971708	0.00165895	0.16149	0.00212756	0.0235655	0.0411274	0.059778	0.0232097	0.000498952	0.0849622	0.063399	0.164558	0.00641274	0.0034403	0.00689162	0.04977	0.496697	0.499176	0.500797	0.503331	1	18359.74	1	16247.18	1	23646.31	0.304275	0.382914	0.0818328	0.230978	0.494752	0.498676	0.501314	0.505259	1	7317.513	3	0.999873	0.999968	1.00003	1.00013	0.8299472
65	1	-262.8477	-228.4946	-34.3531	1.830625e+07	1	0.132279	0.0290953	0.0296699	0.050043	0.00757249	0.00581095	0.00262976	0.0220698	0.0345102	0.00938192	0.164055	0.00556698	0.0870978	0.10561	0.00380393	0.0737249	0.114216	0.498242	0.49956	0.500347	0.501851	0	62000	3241.495	3241.495	1	44071.3	0.441511	0.329347	0.187778	0.0413637	0.497101	0.499282	0.500688	0.50293	1	23775.6	2	0.999703	0.999924	1.00008	1.0003	0.8771373
66	0	-266.8827	-221.0855	-45.79716	4.893825e+07	1	0.17908	0.032391	0.00601174	0.120888	0.0161775	0.0212071	0.0192303	0.0194958	0.0159281	9.13132e-06	0.0764348	0.0910638	0.135296	0.0490435	0.00646562	0.0290087	0.100324	0.488358	0.497032	0.502961	0.511649	1	1488.876	1	15195.51	1	55383.32	0.636141	0.183041	0.111932	0.0688856	0.497918	0.499495	0.500456	0.502131	1	45505.56	2	0.999818	0.999954	1.00005	1.00018	0.9180544
67	1	-245.4595	-227.5621	-17.89737	1e+08	0	0.125237	0.0372077	0.00919734	0.166626	0.016347	0.00468831	0.0195436	0.0559841	0.00339203	0.00885768	0.139448	0.00610233	0.0552631	0.117231	0.0198206	0.156097	0.132589	0.498242	0.49956	0.500347	0.501851	0	62000	42958.12	42958.12	1	58032.41	0.240719	0.253869	0.0467088	0.458703	0.495668	0.498927	0.501082	0.504324	1	10782.43	3	0.999873	0.999968	1.00003	1.00013	1.073632
68	0	-258.8818	-225.8055	-33.07638	6.474139e+07	1	0.103448	0.0321168	0.0417826	0.155125	0.0545665	0.0233845	0.0303285	0.0101056	0.0220576	7.459e-05	0.0654678	0.041116	0.0934058	0.00482253	0.0139045	0.0319564	0.0258028	0.498242	0.49956	0.500347	0.501851	0	62000	23155.19	23155.19	1	5606.911	0.501745	0.329905	0.0520146	0.116335	0.497488	0.499375	0.500575	0.502562	1	31385.31	3	0.999842	0.999959	1.00004	1.00016	0.7494651
69	1	-260.4736	-224.8959	-35.57768	9.206317e+07	1	0.283606	0.0269594	0.0234946	0.0945986	0.00774768	0.0311346	0.0796392	0.0172996	0.00168264	0.0175408	0.159141	0.00436132	0.0240906	0.0491405	0.00814597	0.153898	0.017115	0.498242	0.49956	0.500347	0.501851	0	62000	42996.51	42996.51	1	59266.61	0.117168	0.560199	0.0175102	0.305123	0.496714	0.499217	0.500814	0.503256	1	18875.22	2	0.999867	0.999966	1.00004	1.00013	0.9995958
70	0	-254.3142	-226.9009	-27.41329	1e+08	0	0.260716	0.00560226	0.0073632	0.256355	0.0195927	0.0101297	0.00860298	0.0248339	0.045343	0.000265002	0.0700403	0.0356422	0.127326	0.0119827	0.00102484	0.0237091	0.0132072	0.496249	0.499103	0.500942	0.503706	1	14528.84	1	2985.024	1	40474.21	0.163484	0.337393	0.113354	0.385769	0.493512	0.498346	0.501629	0.506512	1	4780.144	2	0.999873	0.999968	1.00003	1.00013	0.9217359
71	1	-260.2071	-230.3683	-29.83878	1e+08	0	0.407086	0.0399491	0.017786	0.191569	0.000381104	0.0103801	0.0890742	0.00644603	0.000244227	0.0145189	0.131325	0.0021279	0.00821548	0.0378518	0.0640491	0.135802	0.00747876	0.497443	0.499392	0.500605	0.50256	1	30850.94	1	28730.82	1	59233.4	0.401504	0.538378	0.0202887	0.0398293	0.497222	0.499296	0.500644	0.502838	1	25619.49	2	0.999873	0.999968	1.00003	1.00013	1.164284
72	0	-256.4638	-221.0161	-35.44771	5.080577e+07	1	0.160641	0.031216	0.0199319	0.165378	0.0118196	0.0187921	0.0158314	0.0107837	0.0235903	0.000117846	0.118461	0.0933193	0.260803	0.0417899	0.000140268	0.00165203	0.0123305	0.498242	0.49956	0.500347	0.501851	0	62000	52023.05	52023.05	1	36797.14	0.735898	0.0268776	0.155651	0.081573	0.490739	0.497655	0.502357	0.509249	1	2357.559	3	0.999822	0.999954	1.00005	1.00018	0.9865984
73	1	-240.4691	-224.0999	-16.36916	1e+08	0	0.145264	0.0369277	0.00387168	0.0939744	0.000186466	0.00870638	0.122204	0.00983881	0.000291542	0.0150947	0.202035	0.00443019	0.0019324	0.105142	0.0962369	0.0403829	0.034292	0.498242	0.49956	0.500347	0.501851	0	62000	2143.228	2143.228	1	36667.05	0.330078	0.263946	0.336732	0.0692433	0.497114	0.499344	0.500718	0.502824	1	24778.95	3	0.999873	0.999968	1.00003	1.00013	0.9208114
74	0	-236.3071	-220.2281	-16.079	1e+08	0	0.162839	0.0146334	0.0169151	0.104616	0.00862509	0.0235611	0.0343356	0.00856971	0.0361441	3.14021e-05	0.186364	0.0276003	0.168397	0.0696371	0.000454657	0.00267923	0.0263928	0.498242	0.49956	0.500347	0.501851	0	62000	11022.33	11022.33	1	45829.52	0.0884873	0.0329398	0.669154	0.209419	0.498017	0.499528	0.500431	0.502024	1	50299.97	3	0.999873	0.999968	1.00003	1.00013	0.8917952
75	1	-259.7343	-225.5262	-34.20811	1.797494e+07	1	0.0948274	0.0169384	0.0288	0.188433	0.000648277	0.0209788	0.0561089	0.014794	0.0020823	0.00811353	0.184543	0.0188959	0.00553377	0.0706306	0.0835507	0.0439979	0.0237622	0.498242	0.49956	0.500347	0.501851	0	62000	17104.67	17104.67	1	8330.044	0.0314351	0.00713466	0.802513	0.158917	0.49287	0.498185	0.501798	0.507148	1	3962.387	3	0.9997	0.999923	1.00008	1.0003	0.8626382
76	0	-270.6452	-225.9636	-44.68164	8.29593e+07	1	0.10273	0.0489557	0.0073924	0.0859673	0.0843881	0.019078	0.0176443	0.00206434	0.0692851	4.80941e-06	0.149558	0.0487335	0.0958555	0.0506017	0.00182892	0.00118023	0.0212346	0.497683	0.49943	0.500523	0.502364	1	36858.88	1	36120.01	1	13531.18	0.150881	0.500162	0.212704	0.136252	0.495383	0.498855	0.501158	0.504603	1	9503.056	3	0.999861	0.999964	1.00003	1.00014	0.806502
77	1	-240.1561	-223.4302	-16.72588	1e+08	0	0.196983	0.00443912	0.0181438	0.169489	0.000634921	0.0164598	0.0510414	0.0228725	0.0155836	0.0169903	0.202811	0.0575739	0.00139203	0.0975689	0.0739442	0.00787353	0.00268189	0.498242	0.49956	0.500347	0.501851	0	62000	44649.64	44649.64	1	59459.85	0.447114	0.508067	0.0203356	0.0244829	0.497585	0.499485	0.500596	0.502334	1	35830.8	2	0.999873	0.999968	1.00003	1.00013	0.9564833
78	0	-249.0405	-221.0162	-28.02432	1e+08	0	0.165201	0.0277139	0.0023166	0.126011	0.0223868	0.0224253	0.0743602	0.00149419	0.037855	8.10768e-05	0.16027	0.0631728	0.144376	0.0873672	0.0030042	0.0215139	0.0232903	0.497435	0.499412	0.500619	0.502534	1	31060.3	1	33247.91	1	37092.53	0.436901	0.140421	0.392637	0.0300402	0.497996	0.49955	0.500452	0.502002	1	50350.23	3	0.999873	0.999968	1.00003	1.00013	0.9828388
79	1	-239.316	-222.4762	-16.83986	1e+08	0	0.135882	0.00886804	0.00452828	0.175144	0.000337622	0.0290162	0.07269	0.0111055	0.0163662	0.0103106	0.195309	0.00451192	0.00382149	0.143066	0.140185	0.00796921	0.00876966	0.498242	0.49956	0.500347	0.501851	0	62000	48820.06	48820.06	1	43297.74	0.290222	0.192923	0.0694803	0.447375	0.498147	0.49959	0.500407	0.501857	1	58693.97	3	0.999873	0.999968	1.00003	1.00013	0.9678816
80	0	-251.7769	-224.5049	-27.27191	1e+08	0	0.112132	0.0453814	0.0217189	0.187192	0.0187613	0.00952162	0.0302722	0.000949884	0.0567134	0.000702199	0.0964615	0.0390107	0.120974	0.0868288	0.00144394	0.0159744	0.0635589	0.497485	0.499453	0.500621	0.50244	1	32903.78	1	61738.21	1	51968.63	0.526508	0.149017	0.0471011	0.277374	0.495479	0.498893	0.501141	0.504487	1	9954.267	3	0.999873	0.999968	1.00003	1.00013	0.9075975
81	1	-238.7776	-224.4457	-14.33192	1e+08	0	0.130396	0.0493665	0.00130545	0.112113	0.00313392	0.0102485	0.0458682	0.0009298	0.0415533	0.00341405	0.134997	0.00790449	0.0168341	0.0544318	0.0816479	0.0191767	0.00376722	0.498242	0.49956	0.500347	0.501851	0	62000	32947.08	32947.08	1	9263.054	0.428719	0.0958479	0.0315294	0.443904	0.495416	0.498833	0.501131	0.50462	1	9537.249	3	0.999873	0.999968	1.00003	1.00013	0.7170877
82	0	-247.0026	-229.1439	-17.85873	1e+08	0	0.119803	0.00854914	0.0367735	0.250341	0.104997	0.0193673	0.0616671	0.00221194	0.0486814	0.000884746	0.065613	0.0355359	0.18539	0.0841698	0.00577482	0.0108412	0.0291684	0.498242	0.49956	0.500347	0.501851	0	62000	47985.31	47985.31	1	9557.888	0.905681	0.00765257	0.0801743	0.00649216	0.496474	0.499106	0.50085	0.50357	1	16042.44	3	0.999873	0.999968	1.00003	1.00013	1.069769
83	1	-259.991	-231.054	-28.937	1e+08	0	0.12543	0.0511492	0.00197136	0.157355	0.00379726	0.0287903	0.16618	0.000903683	0.0248246	0.00471437	0.244573	0.0100391	0.0443757	0.0371575	0.10483	0.0624056	0.00561062	0.498067	0.499591	0.500444	0.501899	1	55014.92	1	60553.78	1	1802.287	0.189265	0.730854	0.049489	0.0303917	0.49794	0.499529	0.500466	0.502066	1	47453.41	2	0.999873	0.999968	1.00003	1.00013	1.074106
84	0	-267.6178	-223.0731	-44.54471	1.936904e+07	1	0.128242	0.00381539	0.00881839	0.110201	0.0160178	0.0354637	0.0735469	0.00234005	0.0337262	0.00150614	0.0487986	0.0218885	0.18101	0.0145399	0.013608	0.00220071	0.0970864	0.497523	0.499413	0.500582	0.502482	1	32849.93	1	40976.23	1	22043.9	0.156277	0.448625	0.199181	0.195918	0.496376	0.499104	0.50089	0.50363	1	15351.92	3	0.999711	0.999926	1.00007	1.00029	0.7928094
85	1	-275.6445	-227.8352	-47.8093	1.800771e+07	1	0.212673	0.00714446	0.0593808	0.193606	0.00212804	0.0168482	0.0888755	0.00858411	0.0501719	0.0103057	0.201487	0.0202863	0.0282377	0.0334383	0.0937014	0.0384247	0.0539764	0.497952	0.499512	0.500451	0.502086	1	47264.31	1	61124.14	1	251.4466	0.0935921	0.451666	0.102113	0.352629	0.497149	0.499295	0.500675	0.502882	1	24579.82	2	0.999701	0.999924	1.00008	1.0003	1.119269
86	0	-237.592	-221.2545	-16.33752	1e+08	0	0.157839	0.00194468	0.0207213	0.0847953	0.00563779	0.00742819	0.0423241	0.027482	0.0235308	0.00367153	0.116637	0.0512949	0.198005	0.0411585	0.0172792	0.0062772	0.111621	0.498242	0.49956	0.500347	0.501851	0	62000	57636.54	57636.54	1	3681.96	0.177901	0.155194	0.31339	0.353514	0.494015	0.498479	0.501501	0.506004	1	5620.33	2	0.999873	0.999968	1.00003	1.00013	0.9176474
87	1	-252.1204	-224.45	-27.67045	1e+08	0	0.22575	0.00745846	0.00118113	0.134082	0.00987947	0.0490736	0.0247177	0.0124038	0.0299252	0.00523713	0.0742446	0.0252291	0.0895515	0.0973288	0.101559	0.0521934	0.00763669	0.496007	0.499027	0.500999	0.503966	1	12752.32	1	6111.759	1	149.957	0.102642	0.668303	0.226005	0.00305029	0.497686	0.499479	0.500549	0.502285	1	38187.89	2	0.999873	0.999968	1.00003	1.00013	0.9474511
88	0	-266.8485	-221.2939	-45.55464	8.532179e+07	1	0.116193	0.0103369	0.00717187	0.125449	0.00736031	0.0103856	0.0300504	0.00764095	0.0147231	0.000739161	0.205461	0.0530861	0.136613	0.0819125	0.0212152	0.00747559	0.0579886	0.493117	0.498255	0.501738	0.506889	1	4258.943	1	26401.82	1	40744.61	0.629186	0.0549108	0.0104738	0.30543	0.496993	0.499248	0.500714	0.503045	1	22056.35	3	0.999863	0.999965	1.00003	1.00014	0.8938022
89	1	-247.0358	-220.243	-26.79276	1e+08	0	0.152157	0.00506784	0.00157442	0.105355	0.000447018	0.0232687	0.0157419	0.0217854	0.0305189	0.0162525	0.223884	0.006249	0.0600626	0.0578593	0.107829	0.0212006	0.0104289	0.495551	0.498886	0.501106	0.504457	1	10183.55	1	52739.68	1	5190.95	0.363662	0.514276	0.114582	0.00748018	0.498009	0.49954	0.500441	0.502011	1	50438.13	2	0.999873	0.999968	1.00003	1.00013	0.8596823
90	0	-254.2221	-226.7494	-27.47265	1e+08	0	0.168237	0.0214454	0.0183968	0.0652997	0.0259288	0.019725	0.0290795	0.0268373	0.0779339	0.000296663	0.0698321	0.0450519	0.106528	0.0837416	0.012479	0.0284223	0.128436	0.497368	0.499363	0.50062	0.502649	1	28958.77	1	54707.91	1	29815.94	0.0615604	0.252615	0.0176204	0.668204	0.493784	0.498448	0.501578	0.506189	1	5248.7	3	0.999873	0.999968	1.00003	1.00013	0.9276713
91	1	-248.9686	-222.7599	-26.20863	1e+08	0	0.219361	0.024058	0.00715254	0.0724593	0.00247029	0.0129088	0.0202262	0.0324341	0.0754565	0.0108064	0.0898904	0.00713426	0.0168876	0.0837631	0.112318	0.00463589	0.00930733	0.496272	0.499064	0.50091	0.503754	1	14428.91	1	27779.24	1	45380.92	0.166752	0.324057	0.383657	0.125534	0.495523	0.498894	0.501123	0.50446	1	10112.61	3	0.999873	0.999968	1.00003	1.00013	0.8012696
92	0	-257.4683	-223.2357	-34.23265	1.120671e+07	1	0.115716	0.0458251	0.0219481	0.0824754	0.0107991	0.00922487	0.0271382	0.0179046	0.0196667	0.00066206	0.150636	0.0330258	0.148587	0.0143647	0.00750943	0.0455047	0.114105	0.498242	0.49956	0.500347	0.501851	0	62000	43197.27	43197.27	1	18291.54	0.131712	0.30053	0.064757	0.503002	0.494095	0.498501	0.501481	0.505922	1	5775.135	3	0.99962	0.999903	1.0001	1.00038	0.8650923
93	1	-249.843	-222.8756	-26.96744	1e+08	0	0.186359	0.0135636	0.00465314	0.0853966	0.000305033	0.00855833	0.00338048	0.0262929	0.0328745	0.00886008	0.154397	0.0390281	0.0291134	0.0860049	0.109181	0.0579005	0.0312819	0.497881	0.499493	0.500471	0.502155	1	44233.72	1	3852.541	1	4314.504	0.139087	0.130415	0.106446	0.624052	0.497429	0.499391	0.50061	0.50257	1	30560.72	3	0.999873	0.999968	1.00003	1.00013	0.8771503
94	0	-265.9103	-230.1293	-35.78098	8.867992e+07	1	0.207714	0.0178857	0.0221402	0.124157	0.0114968	0.0260976	0.0785551	0.011946	0.061243	0.0133533	0.149168	0.0679718	0.062599	0.058305	0.026427	0.043915	0.0369501	0.498242	0.49956	0.500347	0.501851	0	62000	61800.16	61800.16	1	29395.33	0.509355	0.0435621	0.386885	0.0601976	0.498124	0.499539	0.500389	0.501949	1	55234.05	3	0.999865	0.999966	1.00003	1.00014	1.019925
95	1	-254.3354	-221.4334	-32.90207	2.765168e+07	1	0.130706	0.0266371	0.00436224	0.0628118	0.000298932	0.00770085	0.00323559	0.0271283	0.0279485	0.00333754	0.147687	0.017961	0.0292623	0.104667	0.0901879	0.0178622	0.0302397	0.498242	0.49956	0.500347	0.501851	0	62000	5354.39	5354.39	1	6343.16	0.269925	0.358421	0.174333	0.19732	0.497995	0.499518	0.500435	0.502052	1	49081.19	2	0.999758	0.999938	1.00006	1.00024	0.7320343
96	0	-248.0247	-222.7467	-25.27799	1e+08	0	0.120107	0.0223118	0.0173468	0.140318	0.0143956	0.0232088	0.0232917	0.0154303	0.0315083	0.00489478	0.0722265	0.0240934	0.119243	0.0288674	0.0245375	0.0043912	0.0220339	0.485899	0.496403	0.503592	0.514106	1	1015.012	1	37485.12	1	46544.14	0.70885	0.170585	0.00071544	0.119849	0.497763	0.49952	0.500538	0.502179	1	41410.02	2	0.999873	0.999968	1.00003	1.00013	0.7082052
97	1	-243.2471	-228.8236	-14.42353	1e+08	0	0.0936051	0.0235766	0.0140943	0.107714	0.0445622	0.0273046	0.00675623	0.0253787	0.00824145	0.0135367	0.101481	0.0281023	0.0632844	0.0600317	0.0576643	0.0163237	0.0345903	0.498242	0.49956	0.500347	0.501851	0	62000	39033.31	39033.31	1	35748.75	0.765409	0.0188665	0.198042	0.0176823	0.498044	0.499626	0.500473	0.501857	1	55569.04	2	0.999873	0.999968	1.00003	1.00013	0.7262481
98	0	-251.2617	-226.3701	-24.89158	1e+08	0	0.134039	0.0184643	0.0262553	0.0666074	0.00845049	0.0448018	0.0290289	0.00448856	0.0431291	0.00539108	0.119897	0.0451486	0.0693799	0.0104255	0.0085625	0.0128433	0.0226523	0.497603	0.499431	0.500558	0.502408	1	34997.08	1	19100.14	1	30708	0.237914	0.308154	0.0401495	0.413783	0.497358	0.499333	0.500607	0.502702	1	28287.77	3	0.999873	0.999968	1.00003	1.00013	0.6695642
99	1	-248.4955	-228.559	-19.93647	1e+08	0	0.175596	0.0248414	0.0337497	0.254191	0.0372473	0.0280259	0.0759272	0.0486887	0.041915	0.0314339	0.193833	0.011287	0.0335464	0.0921538	0.180594	0.000526681	0.0139847	0.498242	0.49956	0.500347	0.501851	0	62000	21199.62	21199.62	1	10779.91	0.282934	0.445586	0.0154296	0.25605	0.49808	0.49952	0.500398	0.502002	1	52532.48	2	0.999873	0.999968	1.00003	1.00013	1.277542
100	0	-237.6389	-222.0061	-15.63289	1e+08	0	0.172951	0.0177695	0.00270305	0.0792849	0.00350796	0.0334766	0.0688963	0.00424593	0.0142509	0.00966939	0.109852	0.0260015	0.148893	0.0157054	0.0420309	0.00521121	0.0927349	0.498242	0.49956	0.500347	0.501851	0	62000	2137.605	2137.605	1	17291.49	0.322799	0.00356305	0.0904586	0.583179	0.486559	0.496572	0.503423	0.513445	1	1117.239	2	0.999873	0.999968	1.00003	1.00013	0.8471844
101	1	-268.1665	-222.3811	-45.78546	8.030521e+07	1	0.124979	0.0326406	0.00899559	0.157822	0.0141107	0.0272926	0.034613	0.0319609	0.0659111	0.00263179	0.153019	0.0444236	0.0528509	0.0819689	0.0627963	0.0123358	0.00853174	0.495989	0.499002	0.500992	0.504016	1	12538.17	1	13170.55	1	49463.18	0.703595	0.170668	0.0650305	0.0607063	0.497304	0.499336	0.500632	0.502728	1	27461.51	2	0.999858	0.999965	1.00004	1.00014	0.9168838
102	0	-235.0665	-220.4628	-14.60376	1e+08	0	0.123976	0.0240447	0.0114583	0.130492	0.000876652	0.0034141	0.00855227	0.0119141	0.0520927	0.0208257	0.0754941	0.0758621	0.106404	0.0209306	0.0109226	0.00999213	0.0570194	0.498242	0.49956	0.500347	0.501851	0	62000	1751.595	1751.595	1	21511.77	0.760749	0.0391386	0.177494	0.0226185	0.491418	0.497811	0.502171	0.508599	1	2736.438	3	0.999873	0.999968	1.00003	1.00013	0.7442712
103	1	-251.4565	-224.6901	-26.76638	1e+08	0	0.16564	0.0214369	0.00678015	0.121123	0.00307271	0.0106236	0.00644289	0.0500187	0.0341174	0.0411382	0.152139	0.0184274	0.0704925	0.0456862	0.077607	0.0105455	0.021753	0.49408	0.498521	0.501499	0.5059	1	5782.669	1	50339.23	1	3661.819	0.194343	0.323108	0.155719	0.32683	0.497534	0.499385	0.500561	0.502519	1	32515.47	3	0.999873	0.999968	1.00003	1.00013	0.8570447
104	0	-270.9107	-226.5913	-44.31936	7.626552e+07	1	0.134403	0.0143399	0.0211583	0.212655	0.00382502	0.00200721	0.00722582	0.0100102	0.046072	0.0164424	0.0409175	0.0820188	0.0651988	0.0199986	0.0150941	0.0188301	0.0600776	0.4972	0.499357	0.500689	0.502753	1	26192.85	1	58916.37	1	42573.67	0.484993	0.214112	0.19014	0.110754	0.495024	0.498733	0.501235	0.505009	1	8103.778	2	0.999854	0.999963	1.00004	1.00015	0.7702746
105	1	-237.7615	-222.5787	-15.18283	1e+08	0	0.182163	0.0017907	0.0136411	0.10245	0.00078867	0.00739464	0.00207868	0.0267871	0.00652841	0.0171123	0.172893	0.0486356	0.0338212	0.0528975	0.0475851	0.0318314	0.0537802	0.498242	0.49956	0.500347	0.501851	0	62000	33596.06	33596.06	1	31244.16	0.4163	0.162322	0.361585	0.0597926	0.497463	0.49941	0.500606	0.50252	1	31591.34	3	0.999873	0.999968	1.00003	1.00013	0.8021788
106	0	-267.7314	-229.8101	-37.92136	4.936039e+07	1	0.170999	0.0146301	0.0269642	0.192547	0.0119852	0.000334123	0.036568	0.0385995	0.0388137	0.0695883	0.11343	0.135797	0.226589	0.00507095	0.0423881	0.0100098	0.0996501	0.498242	0.49956	0.500347	0.501851	0	62000	40560.74	40560.74	1	36128.42	0.110961	0.157914	0.167538	0.563587	0.498172	0.499584	0.500392	0.501851	1	59670	3	0.999819	0.999953	1.00005	1.00018	1.233964
107	1	-255.5759	-226.7052	-28.87074	1e+08	0	0.0973599	0.00889933	0.000492067	0.114723	0.000945285	0.00775192	0.00570237	0.0123497	0.0182148	0.0211042	0.398159	0.0200967	0.104161	0.0860908	0.103019	0.052535	0.0158757	0.497775	0.499519	0.500533	0.502173	1	41748.45	1	40939.4	1	27853.35	0.453893	0.043964	0.47336	0.0287831	0.49802	0.499567	0.500451	0.501961	1	51995.34	3	0.999873	0.999968	1.00003	1.00013	1.067481
108	0	-254.0036	-225.5813	-28.42232	1e+08	0	0.228591	0.0107077	0.00744249	0.240548	0.0144569	0.0349586	0.017092	0.0322402	0.0667848	0.0400557	0.10782	0.0204725	0.110719	0.0269706	0.00540342	0.00132339	0.0570519	0.496829	0.499203	0.500757	0.50321	1	19841.09	1	7677.843	1	30124.75	0.20053	0.308272	0.0491222	0.442075	0.497133	0.499348	0.500712	0.502807	1	25093.78	2	0.999873	0.999968	1.00003	1.00013	1.022638
109	1	-268.5311	-224.6164	-43.91472	9.346022e+07	1	0.072941	0.026517	0.000899897	0.109999	0.0649271	0.0241092	0.0342081	0.0140499	0.0100994	0.00622319	0.155868	0.00683975	0.0231556	0.0351107	0.114488	0.0263078	0.00406754	0.497884	0.499546	0.5005	0.502071	1	46083.93	1	52022.43	1	16728.88	0.057162	0.0657782	0.407815	0.469245	0.498062	0.499575	0.500437	0.501926	1	54094.8	3	0.999869	0.999967	1.00003	1.00013	0.7298102
